CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,528,2,2,107,73,6,,,46,,,,13,9,1,0,0,,302,557,3,11,571,909
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,529,2,2,67,62,9,,,25,,,,13,8,6,0,0,,237,427,0,18,445,1004
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,530,1,1,19,23,4,,,14,,,,81,1,1,0,1,,172,316,0,12,328,697
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,531,2,2,57,83,7,,,63,,,,15,10,4,0,0,,327,566,0,24,590,1031
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,532,24,24,2584,2408,153,,,1295,,,,319,324,70,2,4,,3921,11080,11,203,11294,17414
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,533,13,13,321,360,47,,,318,,,,82,36,9,4,1,,1994,3172,0,115,3287,9061
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,534,2,2,50,37,5,,,48,,,,9,13,3,0,0,,354,519,0,29,548,1347
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,535,2,2,44,26,6,,,40,,,,5,6,7,0,0,,240,374,0,14,388,903
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,536,3,3,81,106,24,,,63,,,,22,18,2,0,0,,606,922,0,38,960,1921
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,537,4,4,229,272,19,,,169,,,,50,31,9,2,0,,679,1460,1,30,1491,2261
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,538,2,2,129,175,11,,,87,,,,31,28,3,0,1,,369,834,0,20,854,1376
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,539,2,2,114,127,4,,,76,,,,30,15,0,0,0,,309,675,0,11,686,1153
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,540,1,1,56,82,4,,,33,,,,25,7,1,0,0,,157,365,1,10,376,616
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,541,2,2,44,46,4,,,52,,,,61,2,3,0,0,,436,648,1,18,667,1330
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,542,1,1,59,65,6,,,41,,,,22,8,1,0,0,,180,382,3,12,397,687
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,543,2,2,55,73,6,,,43,,,,16,5,1,0,0,,351,550,0,15,565,1034
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,544,3,3,130,130,8,,,124,,,,27,12,5,0,0,,512,948,1,28,977,1671
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,545,2,2,53,75,4,,,47,,,,17,7,0,0,0,,373,576,0,19,595,1160
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,546,1,1,45,65,6,,,40,,,,16,2,1,0,0,,192,367,0,12,379,649
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,547,1,1,19,30,4,,,32,,,,10,4,1,0,0,,264,364,0,6,370,726
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,548,2,2,48,54,5,,,47,,,,21,3,0,0,0,,290,468,1,22,491,948
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,549,1,1,44,47,3,,,57,,,,35,7,4,0,0,,220,417,0,9,426,737
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,550,2,2,48,61,5,,,44,,,,21,8,0,0,0,,249,436,0,13,449,808
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,551,2,2,45,50,6,,,42,,,,15,4,1,0,0,,303,466,3,18,487,864
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,552,2,2,55,68,8,,,65,,,,10,1,1,0,0,,277,485,0,14,499,979
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,553,2,2,32,36,4,,,33,,,,20,6,0,1,0,,272,404,1,18,423,830
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,554,4,4,74,86,14,,,86,,,,45,12,2,0,1,,714,1034,0,33,1067,2495
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,555,2,2,81,49,6,,,86,,,,17,3,0,0,0,,426,668,0,20,688,1339
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,556,2,2,75,93,10,,,57,,,,23,11,1,0,2,,407,679,0,21,700,1271
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,557,1,1,41,47,5,,,26,,,,18,3,2,1,0,,274,417,0,15,432,736
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,558,8,8,426,424,42,,,375,,,,91,67,10,3,0,,1534,2972,2,70,3044,5280
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,559,2,2,75,114,13,,,74,,,,43,13,2,0,0,,366,700,0,36,736,1363
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,560,2,2,39,43,10,,,49,,,,15,4,0,0,0,,288,448,2,17,467,932
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,563,2,2,20,43,4,,,36,,,,8,1,0,0,0,,291,403,0,17,420,882
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1396,1,1,73,71,3,,,49,,,,13,10,2,0,0,,155,376,0,11,387,594
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1397,2,2,152,143,8,,,80,,,,41,18,8,0,0,,329,779,0,16,795,1098
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1398,3,3,221,245,23,,,165,,,,34,18,2,1,1,,513,1223,1,36,1260,1846
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1399,1,1,75,79,11,,,38,,,,18,14,4,0,0,,176,415,0,8,423,674
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1400,3,3,196,283,14,,,167,,,,37,32,5,0,0,,562,1296,1,24,1321,2123
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1401,1,1,32,51,6,,,36,,,,13,3,0,1,0,,158,300,0,13,313,630
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1402,2,2,50,43,6,,,51,,,,17,8,0,0,0,,327,502,0,5,507,1095
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1403,3,3,93,108,9,,,118,,,,22,17,5,0,0,,524,896,1,26,923,2186
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1404,3,3,85,122,4,,,97,,,,18,12,1,0,0,,512,851,0,29,880,1879
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1405,4,4,82,87,10,,,94,,,,25,8,1,0,0,,660,967,0,39,1006,2429
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1508,1,1,146,100,5,,,31,,,,1,16,3,0,0,,77,379,0,5,384,530
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1510,2,2,407,260,12,,,81,,,,19,34,13,1,1,,158,986,0,7,993,1354
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1511,1,1,173,121,6,,,41,,,,4,10,6,0,0,,73,434,0,5,439,594
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1512,1,1,165,105,3,,,24,,,,4,28,8,0,0,,52,389,0,6,395,487
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,0,0,1,0,0,0,,,0,0,,,0,0,0,0,0,0,1,1,0,0,1,3
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,561,2,2,,,,,,56,,,,20,,,,,85,328,489,0,14,503,925
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,562,2,2,,,,,,53,,,,19,,,,,114,377,563,0,18,581,1346
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,564,15,15,,,,,,765,,,,236,,,,,1231,3015,5247,5,131,5383,10689
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,565,3,3,,,,,,154,,,,53,,,,,273,618,1098,1,40,1139,2161
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,566,2,2,,,,,,58,,,,16,,,,,59,298,431,1,14,446,861
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,567,2,2,,,,,,74,,,,20,,,,,106,503,703,0,28,731,1481
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,568,4,4,,,,,,90,,,,20,,,,,124,709,943,0,28,971,2453
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,569,13,13,,,,,,296,,,,102,,,,,426,2493,3317,1,116,3434,9320
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,570,3,3,,,,,,62,,,,22,,,,,98,536,718,1,38,757,1993
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,571,21,21,,,,,,613,,,,226,,,,,848,3976,5663,2,170,5835,14609
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,572,2,2,,,,,,57,,,,13,,,,,59,297,426,0,14,440,954
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,573,2,2,,,,,,43,,,,18,,,,,63,304,428,0,14,442,801
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,574,2,2,,,,,,68,,,,26,,,,,120,341,555,0,12,567,974
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,575,2,2,,,,,,118,,,,38,,,,,340,333,829,0,32,861,1500
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,576,2,2,,,,,,73,,,,22,,,,,167,288,550,2,23,575,959
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,577,6,6,,,,,,131,,,,41,,,,,174,814,1160,2,33,1195,4001
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,578,2,2,,,,,,67,,,,13,,,,,100,302,482,1,13,496,827
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,579,2,2,,,,,,105,,,,39,,,,,180,479,803,0,24,827,1412
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,581,3,3,,,,,,69,,,,25,,,,,107,574,775,0,11,786,1516
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,582,2,2,,,,,,66,,,,17,,,,,93,452,628,8,20,656,1421
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,584,3,3,,,,,,135,,,,65,,,,,157,684,1041,1,23,1065,1999
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,593,2,2,,,,,,32,,,,9,,,,,75,284,400,0,22,422,956
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,606,1,1,,,,,,20,,,,2,,,,,25,186,233,0,16,249,709
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,609,1,1,,,,,,13,,,,3,,,,,22,185,223,0,19,242,530
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,610,1,1,,,,,,1,,,,0,,,,,3,44,48,0,0,48,237
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,611,1,1,,,,,,4,,,,1,,,,,2,25,32,0,1,33,185
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,614,1,1,,,,,,15,,,,2,,,,,31,121,169,0,6,175,430
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,615,1,1,,,,,,14,,,,15,,,,,14,213,256,0,15,271,654
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1406,4,4,,,,,,102,,,,29,,,,,209,520,860,1,35,896,2483
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1407,1,1,,,,,,14,,,,10,,,,,61,113,198,1,2,201,470
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1529,2,2,,,,,,56,,,,27,,,,,71,292,446,0,9,455,822
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1530,2,2,,,,,,67,,,,28,,,,,88,341,524,0,11,535,1110
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1531,2,2,,,,,,66,,,,19,,,,,88,243,416,2,8,426,762
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1532,2,2,,,,,,71,,,,32,,,,,88,344,535,0,10,545,1058
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1533,2,2,,,,,,73,,,,19,,,,,74,314,480,0,12,492,998
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1534,2,2,,,,,,69,,,,21,,,,,89,326,505,0,14,519,1043
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1535,2,2,,,,,,68,,,,22,,,,,96,320,506,0,11,517,960
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1536,2,2,,,,,,79,,,,31,,,,,132,304,546,0,15,561,1136
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1537,2,2,,,,,,130,,,,22,,,,,184,382,718,0,22,740,1294
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1538,2,2,,,,,,99,,,,25,,,,,79,388,591,0,12,603,1201
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1539,3,3,,,,,,87,,,,29,,,,,112,485,713,1,31,745,1548
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1540,2,2,,,,,,43,,,,13,,,,,75,280,411,1,10,422,777
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1541,2,2,,,,,,60,,,,25,,,,,62,319,466,0,12,478,1173
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1542,3,3,,,,,,44,,,,11,,,,,75,425,555,1,21,577,1563
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1543,2,2,,,,,,73,,,,25,,,,,69,369,536,0,13,549,1245
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1544,2,2,,,,,,65,,,,10,,,,,58,317,450,0,13,463,1145
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1545,3,3,,,,,,70,,,,21,,,,,66,418,575,0,23,598,1682
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1546,2,2,,,,,,41,,,,12,,,,,50,258,361,0,8,369,1011
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1547,2,2,,,,,,38,,,,12,,,,,54,361,465,0,11,476,1115
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1548,3,3,,,,,,80,,,,17,,,,,108,560,765,2,22,789,2058
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1549,2,2,,,,,,44,,,,12,,,,,74,312,442,0,11,453,1269
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1550,3,3,,,,,,77,,,,12,,,,,129,651,869,1,24,894,1984
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1551,4,4,,,,,,100,,,,23,,,,,125,614,862,0,16,878,2494
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1552,3,3,,,,,,90,,,,40,,,,,107,523,760,0,19,779,1853
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1553,2,2,,,,,,75,,,,23,,,,,68,366,532,0,16,548,1337
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1554,3,3,,,,,,87,,,,16,,,,,112,571,786,0,23,809,1875
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1555,5,5,,,,,,146,,,,36,,,,,113,860,1155,1,20,1176,3209
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1556,3,3,,,,,,74,,,,25,,,,,85,425,609,2,18,629,1653
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,0,0,1,1,2,0,,,0,0,,,0,0,0,0,0,0,9,12,0,0,12,15
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,343,8,8,626,407,43,,,268,,,,91,63,18,2,0,,1382,2900,3,57,2960,5771
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,344,10,10,1924,1208,84,,,296,,,,133,211,47,4,0,,1049,4956,5,42,5003,7313
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,345,5,5,277,244,42,,,129,,,,59,36,10,0,0,,965,1762,0,34,1796,3234
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,346,2,2,45,48,6,,,44,,,,6,9,0,0,1,,357,516,0,13,529,1086
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,358,3,3,82,73,16,,,42,,,,18,14,5,1,0,,524,775,1,28,804,1569
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,359,6,6,865,591,30,,,209,,,,86,94,32,3,1,,963,2874,1,47,2922,4489
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,360,3,3,183,164,23,,,78,,,,37,30,6,0,1,,535,1057,1,28,1086,1957
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,361,2,2,61,58,10,,,39,,,,11,4,5,0,0,,345,533,0,14,547,996
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,372,2,2,72,50,15,,,49,,,,12,17,3,0,1,,386,605,0,10,615,1140
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,380,2,2,178,150,21,,,52,,,,25,28,6,0,1,,372,833,2,18,853,1416
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,381,2,2,84,81,12,,,54,,,,15,9,1,1,0,,361,618,0,25,643,1115
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,390,3,3,147,100,11,,,91,,,,26,26,5,0,0,,508,914,0,30,944,1729
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,392,3,3,300,239,14,,,86,,,,36,49,10,1,0,,412,1147,0,17,1164,1706
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,393,3,3,325,244,13,,,108,,,,46,30,12,0,0,,464,1242,1,10,1253,1814
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,394,2,2,180,209,17,,,59,,,,34,14,4,1,0,,419,937,0,25,962,1448
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,395,2,2,85,54,11,,,44,,,,19,7,2,2,0,,270,494,0,16,510,863
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,407,2,2,73,78,12,,,35,,,,24,10,1,0,2,,280,515,0,14,529,927
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,408,2,2,115,87,9,,,49,,,,10,15,4,0,1,,290,580,1,23,604,1005
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,409,2,2,83,69,5,,,23,,,,15,18,2,0,0,,189,404,0,13,417,1267
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,410,2,2,184,153,13,,,73,,,,23,29,4,0,0,,362,841,0,16,857,1391
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,411,2,2,137,102,10,,,48,,,,33,21,6,1,0,,353,711,1,27,739,1265
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,412,2,2,177,130,8,,,52,,,,20,19,7,0,0,,274,687,1,17,705,1475
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,413,4,4,712,414,30,,,107,,,,46,50,16,0,1,,377,1753,1,21,1775,2537
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,414,3,3,73,83,19,,,72,,,,17,4,3,0,1,,481,753,0,35,788,1850
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,415,7,7,156,203,36,,,137,,,,53,19,7,0,0,,1216,1827,0,70,1897,4570
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,416,2,2,66,51,8,,,46,,,,10,6,5,1,0,,332,525,1,16,542,1106
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,417,2,2,296,168,8,,,62,,,,16,30,4,1,0,,89,674,0,5,679,858
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,418,2,2,310,263,5,,,70,,,,28,25,9,0,0,,151,861,0,18,879,1218
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,419,2,2,183,168,9,,,36,,,,24,36,11,1,0,,248,716,0,12,728,1045
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,420,2,2,248,128,7,,,44,,,,25,25,4,2,0,,235,718,1,12,731,1075
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,421,2,2,124,102,7,,,50,,,,16,17,4,0,1,,302,623,0,7,630,1077
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,438,2,2,114,115,9,,,50,,,,21,17,4,1,0,,379,710,3,19,732,1132
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,439,5,7,691,611,20,21,8,132,290,2,3,42,64,26,0,1,,181,2092,1,85,2178,1528
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,440,2,2,219,157,6,,,33,,,,17,29,8,0,0,,179,648,0,9,657,932
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,441,2,2,154,106,5,,,25,,,,8,19,9,0,0,,201,527,0,12,539,798
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,442,2,2,133,95,10,,,57,,,,21,11,7,0,0,,296,630,0,12,642,1045
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,443,2,2,133,104,11,,,36,,,,20,20,10,0,0,,242,576,0,13,589,933
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,456,2,2,290,193,13,,,71,,,,22,23,8,1,1,,299,921,2,12,935,1461
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,457,1,1,76,53,15,,,23,,,,12,14,4,0,0,,148,345,1,5,351,550
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,458,1,1,106,79,4,,,37,,,,12,10,9,0,0,,163,420,0,5,425,680
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,459,2,2,151,104,4,,,35,,,,19,21,4,0,0,,249,587,2,12,601,886
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,460,2,2,101,106,11,,,32,,,,19,17,2,0,1,,273,562,0,14,576,906
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,469,1,1,69,52,5,,,15,,,,6,9,1,0,0,,88,245,0,4,249,418
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,470,1,1,71,50,10,,,27,,,,15,7,3,0,0,,134,317,0,3,320,515
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,478,1,1,69,54,4,,,19,,,,10,6,1,0,0,,177,340,1,6,347,595
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,479,1,1,77,82,3,,,14,,,,7,8,3,0,0,,111,305,0,3,308,470
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,480,1,1,46,62,3,,,22,,,,18,11,1,0,0,,105,268,1,7,276,451
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,481,1,1,64,76,6,,,27,,,,11,11,2,0,0,,191,388,1,7,396,651
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,482,2,2,74,61,2,,,37,,,,20,8,1,0,1,,203,407,0,7,414,765
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,483,1,1,74,65,8,,,32,,,,12,9,1,1,0,,163,365,0,11,376,628
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,484,3,3,114,120,13,,,33,,,,13,10,5,0,2,,375,685,0,19,704,1513
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,485,2,2,39,50,8,,,19,,,,15,5,3,1,0,,373,513,0,23,536,1075
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,486,2,2,46,58,11,,,47,,,,17,6,4,0,0,,456,645,1,21,667,1450
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,487,2,2,47,58,14,,,30,,,,8,4,0,0,0,,437,598,1,32,631,1285
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,488,2,2,69,83,8,,,31,,,,14,11,3,0,0,,258,477,0,18,495,930
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,489,1,1,45,41,8,,,17,,,,4,8,2,0,0,,152,277,0,6,283,676
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,490,2,2,85,61,9,,,25,,,,11,6,6,0,2,,304,509,1,26,536,1104
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,491,1,1,72,59,4,,,23,,,,18,12,3,0,0,,202,393,3,8,404,686
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,492,1,1,70,59,10,,,30,,,,14,6,2,0,1,,143,335,2,8,345,673
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,493,1,1,60,84,2,,,26,,,,8,9,2,0,1,,204,396,0,10,406,644
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,494,1,1,78,56,2,,,16,,,,13,14,2,1,0,,158,340,0,13,353,658
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,495,2,2,86,90,6,,,23,,,,7,10,4,0,0,,285,511,0,11,522,991
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,496,2,2,52,71,6,,,53,,,,10,9,2,1,0,,409,613,1,22,636,1417
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,586,2,2,48,60,10,,,37,,,,14,5,5,2,0,,408,589,0,31,620,1415
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,587,3,3,57,56,14,,,27,,,,7,8,4,0,1,,385,559,0,34,593,1351
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,588,1,1,6,9,3,,,11,,,,2,3,2,0,1,,80,117,0,5,122,283
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,589,6,6,258,248,42,,,120,,,,40,32,9,0,0,,1085,1834,0,72,1906,4319
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,592,7,7,429,315,34,,,142,,,,60,40,11,1,0,,1332,2364,3,67,2434,4821
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1578,4,4,241,297,29,,,140,,,,59,33,10,0,0,,755,1564,0,39,1603,2808
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1579,3,3,117,119,22,,,68,,,,21,23,8,0,1,,570,949,2,29,980,2088
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1610,3,3,226,176,23,,,95,,,,55,17,5,0,0,,500,1097,0,14,1111,1906
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1611,2,2,154,89,13,,,55,,,,14,13,3,0,0,,293,634,0,13,647,1255
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1612,3,3,400,261,20,,,79,,,,40,41,13,0,1,,361,1216,3,17,1236,1946
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1613,3,3,281,209,23,,,111,,,,45,38,7,0,0,,487,1201,0,19,1220,1933
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1614,4,4,217,132,30,,,110,,,,51,26,5,1,1,,630,1203,0,30,1233,2362
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1615,3,3,215,208,15,,,103,,,,41,28,10,2,0,,560,1182,5,23,1210,2078
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1616,3,3,218,146,17,,,85,,,,36,23,7,0,1,,530,1063,0,18,1081,2117
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1617,4,4,217,217,25,,,155,,,,51,26,9,0,0,,785,1485,0,36,1521,2767
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1618,3,3,109,95,27,,,95,,,,19,19,7,0,0,,496,867,1,36,904,1888
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,0,0,1,0,0,1,,,0,0,,,0,0,0,0,0,0,3,4,0,1,5,5
