CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,10,YECAPIXTLA,30,YECAPIXTLA,864,E,1,1,E01C01,0,185,14,5,11,6,16,3,82,5,0,7,19,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,31,399,736,ACTA CASILLA,,,
4,17,MORELOS,10,YECAPIXTLA,30,YECAPIXTLA,865,B,1,0,B,0,95,12,10,8,5,13,3,58,4,0,5,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,11,243,450,ACTA CASILLA,,,
4,17,MORELOS,10,YECAPIXTLA,30,YECAPIXTLA,865,C,1,0,C01,0,99,10,3,6,9,14,5,84,7,1,5,5,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,14,270,450,ACTA CASILLA,,,
4,17,MORELOS,10,YECAPIXTLA,30,YECAPIXTLA,866,B,1,0,B,0,115,12,5,10,7,12,0,84,6,0,5,22,10,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,10,302,446,ACTA CASILLA,,,
4,17,MORELOS,10,YECAPIXTLA,30,YECAPIXTLA,866,C,1,0,C01,0,129,13,5,5,10,10,2,73,0,4,4,18,1,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,10,293,446,ACTA CASILLA,,,
4,17,MORELOS,10,YECAPIXTLA,30,YECAPIXTLA,867,B,1,0,B,0,154,122,10,20,11,21,8,163,11,8,5,14,6,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,30,592,691,ACTA CASILLA,,,
4,17,MORELOS,10,YECAPIXTLA,30,YECAPIXTLA,867,C,1,0,C01,0,124,16,16,10,11,18,5,171,9,7,5,17,4,0,1,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,21,443,690,ACTA CASILLA,,,
4,17,MORELOS,10,YECAPIXTLA,30,YECAPIXTLA,868,B,1,0,B,0,141,14,16,16,5,17,6,54,4,3,1,23,6,5,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,25,343,521,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,1,B,1,0,B,0,15,9,13,51,9,25,28,98,2,2,22,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,279,0,33,312,510,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,1,C,1,0,C01,0,10,15,9,38,14,19,21,93,4,2,25,4,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,259,0,23,282,510,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,1,C,2,0,C02,0,3,14,9,49,18,25,19,91,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252,0,19,271,509,ACTA DEL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,2,B,1,0,B,0,9,8,11,17,35,17,20,121,2,2,23,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,14,283,540,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,2,C,1,0,C01,0,8,13,5,19,41,19,19,101,2,6,26,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,262,0,17,279,539,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,3,B,1,0,B,0,31,30,7,23,27,22,29,119,5,3,40,4,3,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,349,0,41,390,562,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,3,C,1,0,C01,0,24,27,12,14,34,34,22,113,10,5,37,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,339,0,39,378,561,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,4,B,1,0,B,0,30,29,8,18,29,30,18,136,2,2,42,2,10,10,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,369,0,24,393,561,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,4,C,1,0,C01,0,14,14,3,23,33,28,23,137,0,5,46,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,332,0,19,351,561,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,4,E,1,0,E01,0,14,4,4,29,64,24,7,65,0,2,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,25,263,430,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,5,B,1,0,B,0,13,9,7,22,68,28,36,181,1,14,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,19,417,655,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,6,B,1,0,B,0,10,13,8,32,63,21,28,150,2,7,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,14,361,587,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,6,C,1,0,C01,0,10,6,3,19,53,20,16,145,3,5,18,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,19,328,586,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,6,C,2,0,C02,0,4,15,13,23,51,21,18,159,3,7,13,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,333,0,27,360,586,ACTA DEL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,7,B,1,0,B,0,12,11,8,26,34,26,23,128,5,1,17,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,298,0,11,309,558,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,7,C,1,0,C01,0,8,19,6,23,26,23,17,119,4,2,17,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,18,287,557,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,8,B,1,0,B,0,14,19,11,30,41,27,14,153,5,2,25,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,31,382,640,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,8,C,1,0,C01,0,10,19,13,13,36,25,15,171,0,3,22,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,32,364,640,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,9,B,1,0,B,0,9,15,4,29,49,18,23,125,2,3,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,24,322,564,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,9,C,1,0,C01,0,7,18,2,30,53,27,24,91,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,269,0,25,294,564,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,9,E,1,0,E01,0,6,10,3,20,68,18,17,78,1,3,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,241,0,21,262,451,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,10,B,1,0,B,0,14,15,9,25,65,28,18,98,3,2,25,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,306,700,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,10,C,1,0,C01,0,9,10,11,28,97,16,20,114,0,4,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,35,368,700,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,11,B,1,0,B,0,8,12,6,26,102,18,16,163,3,1,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,25,411,725,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,B,1,0,B,0,34,19,19,10,25,12,19,170,3,1,2,11,6,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,18,357,572,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,C,1,0,C01,0,18,28,16,8,33,17,21,170,1,6,7,10,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,344,0,12,356,572,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,C,2,0,C02,0,42,18,25,13,26,24,14,169,7,3,3,16,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,12,380,572,ACTA DEL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,C,3,0,C03,0,43,19,16,13,50,21,18,178,8,1,1,11,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,4,389,571,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,B,1,0,B,0,50,21,24,10,22,26,18,170,1,7,5,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,16,397,583,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,C,1,0,C01,0,40,25,25,12,17,18,26,197,0,3,4,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,394,582,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,B,1,0,B,0,26,15,19,6,24,9,19,116,0,1,8,28,5,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,5,288,392,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,B,1,0,B,0,51,25,18,9,31,25,18,199,1,5,6,35,0,2,0,0,0,8,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,438,0,23,461,717,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,C,1,0,C01,0,35,23,32,19,31,21,5,183,2,6,3,32,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,15,417,717,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,C,2,0,C02,0,27,27,24,15,25,32,17,197,2,2,7,30,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,21,433,717,ACTA DEL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,B,1,0,B,0,36,21,25,12,24,10,6,162,3,5,5,16,2,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,12,348,537,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,C,1,0,C01,0,22,18,28,13,22,18,9,162,2,3,3,23,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,16,345,537,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,C,2,0,C02,0,32,17,25,14,22,16,4,147,3,3,6,17,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,16,325,537,ACTA DEL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,B,1,0,B,0,39,29,15,11,39,18,13,193,1,8,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384,586,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,SMR,1,0,SMR01,0,9,5,11,6,8,7,1,60,0,5,1,6,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,123,0,12,135,0,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,SRP,1,0,SRP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,B,1,0,B,0,58,37,32,16,37,27,28,180,3,4,5,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,29,490,662,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,B,1,0,B,0,25,25,21,7,31,13,6,107,1,5,5,20,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,271,0,8,279,480,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,C,1,0,C01,0,26,26,19,12,15,23,13,114,1,12,8,15,2,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,293,0,18,311,480,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,B,1,0,B,0,5,3,9,4,11,4,5,33,1,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,5,90,119,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,B,1,0,B,0,42,11,32,16,28,23,16,136,5,5,1,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,15,364,535,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,C,1,0,C01,0,18,12,37,6,23,15,22,168,5,2,6,16,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,336,0,14,350,535,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,C,2,0,C02,0,25,14,33,7,31,21,17,144,4,3,3,15,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,322,0,12,334,535,ACTA DEL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,B,1,0,B,0,59,26,27,8,24,19,17,133,3,9,4,20,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,356,1,20,377,560,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,C,1,0,C01,0,36,23,20,13,30,19,20,160,4,8,2,21,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,363,0,16,379,560,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,512,B,1,0,B,0,51,27,35,15,27,19,21,160,9,2,5,26,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,13,416,624,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,B,1,0,B,0,46,29,30,15,24,17,7,170,2,2,11,32,2,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,393,0,20,413,679,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,C,1,0,C01,0,39,24,21,9,23,19,24,182,2,7,4,20,0,10,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,389,1,12,402,678,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,B,1,0,B,0,34,16,38,14,22,10,8,107,2,3,2,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,12,303,421,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,C,1,0,C01,0,34,29,23,18,28,15,8,96,3,5,2,10,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,277,0,9,286,420,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,B,1,0,B,0,41,25,38,26,29,15,16,169,5,4,2,38,2,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,419,632,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,B,1,0,B,0,35,28,19,12,31,16,11,184,5,5,1,18,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,371,608,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,C,1,0,C01,0,37,18,23,17,32,16,22,199,7,4,4,23,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,408,0,15,423,608,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,C,2,0,C02,0,32,23,29,11,42,12,18,196,3,4,2,17,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,18,412,608,ACTA DEL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,B,1,0,B,0,16,7,8,10,18,9,11,92,1,3,1,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,8,198,263,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,B,1,0,B,0,29,34,14,0,33,16,6,225,0,4,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,9,390,739,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,C,1,0,C01,0,30,31,12,15,26,22,4,282,1,4,1,4,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,437,739,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,SMR,1,0,SMR01,0,4,2,0,0,3,4,3,25,0,0,0,3,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,52,0,2,54,0,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,SRP,1,0,SRP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,B,1,0,B,0,35,23,17,10,37,12,11,235,2,2,2,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,27,426,683,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,C,1,0,C01,0,25,28,21,13,35,17,6,249,3,2,5,5,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,17,434,682,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,B,1,0,B,0,35,29,25,24,24,26,10,208,3,4,4,8,1,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,410,0,31,441,688,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,C,1,0,C01,0,49,26,27,15,34,20,11,197,3,7,6,6,3,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,30,442,688,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,B,1,0,B,0,18,13,12,9,14,20,10,205,3,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,21,341,520,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,E,1,0,E01,0,31,26,19,17,39,19,12,223,1,7,3,22,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,425,0,18,443,720,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,E,1,1,E01C01,0,25,19,28,17,34,17,8,211,6,8,2,24,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,26,431,719,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,P,1,0,VPPP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,B,1,0,B,0,63,40,18,18,35,26,17,215,2,6,5,12,5,6,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,474,0,22,496,687,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,B,1,0,B,0,67,40,20,14,27,29,24,198,5,5,8,9,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,451,0,12,463,705,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,B,1,0,B,0,34,24,15,9,26,11,15,136,3,2,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,14,305,455,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,C,1,0,C01,0,28,20,15,13,21,27,9,148,1,5,5,9,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,306,0,0,306,455,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,B,1,0,B,0,29,22,28,7,46,19,14,141,1,6,2,13,3,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,337,1,21,359,657,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,1,0,C01,0,35,17,16,21,47,18,19,184,1,3,6,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,19,403,656,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,2,0,C02,0,35,16,27,18,38,16,13,163,0,3,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,356,656,ACTA DEL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,3,0,C03,0,31,19,28,14,44,16,7,171,2,6,4,13,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,362,0,22,384,656,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,4,0,C04,0,33,13,30,14,72,9,14,162,3,6,4,17,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,22,408,656,ACTA LEVANTADA EN EL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,5,0,C05,0,21,14,26,11,49,24,4,155,4,6,4,11,3,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,346,0,20,366,656,GRUPO DE RECUENTO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,6,0,C06,0,38,22,25,12,32,17,9,142,2,9,8,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,17,350,656,PAQUETE NO ENTREGADO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,B,1,0,B,0,35,22,32,17,101,27,2,114,1,8,1,10,1,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378,0,0,378,573,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,C,1,0,C01,0,35,21,61,10,92,16,8,138,5,1,1,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,402,0,19,421,573,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,C,2,0,C02,0,32,13,40,13,96,18,2,133,2,4,3,8,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,371,0,18,389,572,ACTA DEL CONSEJO,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,B,1,0,B,0,25,10,26,12,20,8,3,143,6,11,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,290,536,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,C,1,0,C01,0,20,10,15,13,10,12,4,146,1,3,2,19,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,16,276,535,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,B,1,0,B,0,36,18,49,9,15,13,6,146,4,6,1,33,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,14,353,606,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,C,1,0,C01,0,24,23,15,14,18,14,4,144,1,8,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,288,606,ACTA CASILLA,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,B,1,0,B,0,21,17,27,10,25,16,1,135,1,19,0,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,13,323,582,ACTA CASILLA,,,
