CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,,,REG_MR,PT_PVEM_MORENA,2,MARCO ABRAHAM HERNANDEZ PERDOMO,1,,,MORENA
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,,,REG_MR,PT_PVEM_MORENA,3,VERONICA CORREA LOPEZ,2,,,MORENA
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,,,REG_MR,PT_PVEM_MORENA,4,JORGE ALBERTO MUÑIZ GARCIA,1,,,MORENA
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,,,REG_RP,C_PAN_PRI_PRD,1,SAUL REYES OROZCO,1,,,PRD
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,,,REG_RP,C_PAN_PRI_PRD,2,MARINA CAMACHO SALINAS,2,,,PRD
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,,,REG_RP,C_PAN_PRI_PRD,3,JONNATHAN RODRIGUEZ LANDEROS,1,,,PRD
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,,,PRES_MUN,PT_PVEM_MORENA,1,YARITZA ROSAS GAONA,2,CANDIDATURAS MIGRANTE,,PT
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,,,SIND_MR,PT_PVEM_MORENA,1,JOSE ANTONIO CALDERON CASTRO,1,,,PT
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,,,REG_MR,PT_PVEM_MORENA,1,SARELI DUARTE PORTILLO,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PT
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,,,REG_MR,PT_PVEM_MORENA,2,OSCAR FERNANDEZ CORONA,1,,,PT
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,,,REG_MR,PT_PVEM_MORENA,3,MA. DE LOURDES LOZANO MATURANO,2,,,PT
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,,,REG_MR,PT_PVEM_MORENA,4,JOSE ARNOLDO CHAVEZ CRUZ,1,,,PT
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,,,REG_RP,C_PAN_PRI_PRD,1,ABDOLINA ZAMUDIO GUZMAN,2,,,PRD
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,,,REG_RP,C_PAN_PRI_PRD,2,MARIO LANDIN,1,,,PRD
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,,,REG_RP,C_PAN_PRI_PRD,3,DIANA CALDERON MENA,2,,,PRD
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,PRES_MUN,C_PAN_PRI_PRD,1,SAMUEL DAVID HIDALGO GALLARDO,1,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,SIND_MR,C_PAN_PRI_PRD,1,ANA RAQUEL SALAZAR ZARAGOZA,2,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_MR,C_PAN_PRI_PRD,1,JOSE LUIS LOPEZ TORRES,1,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_MR,C_PAN_PRI_PRD,2,GUILLERMO PEREZ RINCON,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PAN
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_MR,C_PAN_PRI_PRD,3,LUIS RODOLFO CHAVOLLA HERNANDEZ,1,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_MR,C_PAN_PRI_PRD,4,TATIANA AYALA AVIÑA,2,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_MR,C_PAN_PRI_PRD,5,JESUS RODRIGUEZ SALDAÑA,1,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_MR,C_PAN_PRI_PRD,6,LAURA GRACIELA MENDEZ REYES,2,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_MR,C_PAN_PRI_PRD,7,MIGUEL ANGEL SANCHEZ CUEVAS,1,,,PAN
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_RP,PT_PVEM_MORENA,1,PERLA KRYSTEL MONCADA AYALA,2,,,MORENA
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_RP,PT_PVEM_MORENA,2,LAURA EDMY PAZ GARCIA,2,,,MORENA
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_RP,PT_PVEM_MORENA,3,CARLOS DANIEL CASTILLO TORRES,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_RP,PT_PVEM_MORENA,4,MARIA DEL ROSARIO SOLIS CORTES,2,,,MORENA
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,,,REG_RP,MC,5,MARGARITA GALLARDO GARNICA,2,,,MC
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,,,PRES_MUN,C_PT_PESM,1,OCTAVIO CHAVEZ AGUIRRE,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PESM
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,,,SIND_MR,C_PT_PESM,1,YAQUELIN SERNA SESAR,2,,,PESM
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,,,REG_MR,C_PT_PESM,1,MARIA GUADALUPE MARTINEZ MORALES,2,,,PESM
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,,,REG_MR,C_PT_PESM,2,JOSE ESTEBAN GARCIA PEREZ,1,,,PESM
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,,,REG_MR,C_PT_PESM,3,YESENIA RUIZ LUQUIN,2,,,PESM
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,,,REG_MR,C_PT_PESM,4,JAIME PIÑON PIÑON,1,,,PESM
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,,,REG_RP,MICH1,1,PEDRO DOMINGUEZ PEREZ,1,,,MICH1
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,,,REG_RP,C_PRI_PRD,2,ROSALINDA AVILA DOMINGUEZ,2,,,PRD
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,,,REG_RP,MC,3,CESAR ACOSTA HERNANDEZ,1,,,MC
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,PRES_MUN,PT_PVEM_MORENA,1,MANUEL ESQUIVEL BEJARANO,1,,,MORENA
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,SIND_MR,PT_PVEM_MORENA,1,LILIANA MAGAÑA CARDENAS,2,,,MORENA
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_MR,PT_PVEM_MORENA,1,ULISES EMIR BARAJAS ZARAGOZA,1,CANDIDATURAS DE DISCAPACIDAD,,MORENA
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_MR,PT_PVEM_MORENA,2,CLARA ALVAREZ PRADO,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_MR,PT_PVEM_MORENA,3,NOE BAEZ CARDONA,1,,,MORENA
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_MR,PT_PVEM_MORENA,4,EUGENIA HERRERA AGUIRRE,2,,,MORENA
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_MR,PT_PVEM_MORENA,5,JULIO CESAR CARDENAS CARRILLO,1,,,MORENA
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_MR,PT_PVEM_MORENA,6,SARAHI GONZALEZ GARCIA,2,,,MORENA
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_MR,PT_PVEM_MORENA,7,VICTOR DELGADO TORRES,1,,,MORENA
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_RP,C_PAN_PRI_PRD,1,SILVESTRE SANDOVAL NOGUEDA,1,,,PRI
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_RP,C_PAN_PRI_PRD,2,LAURA CARMONA OCEGUERA,2,,,PRI
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_RP,C_PAN_PRI_PRD,3,LEOPOLDO JONATHAN RAMIREZ CORNEJO,1,,,PRI
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_RP,MC,4,MARVIN ALEXIS TOLEDO GALLARDO,1,,,MC
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,,,REG_RP,C_PAN_PRI_PRD,5,EVA VALENCIA LUCATERO,2,,,PRI
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,PRES_MUN,PRD,1,HUMBERTO JIMENEZ SOLIS,1,,,PRD
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,SIND_MR,PRD,1,SOFIA DIEGO RUIZ,2,,,PRD
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_MR,PRD,1,ENRIQUE BARRAGAN FLORES,1,,,PRD
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_MR,PRD,2,ITCEL ARACELI ALEJANDRE GUERRERO,2,,,PRD
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_MR,PRD,3,JUAN CARLOS VALENCIA ALVAREZ,1,,,PRD
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_MR,PRD,4,MARLENE PATRICIA RUIZ,2,,,PRD
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_MR,PRD,5,MIGUEL HIGAREDA MENDOZA,1,,,PRD
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_MR,PRD,6,KARLA YARAZETH IBARRA OSEGUERA,2,,,PRD
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_RP,PT_PVEM_MORENA,1,JUAN ANTONIO OCHOA GARCIA,1,,,PVEM
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_RP,PT_PVEM_MORENA,2,NORMA ALEJANDRA RODRIGUEZ SEGURA,2,CANDIDATURAS INDIGENAS,,PVEM
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_RP,C_PAN_PRI,3,LAURA CARMINA MALDONADO RUIZ,2,,,PAN
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,,,REG_RP,C_PAN_PRI,4,MIGUEL ANTONIO MAGALLAN GUILLEN,1,,,PAN
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,,,PRES_MUN,PT_PVEM_MORENA,1,JUAN CARLOS GAMIÑO AVALOS,1,CANDIDATURAS MIGRANTE,,PT
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,,,SIND_MR,PT_PVEM_MORENA,1,CLAUDIA LIZBETH MARROQUIN URIBE,2,,,PT
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,,,REG_MR,PT_PVEM_MORENA,1,MARIO VILLASEÑOR GARCIA,1,,,PT
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,,,REG_MR,PT_PVEM_MORENA,2,MARIA CELESTE SANCHEZ TELLO,2,,,PT
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,,,REG_MR,PT_PVEM_MORENA,3,HECTOR MARIO VILLA VARGAS,1,,,PT
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,,,REG_MR,PT_PVEM_MORENA,4,LETICIA SAUCEDO HUITRON,2,,,PT
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,,,REG_RP,C_PAN_PRI,1,ANGEL BOTELLO TALAVERA,1,,,PRI
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,,,REG_RP,C_PAN_PRI,2,ALEJANDRA PINEDA SALTO,2,,,PRI
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,,,REG_RP,C_PAN_PRI,3,OSWALDO VALLE RANGEL,1,CANDIDATURAS INDIGENAS,,PRI
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,PRES_MUN,PT_PVEM_MORENA,1,MARIO PEREZ FLORES,1,,,MORENA
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,SIND_MR,PT_PVEM_MORENA,1,NOHEMI ZARATE HERNANDEZ,2,,,MORENA
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_MR,PT_PVEM_MORENA,1,GERARDO GARCIA MENDIOLA,1,,,MORENA
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_MR,PT_PVEM_MORENA,2,HAROLY FATIMA BELLO RAMIREZ,2,,,MORENA
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_MR,PT_PVEM_MORENA,3,FELIPE DE JESUS AGUILAR ALCANTAR,1,,,MORENA
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_MR,PT_PVEM_MORENA,4,ERIKA RIOS ESCUTIA,2,,,MORENA
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_MR,PT_PVEM_MORENA,5,REYNA ARELLANO VILLAGRAN,2,,,MORENA
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_MR,PT_PVEM_MORENA,6,MARI RUTH ARELLANO OLAYO,2,,,MORENA
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_RP,C_PRI_PRD,1,ADRIAN GUZMAN VILLANUEVA,1,,,PRD
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_RP,C_PRI_PRD,2,ANGELICA ARMENTA VILLAGRAN,2,,,PRD
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_RP,C_PRI_PRD,3,FERNANDO RAMIREZ RIOS,1,,,PRD
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,,,REG_RP,C_PRI_PRD,4,SARAI DEL CARMEN MEJIA JIMENEZ,2,,,PRD
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,,,PRES_MUN,C_PAN_PRI_PRD,1,JORGE LUIS ANGUIANO PARTIDA,1,,,PAN
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,,,SIND_MR,C_PAN_PRI_PRD,1,AIDE MORAIMA CHAVEZ MARTINEZ,2,,,PAN
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,,,REG_MR,C_PAN_PRI_PRD,1,DIEGO AGAPITO GONZALEZ ANAYA,1,,,PAN
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,,,REG_MR,C_PAN_PRI_PRD,2,MA ESTELA RUIZ VILLANUEVA,2,,,PAN
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,,,REG_MR,C_PAN_PRI_PRD,3,ALVARO CARDENAS CORONA,1,,,PAN
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,,,REG_MR,C_PAN_PRI_PRD,4,MA. GUADALUPE RAMIREZ CERVANTES,2,,,PAN
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,,,REG_RP,PVEM,1,MIGUEL ANGEL TOSCANO RODRIGUEZ,1,,,PVEM
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,,,REG_RP,C_PT_MORENA,2,YARY RAMIREZ LAZCANO,2,,,MORENA
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,,,REG_RP,MM,3,LUIS AUGUSTO ARAGON RAMIREZ,1,,,MM
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,PRES_MUN,C_PAN_PRD,1,ALFONSO JESUS MARTINEZ ALCAZAR,1,,,PAN
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,SIND_MR,C_PAN_PRD,1,SUSAN MELISSA VASQUEZ PEREZ,2,,,PAN
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_MR,C_PAN_PRD,1,ALEJANDRO GONZALEZ MARTINEZ,1,,,PAN
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_MR,C_PAN_PRD,2,MARISSA CELESTE TRUJILLO MAGAÑA,2,,,PAN
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_MR,C_PAN_PRD,3,HUBER HUGO SERVIN CHAVEZ,1,,,PAN
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_MR,C_PAN_PRD,4,LUCILA MARTINEZ MANRIQUEZ,2,,,PAN
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_MR,C_PAN_PRD,5,SALVADOR ARVIZU CISNEROS,1,,,PAN
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_MR,C_PAN_PRD,6,VERONICA ZAMUDIO IBARRA,2,,,PAN
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_MR,C_PAN_PRD,7,ROBERTO ANGUIANO MENDEZ,1,,,PAN
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_RP,PRI,1,EDNA JANETTE MARTINEZ NAMBO,2,,,PRI
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_RP,PT_PVEM_MORENA,2,GILBERTO MORELOS FAVELA,1,,,PVEM
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_RP,PT_PVEM_MORENA,3,MARIANA ESTEFANY OROZCO HERNANDEZ,2,,,PVEM
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_RP,PT_PVEM_MORENA,4,FAUSTO EDUARDO VALLEJO MORA,1,,,PVEM
5,16,MICHOACAN,10,MORELIA,54,MORELIA,,,REG_RP,MC,5,KATHIA ELENA ORTIZ AVILA,2,,,MC
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,,,PRES_MUN,MC,1,JULIO CESAR CONEJO ALEJOS,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,,,SIND_MR,MC,1,FATIMA AREVALO MADRIGAL,2,,,MC
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,,,REG_MR,MC,1,RAMON GUTIERREZ RAMIREZ,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,,,REG_MR,MC,2,JACQUELINE GUILLEN SANCHEZ,2,CANDIDATURAS MIGRANTE,,MC
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,,,REG_MR,MC,3,VICTOR VILLAGOMEZ GUZMAN,1,,,MC
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,,,REG_MR,MC,4,MARIA DE LOS ANGELES ZAVALA CISNEROS,2,,,MC
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,,,REG_RP,C_PVEM_MORENA,1,GUADALUPE OROZCO SANCHEZ,2,,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,,,REG_RP,C_PVEM_MORENA,2,NICOLAS PEDRAZA VILLICAÑA,1,CANDIDATURAS MIGRANTE,,MORENA
5,16,MICHOACAN,2,PURUANDIRO,55,MORELOS,,,REG_RP,PT,3,YANET CORONA JIMENEZ,2,,,PT
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,PRES_MUN,PT_PVEM_MORENA,1,JOSE ALFREDO RENTERIA PATIÑO,1,,,PT
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,SIND_MR,PT_PVEM_MORENA,1,LILIANA SOLORZANO CISNEROS,2,,,PT
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_MR,PT_PVEM_MORENA,1,CESAR ULISES CUEVAS GUTIERREZ,1,,,PT
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_MR,PT_PVEM_MORENA,2,MARIA DE LA PAZ DELGADO PEÑALOZA,2,CANDIDATURAS MIGRANTE,,PT
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_MR,PT_PVEM_MORENA,3,LUIS MANUEL CORIA BARRERA,1,,,PT
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_MR,PT_PVEM_MORENA,4,MAGALY CARDONA ANDRADE,2,,,PT
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_MR,PT_PVEM_MORENA,5,VICTOR HUGO PEÑALOZA DUARTE,1,,,PT
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_MR,PT_PVEM_MORENA,6,VICTORIA BARRIGA PACHECO,2,,,PT
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_RP,C_PAN_PRI_PRD,1,ITZIA VANESSA TORRES MEDRANO,2,,,PRI
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_RP,C_PAN_PRI_PRD,2,JAIME GARCIA ALEMAN,1,,,PRI
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_RP,C_PAN_PRI_PRD,3,CRISTINA NAVA CALIXTRO,2,,,PRI
5,16,MICHOACAN,22,MUGICA,56,MUGICA,,,REG_RP,C_PAN_PRI_PRD,4,ANTONIO GONZALEZ DIAZ,1,,,PRI
5,16,MICHOACAN,5,PARACHO,57,NAHUATZEN,,,PRES_MUN,PRD,1,SERGIO ANTONIO PUNTOS MOLINA,1,,,PRD
5,16,MICHOACAN,5,PARACHO,57,NAHUATZEN,,,SIND_MR,PRD,1,JUANA FLORES MORALES,2,CANDIDATURAS INDIGENAS,,PRD
5,16,MICHOACAN,5,PARACHO,57,NAHUATZEN,,,REG_MR,PRD,1,RICARDO MORALES BAEZ,1,,,PRD
5,16,MICHOACAN,5,PARACHO,57,NAHUATZEN,,,REG_MR,PRD,2,HILDA ADRIANA CHAVEZ REYES,2,,,PRD
5,16,MICHOACAN,5,PARACHO,57,NAHUATZEN,,,REG_MR,PRD,3,IGNACIO ONCHI ALENDAR,1,,,PRD
5,16,MICHOACAN,5,PARACHO,57,NAHUATZEN,,,REG_MR,PRD,4,MARTA ELIZABETH J. LUCAS DUEÑAS,2,,,PRD
5,16,MICHOACAN,5,PARACHO,57,NAHUATZEN,,,REG_RP,PAN,1,ALEJANDRO JURADO IREPAN,1,,,PAN
5,16,MICHOACAN,5,PARACHO,57,NAHUATZEN,,,REG_RP,PVEM,2,ANTONIO ACUCHI MORALES,1,CANDIDATURAS INDIGENAS,,PVEM
5,16,MICHOACAN,5,PARACHO,57,NAHUATZEN,,,REG_RP,C_PT_MORENA,3,BRENDA LILIANA HERRERA CAPIZ,2,CANDIDATURAS INDIGENAS,,PT
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,,,PRES_MUN,PRI,1,GONZALO NARES GOMEZ,1,CANDIDATURAS MIGRANTE,,PRI
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,,,SIND_MR,PRI,1,MA. DE LA LUZ VILLA BOTELLO,2,,,PRI
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,,,REG_MR,PRI,1,PROSPERO TRUJILLO SORIA,1,,,PRI
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,,,REG_MR,PRI,2,MA DE JESUS LOPEZ LOPEZ,2,,,PRI
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,,,REG_MR,PRI,3,REYES ROCHA AGUILAR,1,,,PRI
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,,,REG_MR,PRI,4,MARIBEL ROSALES CHAVEZ,2,,,PRI
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,,,REG_RP,PVEM,1,INDALECIO CASTELAN GONZALEZ,1,,,PVEM
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,,,REG_RP,PVEM,2,MARTHA MONJE PIEDRA,2,,,PVEM
5,16,MICHOACAN,19,TACAMBARO,58,NOCUPETARO,,,REG_RP,C_PT_MORENA,3,ANA YARELY GRANADOS BARAJAS,2,,,PT
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,,,PRES_MUN,C_PAN_PRI_PRD,1,JESUS ANTONIO ESPINOZA ROCHIN,1,CANDIDATURAS MIGRANTE,,PRD
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,,,SIND_MR,C_PAN_PRI_PRD,1,MARIA GUADALUPE CONTRERAS MURILLO,2,CANDIDATURAS INDIGENAS,,PRD
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,,,REG_MR,C_PAN_PRI_PRD,1,JESUS JOSE ISIDRO GUERRERO,1,CANDIDATURAS INDIGENAS,,PRD
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,,,REG_MR,C_PAN_PRI_PRD,2,MARIA GUADALUPE TUNGUI URBINA,2,CANDIDATURAS INDIGENAS,,PRD
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,,,REG_MR,C_PAN_PRI_PRD,3,JOSE SAUL BARAJAS CHAVEZ,1,,,PRD
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,,,REG_MR,C_PAN_PRI_PRD,4,FABIOLA AGUILAR AGUILAR,2,,,PRD
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,,,REG_RP,MORENA,1,MARIA DEL CARMEN ARROYO AGUILAR,2,CANDIDATURAS INDIGENAS,,MORENA
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,,,REG_RP,MC,2,BRISEIDA MELISSA CAMPOVERDE CUARA,2,,,MC
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,,,REG_RP,MORENA,3,JORGE ESPINOSA BARAJAS,2,CANDIDATURAS INDIGENAS,,MORENA
5,16,MICHOACAN,22,MUGICA,60,NUEVO URECHO,,,PRES_MUN,PT_PVEM_MORENA,1,MARIA DEL CARMEN CARRILLO GAYTAN,2,,,MORENA
5,16,MICHOACAN,22,MUGICA,60,NUEVO URECHO,,,SIND_MR,PT_PVEM_MORENA,1,FRANCISCO JAVIER GOMEZ TORRES,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
5,16,MICHOACAN,22,MUGICA,60,NUEVO URECHO,,,REG_MR,PT_PVEM_MORENA,1,PAOLA JAQUELINE VILLA OSORNIO,2,,,MORENA
5,16,MICHOACAN,22,MUGICA,60,NUEVO URECHO,,,REG_MR,PT_PVEM_MORENA,2,HECTOR MANUEL PEÑALOZA HUERTA,1,,,MORENA
5,16,MICHOACAN,22,MUGICA,60,NUEVO URECHO,,,REG_MR,PT_PVEM_MORENA,3,SUSANA MAGAÑA CASTRO,2,,,MORENA
5,16,MICHOACAN,22,MUGICA,60,NUEVO URECHO,,,REG_MR,PT_PVEM_MORENA,4,ABSALON RUIZ ALMONTE,1,,,MORENA
5,16,MICHOACAN,22,MUGICA,60,NUEVO URECHO,,,REG_RP,MC,1,LUIS EDUARDO SANCHEZ MORALES,1,,,MC
