CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MRCH,PUEBLO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_MORENA,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1247,1,1,23,9,0,1,0,1,9,0,2,2,1,1,0,0,0,0,0,0,49,0,5,54,114
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1248,1,1,50,29,3,6,7,7,77,1,6,6,4,1,0,0,0,0,0,0,197,0,16,213,471
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1249,1,1,13,15,2,6,2,4,17,0,1,2,3,0,1,0,0,0,0,0,66,0,9,75,144
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1250,1,1,31,68,1,6,7,3,53,0,2,6,2,0,0,0,0,0,0,0,179,0,21,200,400
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1255,1,1,25,36,1,3,3,1,21,1,0,6,1,0,0,0,0,0,0,0,98,0,8,106,192
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1257,1,1,73,29,0,2,2,7,36,1,0,5,9,0,0,0,0,0,0,0,164,0,17,181,326
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1258,1,1,9,9,0,2,3,1,17,0,0,1,1,0,0,0,0,0,0,0,43,0,4,47,104
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1260,1,1,30,27,1,7,5,4,65,0,1,7,4,0,0,0,0,0,0,0,151,0,22,173,311
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1264,1,1,6,20,0,3,0,2,34,0,1,1,3,0,0,0,0,0,0,0,70,0,7,77,122
1,8,CHIHUAHUA,13,GUERRERO,31,GUERRERO,1265,1,1,12,12,0,1,0,4,39,1,0,4,0,0,0,0,0,0,0,0,73,0,9,82,112
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2214,2,2,123,21,3,9,5,14,124,123,5,1,2,0,0,0,0,0,0,0,430,0,17,447,822
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2215,3,3,243,35,14,13,6,33,221,225,8,14,6,0,1,0,0,0,0,0,819,0,45,864,1506
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2216,1,1,136,10,2,6,1,8,111,134,3,3,2,0,0,0,0,0,0,0,416,0,26,442,743
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2217,1,1,104,14,5,2,1,15,66,117,3,4,1,0,0,0,0,0,0,0,332,0,22,354,589
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2218,2,2,145,11,4,4,3,12,131,136,6,9,2,0,0,0,0,0,0,0,463,0,36,499,840
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2219,1,1,85,13,2,7,1,11,71,71,3,7,2,1,0,0,0,0,0,0,274,0,29,303,513
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2220,1,1,60,17,2,1,2,2,53,69,2,2,2,0,0,0,0,0,0,0,212,0,7,219,351
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2221,1,1,90,14,5,6,3,15,69,88,1,6,3,0,0,0,0,0,0,0,300,0,15,315,470
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2222,1,1,38,8,2,4,5,8,58,66,4,1,1,0,0,0,0,0,0,0,195,0,3,198,325
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2223,1,1,101,24,6,2,1,8,65,85,0,3,2,0,0,0,0,0,0,0,297,0,7,304,502
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2224,1,1,70,13,3,1,2,16,66,70,1,2,0,0,1,0,0,0,0,0,245,0,16,261,451
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2225,2,2,118,26,12,9,9,18,162,111,2,6,1,0,1,0,0,0,0,0,475,0,30,505,912
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2226,3,3,268,69,18,15,8,23,240,238,9,17,15,1,0,0,0,0,0,0,921,0,51,972,1872
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2227,2,2,67,22,6,8,5,13,135,86,6,7,1,0,0,0,0,0,0,0,356,0,27,383,659
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2228,1,1,66,17,1,1,1,3,49,56,1,0,1,0,0,0,0,0,0,0,196,0,4,200,315
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2229,1,1,93,22,2,2,1,10,93,98,6,2,1,1,0,0,0,0,0,0,331,0,20,351,639
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2230,2,2,140,10,13,10,4,24,145,150,1,6,3,0,0,0,0,0,0,0,506,0,17,523,864
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2231,1,1,25,6,2,3,2,2,40,14,0,0,0,0,0,0,0,0,0,0,94,0,10,104,210
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2232,1,1,29,7,0,2,1,8,63,12,2,1,1,0,0,0,0,0,0,0,126,0,14,140,261
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2233,1,1,23,12,3,4,2,5,42,17,1,0,0,0,0,0,0,0,0,0,109,0,12,121,250
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2234,1,1,28,8,1,2,3,1,45,17,0,3,0,0,0,0,0,0,0,0,108,0,8,116,215
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2235,1,1,22,4,2,2,2,5,47,8,1,0,0,0,0,0,0,0,0,0,93,0,16,109,196
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2236,2,2,21,1,0,1,0,1,23,12,0,1,0,0,0,0,0,0,0,0,60,0,4,64,101
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2237,1,1,40,13,1,8,4,19,107,10,4,1,0,1,0,0,0,0,0,0,208,0,24,232,404
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2238,1,1,30,10,0,1,1,17,97,10,0,2,3,0,0,0,0,0,0,0,171,0,18,189,354
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2239,1,1,44,8,2,3,4,18,133,14,2,2,1,0,0,0,0,0,0,0,231,0,15,246,445
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2240,1,1,65,12,1,3,2,12,104,15,2,3,0,1,0,0,0,0,0,0,220,0,11,231,376
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2241,1,1,74,18,0,6,3,32,143,21,3,1,3,0,0,0,0,0,0,0,304,0,28,332,519
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2242,1,1,83,10,0,2,0,5,59,15,0,6,3,0,0,0,0,0,0,0,183,0,12,195,340
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2243,1,1,69,0,0,0,0,1,55,28,2,0,0,0,0,0,0,0,0,0,155,0,11,166,282
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2244,1,1,51,2,0,3,2,3,45,17,0,2,0,0,0,0,0,0,0,0,125,0,7,132,203
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2245,2,2,37,5,0,2,3,6,59,34,1,2,1,0,0,0,0,0,0,0,150,0,9,159,287
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2246,1,1,23,9,2,8,0,7,63,35,1,1,0,0,0,0,0,0,0,0,149,0,14,163,291
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2247,1,1,34,13,1,16,5,13,97,43,1,1,0,0,0,0,0,0,0,0,224,0,22,246,433
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2249,1,1,15,5,0,4,2,1,39,2,1,1,2,0,0,0,0,0,0,0,72,0,2,74,112
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2250,1,1,33,10,3,7,3,15,109,17,2,0,1,0,0,0,0,0,0,0,200,0,26,226,397
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2251,2,2,39,11,1,4,2,7,48,21,1,4,3,0,0,0,0,0,0,0,141,0,11,152,304
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2252,1,1,13,8,1,6,3,1,36,5,1,3,0,0,0,0,0,0,0,0,77,0,11,88,134
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2254,1,1,42,6,2,3,2,3,31,26,1,0,4,0,0,0,0,0,0,0,120,1,11,132,251
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2255,2,2,54,10,2,2,5,6,152,64,3,1,0,0,0,0,0,0,0,0,299,0,24,323,522
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2256,2,2,64,4,2,1,3,7,115,26,1,2,1,0,1,0,0,0,0,0,227,0,12,239,386
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2257,1,1,21,14,2,4,0,2,15,15,0,1,0,0,0,0,0,0,0,0,74,1,10,85,153
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2258,1,1,40,10,3,2,0,3,39,62,1,1,0,0,0,0,0,0,0,0,161,0,13,174,294
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2259,1,1,43,1,2,5,2,9,60,36,1,1,1,0,0,0,0,0,0,0,161,0,19,180,311
1,8,CHIHUAHUA,13,GUERRERO,40,MADERA,2260,1,1,13,6,0,0,0,0,4,24,0,3,3,0,0,0,0,0,0,0,53,0,6,59,110
1,8,CHIHUAHUA,13,GUERRERO,41,MAGUARICHI,2261,1,1,20,407,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,464,0,16,480,632
1,8,CHIHUAHUA,13,GUERRERO,41,MAGUARICHI,2262,1,1,3,21,4,1,0,1,32,0,0,0,0,0,0,0,0,0,0,0,62,0,2,64,89
1,8,CHIHUAHUA,13,GUERRERO,41,MAGUARICHI,2263,1,1,0,59,0,2,0,0,33,1,0,0,0,0,0,0,0,0,0,0,95,0,4,99,125
1,8,CHIHUAHUA,13,GUERRERO,41,MAGUARICHI,2265,1,1,17,83,1,7,6,0,81,4,0,0,1,0,0,0,0,0,0,0,200,0,22,222,355
1,8,CHIHUAHUA,13,GUERRERO,43,MATACHI,2271,1,1,4,39,2,4,0,9,65,5,0,0,0,1,1,0,0,0,0,0,130,0,12,142,198
1,8,CHIHUAHUA,13,GUERRERO,43,MATACHI,2272,2,2,54,248,8,5,8,31,260,4,4,16,8,0,0,0,0,0,0,0,646,1,33,680,1014
1,8,CHIHUAHUA,13,GUERRERO,43,MATACHI,2273,1,1,22,104,8,5,4,26,76,2,1,5,0,0,0,0,0,0,0,0,253,0,14,267,429
1,8,CHIHUAHUA,13,GUERRERO,43,MATACHI,2274,1,1,17,38,3,5,2,21,89,3,4,4,1,0,0,0,0,0,0,0,187,0,22,209,350
1,8,CHIHUAHUA,13,GUERRERO,43,MATACHI,2275,1,1,13,14,4,0,1,4,25,5,0,0,1,0,0,0,0,0,0,0,67,0,6,73,103
1,8,CHIHUAHUA,13,GUERRERO,43,MATACHI,2276,1,1,19,48,2,6,1,33,52,3,1,0,4,0,0,0,0,0,0,0,169,0,9,178,305
1,8,CHIHUAHUA,13,GUERRERO,43,MATACHI,2277,1,1,3,19,0,1,1,17,71,2,0,1,0,1,0,0,0,0,0,0,116,0,20,136,231
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2331,2,2,109,93,2,17,9,9,399,4,7,2,11,0,0,0,0,0,0,0,662,0,55,717,1357
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2332,1,1,4,13,0,4,3,1,87,0,1,0,0,0,0,0,0,0,0,0,113,0,9,122,272
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2333,2,2,19,8,1,4,0,3,141,0,1,0,2,1,0,0,0,0,0,0,180,0,5,185,363
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2334,1,1,10,10,2,5,1,2,41,0,0,2,0,0,0,0,0,0,0,0,73,0,5,78,112
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2335,2,2,35,38,3,11,7,9,172,1,3,2,2,0,0,0,0,0,0,0,283,0,47,330,787
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2336,1,1,1,5,0,3,0,0,59,0,2,0,0,0,0,0,0,0,0,0,70,0,5,75,205
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2337,1,1,14,14,4,7,6,11,128,1,2,0,2,0,0,0,0,0,0,0,189,0,11,200,345
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2338,1,1,11,19,1,10,3,8,65,1,1,0,0,0,0,0,0,0,0,0,119,0,13,132,240
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2339,2,2,45,97,12,3,54,27,145,1,3,8,3,0,1,0,0,0,0,0,399,0,30,429,752
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2340,1,1,22,65,3,4,27,24,82,0,2,9,2,0,2,0,0,0,0,0,242,0,20,262,454
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2341,1,1,4,16,1,0,16,4,30,1,0,0,0,0,0,0,0,0,0,0,72,0,12,84,146
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2342,2,2,47,80,5,12,37,39,169,2,9,6,5,0,0,0,0,0,0,0,411,0,42,453,953
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2343,2,2,61,83,6,4,23,41,144,2,12,3,1,0,0,0,0,0,0,0,380,0,28,408,882
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2344,1,1,27,67,7,6,26,14,92,2,1,10,2,0,0,0,0,0,0,0,254,0,52,306,591
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2345,1,1,17,46,1,3,13,13,61,1,1,5,3,1,2,0,0,0,0,0,167,0,25,192,359
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2346,1,1,23,42,7,7,19,17,96,2,2,5,1,0,0,0,0,0,0,0,221,0,22,243,434
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2347,1,1,31,45,10,8,27,25,85,2,2,6,3,0,1,0,0,0,0,0,245,0,17,262,479
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2348,1,1,29,33,10,4,30,32,110,1,3,5,0,0,0,0,0,0,0,0,257,0,26,283,552
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2349,2,2,68,72,12,3,15,31,120,0,2,16,6,0,0,0,0,0,0,0,345,0,30,375,765
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2350,2,2,111,96,7,8,12,36,186,3,4,18,6,1,1,0,0,0,0,0,489,0,48,537,1094
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2351,2,2,83,153,10,4,24,36,147,0,3,18,6,0,1,0,0,0,0,0,485,0,40,525,979
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2352,2,2,43,71,10,4,32,46,110,0,3,8,2,0,0,0,0,0,0,0,329,0,38,367,774
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2353,2,2,112,66,3,8,22,41,124,2,5,8,1,0,1,0,0,0,0,0,393,0,35,428,760
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2354,2,2,84,116,33,15,36,81,192,0,2,7,7,1,0,0,0,0,0,0,574,0,43,617,1178
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2356,1,1,5,19,5,2,6,2,41,0,2,2,0,0,0,0,0,0,0,0,84,0,8,92,146
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2357,1,1,6,20,2,0,1,3,36,0,1,2,1,0,0,0,0,0,0,0,72,4,4,80,356
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2358,2,2,66,34,5,1,2,10,18,0,0,1,1,0,0,0,0,0,0,0,138,0,4,142,972
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2359,1,1,6,27,5,6,0,6,11,0,0,1,0,0,1,0,0,0,0,0,63,0,6,69,107
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2360,1,1,7,22,3,9,4,0,29,0,0,1,0,0,0,0,0,0,0,0,75,0,13,88,157
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2361,1,1,16,41,6,8,22,4,54,0,2,2,0,0,0,0,0,0,0,0,155,0,11,166,283
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2362,3,3,244,52,2,1,18,27,47,0,0,6,5,0,0,0,0,0,0,0,402,0,19,421,1611
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2363,1,1,7,42,1,1,3,8,44,0,0,4,1,0,0,0,0,0,0,0,111,0,7,118,233
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2364,1,1,4,36,2,3,2,6,27,0,0,3,0,0,0,0,0,0,0,0,83,0,8,91,179
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2365,2,2,76,58,6,2,18,19,134,1,2,7,2,0,0,0,0,0,0,0,325,0,24,349,810
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2367,1,1,31,70,5,3,18,7,54,1,1,11,1,0,1,0,0,0,0,0,203,0,18,221,384
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2368,1,1,33,27,2,4,8,24,33,0,0,9,1,0,0,0,0,0,0,0,141,0,6,147,226
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2371,1,1,6,28,2,0,3,3,15,0,0,0,1,0,0,0,0,0,0,0,58,0,4,62,142
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2374,1,1,7,17,2,1,5,4,47,0,0,1,0,0,0,0,0,0,0,0,84,0,8,92,166
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2375,1,1,22,46,3,5,9,10,32,0,0,3,2,0,0,0,0,0,0,0,132,0,8,140,281
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2378,1,1,3,20,1,1,6,5,17,0,1,0,2,0,0,0,0,0,0,0,56,0,0,56,137
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2379,1,1,24,56,4,1,7,25,27,1,0,3,1,0,0,0,0,0,0,0,149,1,6,156,272
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2380,1,1,6,14,2,1,2,2,22,1,0,0,2,0,0,0,0,0,0,0,52,0,12,64,117
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2381,2,2,48,91,7,15,27,33,123,1,4,11,2,0,0,0,0,0,0,0,362,0,26,388,808
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2382,1,1,8,25,6,4,18,4,33,0,2,3,3,0,0,0,0,0,0,0,106,0,6,112,226
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2384,1,1,14,32,2,6,25,7,54,0,0,3,5,0,0,0,0,0,0,0,148,0,12,160,324
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2385,1,1,34,54,14,5,17,43,47,0,0,5,1,0,0,0,0,0,0,0,220,0,13,233,439
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2387,1,1,14,21,2,0,7,15,27,0,0,0,0,0,0,0,0,0,0,0,86,0,9,95,153
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2388,1,1,39,48,7,8,17,36,118,0,4,3,1,0,0,0,0,0,0,0,281,0,30,311,567
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2389,1,1,21,45,1,5,23,15,84,1,1,10,0,0,0,0,0,0,0,0,206,0,28,234,417
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2460,1,1,18,70,3,9,89,5,29,1,1,6,4,0,0,0,0,0,0,0,235,1,15,251,420
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2461,1,1,1,43,0,3,15,2,16,0,0,0,0,0,0,0,0,0,0,0,80,0,7,87,157
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2462,1,1,19,93,3,3,66,2,38,2,4,1,0,0,0,0,0,0,0,0,231,0,19,250,383
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2463,1,1,9,41,1,1,8,1,13,1,0,0,0,0,0,0,0,0,0,0,75,0,11,86,146
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2464,1,1,17,46,1,2,22,5,30,2,1,1,1,0,0,0,0,0,0,0,128,0,7,135,247
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2466,3,3,37,255,10,21,154,17,217,0,6,12,4,0,3,0,0,0,0,0,736,1,46,783,1896
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2467,2,2,46,88,6,10,232,16,140,1,0,5,1,0,0,0,0,0,0,0,545,0,45,590,878
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2470,1,1,7,38,1,3,7,3,7,0,0,2,0,0,0,0,0,0,0,0,68,0,4,72,136
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2471,1,1,14,64,1,10,98,6,62,1,1,1,0,0,0,0,0,0,0,0,258,0,15,273,436
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2472,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2473,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2518,1,1,151,72,3,3,5,12,191,0,6,7,1,0,0,0,0,0,0,0,451,0,24,475,692
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2519,3,3,599,17,0,2,0,4,28,0,0,0,3,1,0,0,0,0,0,0,654,0,4,658,1697
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2520,6,6,1359,48,1,8,5,13,100,0,2,17,8,0,0,0,0,0,0,0,1561,0,34,1595,4323
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2521,1,1,55,20,0,0,0,8,49,1,1,0,1,0,0,0,0,0,0,0,135,0,7,142,198
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2522,1,1,42,10,0,1,0,3,29,1,1,1,5,0,1,0,0,0,0,0,94,0,4,98,143
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2523,1,1,69,20,6,4,2,1,83,0,6,2,2,0,0,0,0,0,0,0,195,0,12,207,308
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2524,1,1,33,18,2,3,1,3,37,2,0,1,3,0,0,0,0,0,0,0,103,0,5,108,160
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2525,1,1,62,18,0,2,2,3,45,0,2,0,4,0,0,0,0,0,0,0,138,0,10,148,216
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2527,1,1,27,21,0,2,2,4,13,1,0,1,1,0,0,0,0,0,0,0,72,0,6,78,110
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2648,1,1,44,37,17,2,4,3,181,4,1,3,1,0,0,0,0,0,0,0,297,0,14,311,485
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2649,2,2,111,88,30,6,9,14,351,7,7,17,0,1,1,0,0,0,0,0,642,0,38,680,1128
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2650,1,1,21,22,11,3,2,2,64,0,0,1,1,0,0,0,0,0,0,0,127,0,9,136,221
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2651,1,1,23,7,2,2,0,2,48,11,1,1,2,0,0,0,0,0,0,0,99,0,6,105,171
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2652,1,1,9,15,2,6,0,1,61,1,0,7,0,0,0,0,0,0,0,0,102,0,23,125,227
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2653,1,1,32,43,16,4,1,9,172,7,2,3,1,1,1,0,0,0,0,0,292,0,19,311,515
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2654,1,1,14,8,3,3,0,6,61,3,1,1,0,0,0,0,0,0,0,0,100,0,5,105,150
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2655,2,2,30,35,9,2,5,3,191,0,1,4,0,0,0,0,0,0,0,0,280,0,24,304,426
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2656,1,1,12,22,5,6,0,3,119,2,3,2,0,0,0,0,0,0,0,0,174,0,15,189,302
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2657,1,1,10,7,2,4,1,0,101,1,1,2,1,0,0,0,0,0,0,0,130,0,19,149,225
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2659,2,2,20,53,73,15,12,3,292,5,5,13,1,1,3,0,0,0,0,0,496,0,63,559,980
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2660,1,1,6,13,2,2,5,2,141,1,2,2,3,0,0,0,0,0,0,0,179,0,18,197,393
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2684,2,2,41,280,2,6,3,5,243,1,3,11,3,0,0,0,0,0,0,0,598,0,33,631,889
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2685,3,3,26,346,4,18,19,11,379,3,8,5,6,0,1,0,0,0,0,0,826,0,96,922,1413
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2686,2,2,13,42,2,5,0,2,78,0,1,0,1,0,0,0,0,0,0,0,144,0,10,154,317
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2687,1,1,3,82,1,4,12,2,118,2,3,1,0,0,0,0,0,0,0,0,228,0,25,253,368
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2689,1,1,0,42,0,2,4,1,94,1,0,0,0,0,0,0,0,0,0,0,144,0,9,153,231
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2690,1,1,13,77,3,6,5,3,104,0,0,5,0,0,0,0,0,0,0,0,216,0,21,237,333
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2691,1,1,5,116,0,2,1,1,90,0,0,2,3,0,2,0,0,0,0,0,222,0,19,241,327
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2692,1,1,6,98,0,6,5,5,146,1,2,1,3,0,0,0,0,0,0,0,273,0,21,294,418
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2693,1,1,4,19,0,5,2,3,65,1,0,0,0,0,0,0,0,0,0,0,99,0,9,108,163
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2694,1,1,1,38,1,3,5,1,31,0,3,0,0,0,0,0,0,0,0,0,83,0,10,93,201
