CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNAM,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,PT_PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM_PES,PT_PVEM_MORENA_PNAM_MAS,PT_PVEM_MORENA_PES_MAS,PT_PVEM_PNAM_PES_MAS,PT_MORENA_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM,PT_PVEM_MORENA_PES,PT_PVEM_MORENA_MAS,PT_PVEM_PNAM_PES,PT_PVEM_PNAM_MAS,PT_PVEM_PES_MAS,PT_MORENA_PNAM_PES,PT_MORENA_PNAM_MAS,PT_MORENA_PES_MAS,PT_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES,PVEM_MORENA_PNAM_MAS,PVEM_MORENA_PES_MAS,PVEM_PNAM_PES_MAS,MORENA_PNAM_PES_MAS,PT_PVEM_MORENA,PT_PVEM_PNAM,PT_PVEM_PES,PT_PVEM_MAS,PT_MORENA_PNAM,PT_MORENA_PES,PT_MORENA_MAS,PT_PNAM_PES,PT_PNAM_MAS,PT_PES_MAS,PVEM_MORENA_PNAM,PVEM_MORENA_PES,PVEM_MORENA_MAS,PVEM_PNAM_PES,PVEM_PNAM_MAS,PVEM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,PT_PVEM,PT_MORENA,PT_PNAM,PT_PES,PT_MAS,PVEM_MORENA,PVEM_PNAM,PVEM_PES,PVEM_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,MC_PROGRESA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,3,TLAYACAPAN,26,TLAYACAPAN,767,3,3,120,53,41,33,92,231,424,18,44,17,60,18,7,6,1,0,0,2,6,0,0,1,0,14,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,1,0,0,0,2,0,1,2,1,0,0,0,1,0,0,0,3,1,0,0,1,1,1,2,0,1,2,0,1,0,0,14,1235,1,44,1280,1949
4,17,MORELOS,3,TLAYACAPAN,26,TLAYACAPAN,768,4,4,119,64,30,54,65,300,549,25,69,21,35,17,12,5,0,0,0,1,1,0,0,0,0,27,1,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,1,1,0,5,2,1,0,3,0,0,1,0,1,8,1446,0,44,1490,2395
4,17,MORELOS,3,TLAYACAPAN,27,TOTOLAPAN,769,4,4,213,149,77,126,263,174,433,37,20,7,76,39,18,10,0,0,0,5,2,1,0,1,1,7,0,1,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,4,5,1,0,1,3,2,0,0,2,0,0,0,1,0,4,1698,3,76,1777,2564
4,17,MORELOS,3,TLAYACAPAN,27,TOTOLAPAN,770,3,3,155,98,50,102,159,113,314,22,16,2,53,28,2,8,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1145,1,69,1215,1690
4,17,MORELOS,3,TLAYACAPAN,27,TOTOLAPAN,771,3,3,186,142,64,122,186,64,276,27,16,3,43,22,3,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,5,1179,0,89,1268,1925
4,17,MORELOS,3,TLAYACAPAN,27,TOTOLAPAN,772,1,1,23,13,2,27,27,8,57,4,4,1,3,4,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,187,0,6,193,303
4,17,MORELOS,3,TLAYACAPAN,27,TOTOLAPAN,773,3,3,180,126,53,167,123,136,321,24,11,4,27,16,6,3,0,0,0,1,1,0,0,0,0,11,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,3,0,0,0,1,1240,0,84,1324,1788
4,17,MORELOS,3,TLAYACAPAN,27,TOTOLAPAN,774,1,1,38,21,11,19,35,43,76,4,4,7,14,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3,292,0,8,300,424
4,17,MORELOS,3,TLAYACAPAN,27,TOTOLAPAN,775,1,1,36,21,17,16,24,40,45,6,5,2,6,6,1,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,242,0,0,242,282
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,776,3,3,81,107,38,27,82,131,349,25,4,5,25,79,12,10,1,0,0,5,9,0,1,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4,8,2,0,0,1,1,0,0,1,0,0,0,0,0,8,1061,0,47,1108,1974
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,777,7,7,162,330,55,55,253,251,580,11,11,7,38,109,25,17,3,0,0,9,1,1,1,2,1,22,3,0,2,0,0,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,9,0,0,0,4,0,0,4,1,0,2,0,0,0,10,2003,0,75,2078,4947
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,778,4,4,128,224,33,38,125,152,398,17,2,3,26,30,17,19,0,0,0,5,2,0,1,0,0,14,1,1,0,0,2,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,8,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,2,0,1,8,1,1,0,6,0,0,0,0,1,0,0,0,0,7,1287,7,20,1314,2507
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,779,2,2,85,214,23,23,43,82,265,8,6,3,22,25,12,3,1,0,0,5,2,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,0,0,1,1,3,0,0,1,0,1,850,0,19,869,1437
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,780,3,3,66,176,11,26,264,131,216,9,11,2,9,21,4,3,5,2,0,5,1,0,1,0,0,7,0,0,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,987,0,32,1019,1595
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,781,3,3,144,266,19,29,80,150,362,16,6,5,25,37,25,8,0,0,2,1,0,0,1,0,0,14,0,0,4,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,2,0,0,0,0,0,3,1220,0,20,1240,1925
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,782,3,3,148,232,18,16,69,123,346,19,6,3,19,11,3,9,0,0,0,1,1,0,1,0,0,7,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7,0,0,0,3,0,0,0,1,1,1,0,0,0,2,1069,6,22,1097,1311
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,784,5,5,123,247,50,31,197,202,441,12,32,9,24,35,25,10,7,1,0,2,2,0,7,2,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,2,0,0,2,2,0,0,0,0,0,1,0,0,0,8,1517,0,78,1595,3575
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,785,2,2,22,53,11,3,32,37,67,1,8,2,7,13,5,7,0,0,0,2,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,285,0,9,294,1087
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,786,3,3,141,221,27,51,66,122,297,9,0,1,25,25,22,2,0,0,0,33,1,0,0,1,0,20,2,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,5,6,1,0,0,3,0,0,0,0,0,1,0,0,0,7,1108,1,47,1156,1829
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,787,4,4,152,228,28,69,133,229,340,11,7,6,25,19,16,13,3,0,0,3,3,0,2,2,0,5,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,5,0,0,0,0,1,0,0,0,0,3,1334,0,31,1365,2473
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,788,3,3,136,243,25,23,73,101,338,8,2,7,19,23,12,10,0,0,0,5,1,1,1,1,0,9,1,0,3,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,1,0,1,1,2,0,0,0,6,1073,0,23,1096,1635
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,789,2,2,96,106,15,19,49,56,181,4,0,3,5,31,12,11,3,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,3,0,1,0,1,0,5,622,0,18,640,1030
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,790,3,3,84,142,10,16,66,97,246,6,5,1,15,19,4,0,0,0,0,1,0,0,0,5,0,3,0,0,1,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3,1,5,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,754,1,13,768,1977
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,791,6,6,226,204,27,53,99,175,510,7,5,6,66,37,22,6,2,0,2,3,2,2,0,1,1,36,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1529,1,50,1580,4267
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,792,3,3,127,188,13,41,120,146,381,6,5,9,25,25,6,14,0,0,0,3,0,0,0,1,0,7,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1151,0,40,1191,1894
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,793,2,2,57,121,33,66,55,71,319,4,2,0,12,5,0,4,0,0,1,4,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,2,0,0,0,2,1,0,0,1,0,3,782,0,20,802,1370
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,794,6,6,382,395,65,64,184,264,858,27,7,3,51,36,24,26,0,0,2,7,1,1,0,0,0,21,4,0,0,0,1,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,11,0,0,1,7,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,11,5,1,0,0,4,0,0,0,4,0,1,0,0,0,10,2491,0,67,2558,4444
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,795,4,4,101,222,43,33,129,165,619,7,9,6,39,21,7,11,1,0,0,5,0,0,0,0,0,8,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,2,0,0,5,0,0,0,2,1,1,0,0,1,3,1463,0,61,1524,2524
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,796,5,5,119,245,38,29,112,199,613,8,5,7,35,30,22,16,0,0,0,3,0,1,1,1,0,22,1,1,1,0,3,2,1,0,0,0,0,0,0,0,1,0,2,1,0,0,2,11,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,5,1,0,0,2,1,1,0,0,0,8,1563,0,49,1612,2518
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,797,5,5,155,266,32,39,185,247,496,14,19,3,40,32,25,16,1,0,0,5,4,0,1,1,0,15,0,3,2,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,5,10,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,7,0,0,1,4,1,0,0,1,4,0,0,1,0,11,1662,0,39,1701,3190
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,798,3,3,134,191,27,23,112,128,287,9,20,0,29,17,4,6,15,0,0,4,0,0,0,0,0,3,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,8,1059,1,43,1103,2223
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,799,5,5,162,93,58,48,155,295,520,60,10,14,96,30,3,18,1,1,0,6,0,0,0,0,0,20,1,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,14,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,2,0,3,7,2,0,0,10,14,0,1,3,8,0,0,1,0,21,1693,0,47,1740,3656
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,800,3,3,117,75,49,43,109,178,286,46,9,11,65,26,2,7,0,0,0,2,4,0,0,0,1,7,0,1,1,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,1,0,1,0,3,1,0,0,1,1,0,0,0,0,10,1076,1,57,1134,1913
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,801,4,4,196,80,36,53,103,164,392,50,8,9,60,21,9,7,1,0,0,4,1,2,1,0,0,10,1,1,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,3,2,0,0,0,8,10,1262,0,40,1302,2311
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,802,4,4,183,69,33,51,99,219,392,44,8,6,54,15,1,25,0,1,0,6,0,0,0,0,1,11,0,0,0,6,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,1,0,4,8,0,0,0,2,0,0,0,4,0,0,0,2,0,6,1268,1,42,1311,2252
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,803,2,2,161,70,35,21,57,127,256,41,2,11,10,37,9,10,0,0,0,1,1,1,1,0,1,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,9,896,0,20,916,1428
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,804,3,3,109,82,39,27,64,126,283,44,5,9,47,15,2,7,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,4,1,0,0,0,0,0,1,0,0,1,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,2,0,0,0,7,0,0,0,3,1,0,0,0,0,10,909,1,20,930,1504
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,805,2,2,112,57,27,27,80,152,278,48,5,2,27,16,7,4,0,0,0,3,1,0,0,0,0,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,2,881,0,20,901,1406
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,806,2,2,93,79,18,17,51,97,242,15,3,9,29,6,7,2,0,0,0,0,0,0,1,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,699,0,15,714,1052
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,807,2,2,73,32,10,16,32,88,163,12,6,2,24,4,6,1,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,5,499,0,12,511,816
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,808,2,2,87,41,14,16,46,94,183,24,1,3,27,7,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,3,0,0,0,0,0,2,572,0,20,592,950
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,809,2,2,118,68,13,18,37,70,162,29,1,4,14,9,4,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,7,582,0,10,592,892
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,810,3,3,171,118,37,23,80,182,341,54,12,4,36,13,8,17,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,0,5,1,0,0,0,0,13,1143,0,30,1173,1796
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,811,5,5,178,78,57,69,139,347,575,74,12,10,109,25,19,9,4,0,0,2,2,3,0,0,0,9,2,0,1,0,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,13,1,1,0,6,3,0,0,0,0,3,1,0,0,0,0,0,1,0,0,10,6,0,2,0,6,2,0,0,6,2,0,0,0,0,11,1808,1,103,1912,3666
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,812,3,3,105,58,28,33,72,167,304,53,7,16,54,18,16,3,0,0,0,0,0,0,0,0,1,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,981,0,34,1015,1705
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,813,3,3,62,33,25,29,217,112,182,46,7,7,27,10,1,2,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,0,0,1,0,1,0,2,0,2,794,0,17,811,1551
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,814,1,1,35,28,11,10,42,53,101,17,3,2,26,8,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,351,0,13,364,664
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,815,2,2,174,50,22,19,44,139,234,30,9,3,27,10,8,16,0,0,0,2,0,0,0,0,1,9,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,7,829,0,22,851,1278
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,816,3,3,106,87,36,35,60,177,299,45,6,2,48,13,12,1,0,1,0,4,0,0,0,0,0,17,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,3,1,0,0,2,1,0,0,0,0,15,992,1,48,1041,1778
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,818,5,5,155,100,53,75,111,247,493,112,14,4,67,38,12,11,1,1,0,4,2,0,2,0,0,22,0,2,2,0,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,13,5,1,0,0,0,0,1,1,0,1,4,0,0,1,0,2,0,0,0,13,12,1,0,0,8,3,0,1,7,0,0,1,0,1,16,1630,1,75,1706,3052
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,819,2,2,59,32,19,22,43,111,298,29,2,11,15,4,1,5,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,3,1,0,0,0,0,0,688,0,50,738,1254
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,820,2,2,73,41,11,25,28,81,249,29,7,1,15,9,4,4,1,0,0,4,0,0,1,0,0,12,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,1,3,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,5,1,0,0,1,0,0,0,7,1,1,0,1,0,14,647,2,23,672,1205
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,821,2,2,37,35,8,17,25,73,195,10,4,2,19,4,1,6,0,0,0,1,1,0,1,0,0,8,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,3,0,0,2,0,1,0,0,1,1,477,0,25,502,899
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,822,3,3,85,40,14,44,28,92,359,62,9,1,15,22,3,20,1,0,0,4,0,0,0,0,0,11,31,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,8,0,0,2,2,1,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,13,0,2,0,2,1,0,2,14,0,0,1,0,2,4,912,0,45,957,2080
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,823,2,2,86,33,34,21,14,60,190,164,19,3,20,11,5,2,1,0,0,0,0,0,0,0,0,11,2,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,2,3,0,0,0,6,1,0,0,2,0,0,1,0,0,0,707,0,15,722,1267
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,824,2,2,54,25,5,17,21,86,200,22,2,0,26,10,2,13,2,2,0,3,0,1,0,0,0,14,0,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,2,4,0,0,0,2,3,0,0,2,1,0,0,0,0,5,542,0,11,553,1302
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,825,2,2,40,29,15,16,15,90,226,66,1,0,20,10,4,4,1,0,0,3,0,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,6,0,0,0,1,1,5,578,0,16,594,1173
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,826,3,3,64,31,12,26,33,108,216,45,4,1,22,7,5,9,1,0,0,1,1,0,0,0,0,11,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,5,1,0,0,3,1,0,1,3,1,1,0,0,0,2,629,0,27,656,1510
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,827,2,2,52,28,10,20,23,90,177,26,2,1,15,14,4,0,0,0,0,1,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,7,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,7,0,0,0,3,0,0,0,3,0,2,1,0,0,5,515,0,25,540,1008
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,828,2,2,89,51,23,29,60,122,333,27,7,4,41,13,3,6,0,0,0,2,2,1,0,0,0,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,1,0,0,6,854,0,24,878,1379
