CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNAM,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,PT_PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM_PES,PT_PVEM_MORENA_PNAM_MAS,PT_PVEM_MORENA_PES_MAS,PT_PVEM_PNAM_PES_MAS,PT_MORENA_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES_MAS,PT_PVEM_MORENA_PNAM,PT_PVEM_MORENA_PES,PT_PVEM_MORENA_MAS,PT_PVEM_PNAM_PES,PT_PVEM_PNAM_MAS,PT_PVEM_PES_MAS,PT_MORENA_PNAM_PES,PT_MORENA_PNAM_MAS,PT_MORENA_PES_MAS,PT_PNAM_PES_MAS,PVEM_MORENA_PNAM_PES,PVEM_MORENA_PNAM_MAS,PVEM_MORENA_PES_MAS,PVEM_PNAM_PES_MAS,MORENA_PNAM_PES_MAS,PT_PVEM_MORENA,PT_PVEM_PNAM,PT_PVEM_PES,PT_PVEM_MAS,PT_MORENA_PNAM,PT_MORENA_PES,PT_MORENA_MAS,PT_PNAM_PES,PT_PNAM_MAS,PT_PES_MAS,PVEM_MORENA_PNAM,PVEM_MORENA_PES,PVEM_MORENA_MAS,PVEM_PNAM_PES,PVEM_PNAM_MAS,PVEM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,PT_PVEM,PT_MORENA,PT_PNAM,PT_PES,PT_MAS,PVEM_MORENA,PVEM_PNAM,PVEM_PES,PVEM_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,MC_PROGRESA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,10,C,1,0,C01,0,20,15,3,48,92,15,104,15,3,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,29,362,700,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,1,AMACUZAC,11,B,1,0,B,0,17,31,11,22,103,14,116,8,5,1,19,4,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,370,0,10,380,725,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,B,1,0,B,0,42,27,10,12,14,31,150,3,1,3,7,7,3,8,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,340,0,15,355,572,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,C,1,0,C01,0,46,32,12,8,18,29,135,9,2,4,13,12,9,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344,0,10,354,572,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,C,2,0,C02,0,59,21,17,6,21,43,155,5,0,1,6,15,8,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,8,377,572,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,C,3,0,C03,0,43,23,9,7,28,42,181,5,0,3,13,4,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374,0,9,383,571,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,B,1,0,B,0,52,27,20,6,19,38,153,5,1,4,11,20,4,6,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,380,0,14,394,583,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,C,1,0,C01,0,57,31,12,10,16,22,187,8,1,1,8,17,6,6,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,394,0,0,394,582,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,B,1,0,B,0,33,21,13,9,14,25,105,11,2,1,10,20,3,4,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,282,0,4,286,392,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,B,1,0,B,0,54,27,27,14,16,51,202,1,0,4,16,14,2,4,0,0,0,1,1,0,0,0,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,450,0,9,459,717,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,C,1,0,C01,0,42,18,25,9,35,43,167,5,0,5,17,18,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,405,0,12,417,717,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,C,2,0,C02,0,38,29,26,9,13,66,163,3,1,3,17,27,2,6,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,0,1,0,2,421,0,4,425,717,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,B,1,0,B,0,33,17,16,11,19,36,154,0,0,6,7,10,5,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,331,0,13,344,537,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,C,1,0,C01,0,31,20,9,5,18,35,154,1,1,1,15,16,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319,0,13,332,537,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,C,2,0,C02,0,33,20,22,10,18,33,136,2,1,4,11,8,5,2,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,318,0,7,325,537,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,B,1,0,B,0,44,30,11,9,21,41,181,4,0,4,11,12,2,3,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384,0,0,384,586,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,S,1,0,S01,0,45,19,11,11,17,32,120,2,1,3,11,10,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,292,0,Acta casilla,ANULADA,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,B,1,0,B,0,81,46,23,11,12,52,192,2,0,2,13,10,7,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,477,0,9,486,662,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,B,1,0,B,0,36,24,12,9,22,36,98,4,0,3,7,11,5,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,280,0,6,286,480,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,C,1,0,C01,0,41,25,11,7,12,41,112,0,0,1,13,13,3,4,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3,300,0,6,306,480,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,B,1,0,B,0,6,5,5,4,4,15,27,1,0,0,1,4,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,3,84,119,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,B,1,0,B,0,58,27,23,5,12,31,130,9,0,1,5,14,7,4,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,342,0,9,351,535,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,C,1,0,C01,0,24,21,7,13,49,28,76,6,3,1,13,10,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,264,0,14,278,535,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,C,2,0,C02,0,38,20,29,10,15,35,136,5,2,0,5,13,4,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,325,9,0,334,535,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,B,1,0,B,0,59,33,21,7,14,36,148,7,0,3,9,10,6,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,368,0,9,377,560,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,C,1,0,C01,0,47,37,14,7,25,31,161,6,0,4,7,13,3,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,368,0,13,381,560,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,512,B,1,0,B,0,64,26,32,15,27,37,146,7,1,0,13,19,4,5,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,407,0,9,416,624,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,B,1,0,B,0,59,29,19,3,19,32,168,3,0,1,13,21,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392,0,15,407,679,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,C,1,0,C01,0,50,29,14,7,16,49,156,4,0,4,12,23,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,392,0,9,401,678,Acta casilla,ANULADA,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,B,1,0,B,0,46,26,25,15,11,35,89,3,1,0,11,15,1,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,288,3,7,298,421,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,C,1,0,C01,0,39,24,15,15,16,38,93,5,1,2,5,10,4,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,280,2,5,287,420,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,B,1,0,B,0,35,19,17,18,24,49,177,9,2,2,9,25,17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,1,15,428,632,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,B,1,0,B,0,40,31,15,8,31,27,173,3,1,2,8,16,1,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,374,0,0,374,608,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,C,1,0,C01,0,48,19,21,20,26,32,177,8,4,3,13,16,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,1,0,0,0,0,408,0,8,416,608,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,C,2,0,C02,0,39,30,16,11,19,39,191,8,0,1,13,11,0,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,399,2,11,412,608,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,B,1,0,B,0,18,7,10,6,8,17,97,1,2,2,5,8,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,193,0,5,198,263,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,B,1,0,B,0,51,42,20,17,28,32,147,1,2,5,13,12,3,4,0,0,0,3,2,0,0,0,0,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,408,0,16,424,739,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,C,1,0,C01,0,55,46,24,14,29,31,202,2,2,1,8,7,0,7,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,449,0,7,456,739,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,S,1,0,S01,0,29,10,2,1,9,9,50,0,0,0,2,4,1,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129,0,5,134,0,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,B,1,0,B,0,55,32,23,11,19,29,187,3,1,2,9,6,3,8,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,413,0,13,426,683,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,C,1,0,C01,0,55,35,28,10,18,35,193,2,1,2,7,13,5,4,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,428,0,4,432,682,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,B,1,0,B,0,46,42,18,16,22,29,177,6,1,2,22,12,2,4,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,5,423,0,13,436,688,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,C,1,0,C01,0,60,32,15,12,29,37,166,4,1,3,16,6,3,6,2,0,0,2,3,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,1,0,0,0,0,2,420,0,16,436,688,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,B,1,0,B,0,25,18,8,10,20,30,179,2,2,3,9,7,4,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,329,0,11,340,520,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,E,1,0,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,Acta levantada en consejo,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,E,1,1,E01C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,B,1,0,B,0,81,45,16,9,17,42,189,3,2,2,17,10,8,3,0,2,0,3,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,477,0,15,492,687,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,B,1,0,B,0,85,50,23,12,15,45,171,0,1,2,14,10,4,3,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444,0,10,454,705,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,B,1,0,B,0,61,22,16,6,12,19,116,4,1,2,14,8,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,300,0,5,305,455,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,C,1,0,C01,0,45,19,9,7,14,28,138,4,0,3,15,13,0,2,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,316,0,0,316,455,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,B,1,0,B,0,39,30,19,7,33,25,146,3,1,2,7,9,4,4,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,343,1,12,356,657,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,1,0,C01,0,44,33,23,10,26,26,179,4,1,3,12,7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,380,0,8,388,656,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,2,0,C02,0,38,25,30,22,22,33,129,5,0,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,323,656,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,3,0,C03,0,38,27,25,11,38,29,147,2,0,2,7,4,5,4,0,0,0,2,0,0,1,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361,0,9,370,656,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,4,0,C04,0,46,24,31,9,44,27,163,4,1,1,8,9,4,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,1,0,2,392,0,9,401,656,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,5,0,C05,0,35,17,17,3,43,26,151,0,0,1,15,9,4,8,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,4,356,0,0,356,656,Grupo de recuento,,,
