CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,FXMV,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMV,PVEM_PT_MORENA,PVEM_PT_FXMV,PVEM_MORENA_FXMV,PT_MORENA_FXMV,PVEM_PT,PVEM_MORENA,PVEM_FXMV,PT_MORENA,PT_FXMV,MORENA_FXMV,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,8,MISANTLA,197,YECUATLA,4546,3,3,45,24,15,70,29,20,501,17,4,1,0,0,4,28,1,0,0,4,9,1,0,0,1,774,1,28,803,1291
3,30,VERACRUZ,8,MISANTLA,197,YECUATLA,4547,3,3,75,30,10,45,23,35,429,14,3,0,0,0,3,19,1,1,0,0,4,0,4,0,1,697,0,13,710,1078
3,30,VERACRUZ,8,MISANTLA,197,YECUATLA,4548,1,1,38,8,1,34,3,3,73,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,166,0,7,173,330
3,30,VERACRUZ,8,MISANTLA,197,YECUATLA,4549,2,2,27,16,11,33,10,7,186,4,3,0,0,0,0,5,0,0,0,3,5,0,1,0,0,311,0,12,323,532
3,30,VERACRUZ,8,MISANTLA,197,YECUATLA,4550,2,2,38,23,5,62,24,9,332,18,4,1,0,0,1,10,0,0,0,3,6,3,0,0,1,540,0,19,559,981
3,30,VERACRUZ,9,PEROTE,0,VOTO ANTICIPADO,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,218,6,6,103,352,14,182,42,277,1216,32,28,2,3,2,11,57,2,3,2,6,25,0,7,0,8,2374,1,70,2445,4109
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,219,5,5,104,319,30,154,36,218,1154,27,26,4,1,1,8,49,1,1,1,0,15,0,8,0,5,2162,2,60,2224,3640
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,220,4,4,144,265,11,113,17,135,839,17,30,4,3,1,9,47,0,1,0,3,7,0,4,0,1,1651,0,42,1693,1568
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,221,4,4,85,251,16,112,11,135,704,17,22,7,0,0,7,41,1,0,3,1,11,0,6,0,3,1433,2,33,1468,2357
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,222,3,3,70,174,14,92,23,90,587,18,17,2,0,2,8,21,0,0,0,0,8,0,2,0,0,1128,2,27,1157,1778
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,223,4,4,83,202,12,85,35,144,757,7,11,2,1,0,0,23,1,0,0,7,14,2,2,0,1,1389,0,36,1425,2333
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,224,2,2,41,119,3,39,16,41,200,7,3,1,0,0,0,4,1,1,0,2,3,1,1,2,0,485,0,20,505,896
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,225,2,2,17,45,2,60,10,17,165,7,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,329,0,15,344,533
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,226,2,2,10,29,2,81,8,13,218,16,2,1,0,0,3,0,4,0,0,0,3,3,0,1,0,394,1,9,404,575
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,227,3,3,46,112,4,48,7,13,224,9,2,2,0,1,3,3,0,0,0,0,3,1,0,2,1,481,0,9,490,835
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,228,3,3,33,144,11,24,28,28,313,23,6,0,0,0,3,10,4,1,0,0,6,7,1,2,1,645,0,42,687,1255
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,229,3,3,57,143,10,98,37,33,386,13,4,3,0,1,1,11,0,0,1,2,4,2,0,1,0,807,0,34,841,1624
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,230,1,1,23,84,5,11,20,19,188,6,2,1,0,0,1,2,0,1,0,3,6,0,1,0,2,375,0,14,389,690
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,231,2,2,10,55,5,10,9,17,166,8,3,0,0,0,4,1,0,0,0,4,3,1,1,0,0,297,0,32,329,558
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,232,1,1,5,50,5,5,3,8,103,5,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,188,0,8,196,311
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,233,2,2,24,83,2,24,16,33,336,14,0,1,0,0,2,11,2,0,0,2,4,1,1,0,0,556,0,31,587,1063
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,234,2,2,20,43,3,87,10,53,291,5,2,0,0,0,1,11,2,0,0,3,8,2,3,1,2,547,0,27,574,1031
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,235,2,2,24,73,3,138,14,73,294,6,3,1,0,0,0,9,0,0,0,3,2,0,3,0,0,646,0,18,664,1152
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,236,4,4,119,218,12,155,46,134,624,22,9,10,0,0,2,16,2,0,0,5,17,0,4,1,4,1400,0,76,1476,2814
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,237,3,3,71,230,6,107,41,77,516,40,18,9,1,0,9,11,0,0,0,0,11,0,4,0,2,1153,0,86,1239,2214
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,238,5,5,66,206,16,233,33,142,642,12,6,3,0,1,9,19,0,0,2,8,9,2,0,0,0,1409,0,42,1451,2314
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,239,3,3,69,216,9,124,29,96,434,28,12,7,0,0,2,19,2,1,0,1,9,1,6,0,3,1068,1,31,1100,1942
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,240,2,2,56,131,12,93,28,75,352,15,5,3,2,0,1,6,0,1,0,0,9,0,2,1,1,793,1,45,839,1500
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,241,2,2,30,136,5,61,8,61,244,10,6,4,0,0,1,11,0,0,0,0,6,1,1,0,0,585,0,19,604,1080
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,242,4,4,47,355,11,188,25,117,508,15,15,4,0,2,6,22,1,0,0,9,13,0,0,0,1,1339,0,60,1399,2415
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,243,3,3,68,166,3,70,26,51,351,22,8,10,0,1,1,20,0,1,0,5,7,0,3,0,1,814,0,41,855,1743
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,244,3,3,67,162,10,50,17,82,435,14,13,5,0,0,4,9,1,0,0,1,10,0,1,1,2,884,1,36,921,1623
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,245,3,3,46,224,6,67,15,48,249,14,11,3,0,0,0,14,2,0,0,3,7,0,4,1,0,714,0,37,751,1356
3,30,VERACRUZ,9,PEROTE,11,ALTOTONGA,246,1,1,23,85,2,9,4,32,116,2,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,284,0,6,290,466
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,425,3,3,60,319,7,34,19,83,328,13,19,9,0,1,1,13,0,0,0,2,1,0,1,1,1,912,0,26,938,1364
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,426,2,2,59,155,4,25,15,66,229,7,4,4,0,0,4,14,1,1,1,2,0,0,2,0,0,593,0,22,615,857
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,427,3,3,75,142,2,29,19,29,564,16,10,4,1,0,1,22,0,3,0,1,3,2,3,2,2,930,0,23,953,1607
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,428,4,4,131,81,3,27,48,40,648,8,6,4,0,0,1,33,1,0,1,3,11,2,7,1,0,1056,0,22,1078,2426
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,429,2,2,30,119,6,27,18,13,363,4,4,6,0,0,3,10,1,0,0,1,2,1,1,1,2,612,0,11,623,967
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,430,3,3,43,114,7,12,8,14,203,10,8,11,0,0,2,12,1,0,1,0,0,1,0,0,1,448,1,14,463,815
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,431,3,3,20,132,2,19,17,15,254,3,10,5,0,0,2,14,2,0,0,4,3,0,5,0,0,507,0,12,519,893
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,432,3,3,58,235,4,27,17,38,370,20,10,8,0,1,0,16,1,0,0,2,6,0,3,0,5,821,1,20,842,1561
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,433,4,4,49,311,7,34,32,33,521,17,14,8,0,0,1,22,0,1,0,2,5,4,3,3,1,1068,0,39,1107,1934
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,434,4,4,26,299,8,33,24,14,505,20,11,4,0,0,2,18,2,0,0,1,7,0,2,0,2,978,0,36,1014,1745
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,435,3,3,47,242,11,15,15,18,294,11,12,3,0,0,1,23,1,0,1,1,4,3,6,3,1,712,0,27,739,1249
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,436,2,2,17,181,9,35,16,21,252,3,5,4,0,0,1,4,0,1,0,2,5,1,1,1,0,559,0,21,580,978
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,437,3,3,50,231,8,32,30,14,295,11,9,5,0,0,2,11,1,0,0,4,5,2,2,0,3,715,1,13,729,1223
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,438,2,2,46,178,5,26,8,51,247,12,7,0,1,0,2,6,0,0,1,3,2,1,0,0,0,596,0,20,616,1101
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,439,2,2,22,153,2,12,10,9,128,13,5,0,0,1,2,11,1,0,0,0,2,0,0,0,0,371,0,9,380,804
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,440,2,2,38,111,2,22,19,14,225,5,11,1,0,0,3,20,1,0,1,3,3,2,0,0,0,481,0,13,494,869
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,441,1,1,36,83,8,41,14,22,222,7,3,1,0,0,0,8,1,0,0,4,6,1,1,1,1,460,0,18,478,750
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,442,2,2,14,188,4,21,7,9,154,9,6,1,0,1,4,6,0,0,0,3,1,1,0,0,0,429,0,17,446,855
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,443,1,1,12,73,1,8,21,8,155,3,1,2,0,0,1,11,0,0,0,3,3,0,3,0,0,305,0,10,315,721
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,444,1,1,23,86,2,12,11,9,147,5,4,5,0,0,0,3,0,0,0,1,1,1,0,0,0,310,0,12,322,494
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,445,3,3,65,207,9,34,21,38,331,13,10,3,0,0,3,15,1,0,0,3,7,0,4,0,0,764,0,25,789,1244
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,446,2,2,64,201,2,25,15,24,374,8,12,2,1,1,13,7,1,0,0,4,3,0,0,0,0,757,0,18,775,1228
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,447,2,2,23,196,4,26,7,17,345,19,6,2,0,0,1,19,0,4,0,0,4,2,2,0,3,680,0,29,709,1201
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,448,1,1,11,123,3,7,4,4,137,0,5,5,0,0,0,4,1,0,0,0,3,1,1,0,0,309,0,6,315,682
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,449,2,2,16,122,4,33,13,14,209,14,7,0,0,0,11,4,1,0,2,4,2,1,0,1,1,459,1,23,483,768
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,450,4,4,61,326,7,70,28,33,592,37,16,4,0,1,4,25,4,0,0,3,11,3,3,1,0,1229,0,37,1266,2226
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,451,3,3,12,265,6,30,15,14,257,5,16,2,0,0,0,16,0,1,0,2,8,3,1,1,0,654,1,21,676,1028
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,452,3,3,26,193,3,30,18,18,359,27,5,2,0,0,1,12,0,0,2,5,1,5,1,1,1,710,2,38,750,1154
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,453,3,3,7,35,1,13,7,17,113,8,0,1,0,0,5,10,1,0,1,2,0,0,2,0,0,223,0,9,232,434
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,454,1,1,18,67,3,21,11,24,119,11,6,1,0,0,0,4,1,0,0,0,4,0,0,0,0,290,0,11,301,521
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,455,2,2,67,217,2,32,26,22,334,13,13,6,0,0,6,16,0,1,0,2,6,3,1,0,4,771,0,23,794,1280
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,456,1,1,4,72,0,9,3,3,64,8,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,171,0,4,175,236
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,457,3,3,38,230,4,33,16,38,210,12,7,5,0,2,0,6,2,0,0,2,1,3,2,0,0,611,0,22,633,959
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,458,1,1,15,81,5,9,4,23,114,7,3,5,0,0,0,5,0,0,0,0,2,0,0,0,0,273,0,21,294,461
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1831,5,5,382,255,35,200,49,186,431,27,26,8,1,1,5,9,6,1,1,4,11,3,3,0,4,1648,0,52,1700,2985
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1832,5,5,303,336,37,299,33,137,564,17,39,5,4,0,4,29,0,0,0,5,16,2,3,0,3,1836,1,59,1896,3072
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1833,2,2,78,58,5,73,6,25,196,11,1,1,1,0,2,12,1,0,0,3,11,0,0,1,1,486,0,16,502,862
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1834,1,1,30,18,2,48,8,19,168,6,0,2,0,0,0,12,0,0,0,5,6,0,0,0,0,324,0,8,332,615
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1835,1,1,18,36,7,45,8,16,156,3,1,0,0,1,0,7,1,0,0,3,6,0,2,0,0,310,0,8,318,532
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1836,1,1,1,41,4,30,4,10,39,3,2,1,0,0,1,3,0,0,0,1,2,0,0,0,1,143,0,5,148,265
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1837,2,2,72,100,3,44,17,51,91,11,10,5,0,1,0,2,1,0,0,0,1,1,1,0,0,411,0,10,421,825
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1838,4,4,92,128,15,175,27,89,346,13,1,2,0,0,2,10,2,1,1,5,11,3,0,0,0,923,0,31,954,2030
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1839,3,3,65,47,7,207,129,55,168,98,3,2,1,1,0,6,10,0,1,5,7,7,1,1,0,821,2,39,862,1756
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1840,4,4,196,154,25,263,38,116,572,20,23,6,2,0,2,19,5,0,0,0,13,2,2,1,0,1459,1,37,1497,2761
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1841,2,2,88,89,6,89,18,62,176,11,11,3,0,1,1,3,0,0,0,1,8,3,0,1,0,571,0,36,607,1093
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1842,2,2,21,33,1,255,7,24,121,8,2,2,0,0,0,5,0,1,0,0,6,1,0,0,0,487,0,16,503,842
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1843,3,3,78,99,16,366,34,58,208,6,6,4,0,2,1,22,0,1,0,3,14,1,3,1,0,923,0,35,958,1887
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1844,3,3,95,97,16,478,15,78,149,4,3,3,0,0,0,10,0,0,0,1,5,0,0,0,0,954,1,17,972,1800
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1845,5,5,129,189,25,329,33,155,793,41,16,4,1,2,1,20,6,2,1,4,25,1,6,0,2,1785,0,67,1852,3121
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1846,3,3,64,140,21,310,21,70,428,14,14,2,0,0,1,26,0,2,0,6,32,2,3,0,1,1157,1,30,1188,1849
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1847,1,1,11,35,4,27,5,9,78,4,7,1,0,0,0,4,0,1,0,0,3,0,1,0,0,190,0,5,195,314
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,4861,3,3,237,375,21,162,9,84,211,13,30,5,1,0,0,10,0,0,0,2,7,1,1,0,2,1171,2,28,1201,1990
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,4862,3,3,226,243,21,95,15,101,304,9,37,11,2,1,2,12,0,1,1,0,8,0,2,0,0,1091,0,29,1120,1967
3,30,VERACRUZ,9,PEROTE,108,LAS MINAS,2418,2,2,66,314,30,17,14,22,219,5,18,3,1,1,3,6,1,2,0,6,3,0,0,2,0,733,0,22,755,1414
3,30,VERACRUZ,9,PEROTE,108,LAS MINAS,2419,2,2,37,263,33,17,14,13,131,12,2,3,1,0,0,1,0,0,0,0,1,3,0,0,1,532,0,23,555,1070
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3036,4,4,148,436,37,42,21,113,670,7,57,17,0,1,5,36,0,0,0,4,8,0,4,0,0,1606,0,22,1628,2814
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3037,2,2,71,310,17,11,9,65,394,5,40,10,0,0,3,21,0,0,0,0,6,0,2,1,1,966,0,21,987,1454
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3038,4,4,116,379,10,25,16,125,555,17,43,9,0,0,20,27,2,5,1,3,2,2,1,3,1,1362,0,31,1393,2426
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3039,4,4,121,389,10,22,15,111,644,14,59,13,2,2,9,32,2,0,1,5,5,2,3,1,1,1463,0,38,1501,2542
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3040,4,4,181,486,5,35,15,84,574,10,51,16,2,0,9,24,1,0,0,1,7,0,4,0,1,1506,0,28,1534,1609
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3041,4,4,111,399,9,34,20,117,736,17,41,11,0,3,15,39,1,0,0,6,10,1,6,2,1,1579,1,35,1615,2687
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3042,2,2,87,153,6,5,4,36,233,0,31,3,0,2,8,17,1,1,0,0,1,0,2,0,1,591,0,7,598,858
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3043,10,10,279,943,28,71,39,275,1526,39,93,43,1,5,12,78,0,1,2,23,1,9,11,5,4,3488,0,95,3583,6655
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3044,4,4,192,465,6,35,7,115,604,8,58,16,0,2,6,20,0,1,1,0,8,0,11,0,1,1556,1,22,1579,1609
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3045,6,6,102,496,21,58,36,196,999,22,52,22,0,1,9,48,2,1,2,4,16,2,7,0,1,2097,0,67,2164,4201
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3046,5,5,141,438,5,34,21,139,847,14,52,14,0,3,7,47,2,0,6,2,21,1,4,0,1,1799,1,32,1832,3235
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3047,3,3,52,292,5,24,29,79,543,7,40,5,0,2,2,28,0,0,0,1,5,0,5,2,2,1123,0,46,1169,2120
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3048,1,1,16,83,2,6,4,17,165,10,3,2,0,0,5,0,0,1,0,0,5,0,0,0,1,320,0,12,332,463
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3049,2,2,32,303,2,25,13,39,366,7,23,9,0,0,1,15,0,0,0,0,8,0,0,0,0,843,0,13,856,1467
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3050,1,1,9,94,3,6,7,7,111,1,4,3,0,0,1,1,1,0,0,0,2,0,2,0,0,252,0,7,259,369
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3051,5,5,94,535,8,37,22,102,770,4,54,13,1,1,6,47,0,1,0,7,14,2,2,0,3,1723,0,33,1756,3011
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3052,3,3,81,477,6,20,18,34,317,13,29,21,1,2,0,9,7,1,1,0,5,1,1,1,0,1045,0,38,1083,1700
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3053,2,2,50,157,3,14,10,51,281,2,4,3,0,0,0,11,0,1,1,2,5,0,2,0,0,597,0,10,607,854
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3054,2,2,17,119,5,5,15,31,222,5,5,2,0,0,0,8,10,1,0,0,3,0,2,1,1,452,0,23,475,763
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3055,1,1,8,110,2,8,2,8,69,0,2,0,0,0,1,1,0,0,0,0,1,0,2,0,0,214,0,1,215,315
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3056,2,2,45,263,2,8,5,6,107,3,20,15,0,0,1,2,0,0,0,0,1,0,1,0,1,480,0,13,493,835
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3057,3,3,62,259,5,13,5,37,545,4,25,5,0,1,5,41,2,1,1,3,14,1,7,1,0,1037,0,29,1066,1792
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3058,3,3,47,280,9,32,24,94,653,5,21,6,1,1,6,41,0,1,0,2,23,0,7,2,3,1258,0,47,1305,2139
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3059,2,2,50,203,10,15,13,64,409,5,15,3,1,0,1,21,1,0,0,3,8,0,1,0,0,823,0,12,835,1287
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3060,2,2,16,98,2,15,5,11,311,8,2,3,0,0,0,3,1,0,0,1,6,0,0,0,2,484,0,18,502,806
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3061,3,3,57,249,11,29,19,59,575,15,5,11,0,0,7,31,0,1,1,6,14,0,3,0,1,1094,0,36,1130,1754
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3062,3,3,51,296,4,27,23,49,594,9,14,3,1,0,3,25,0,2,0,3,7,0,7,1,3,1122,0,38,1160,1887
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3063,2,2,40,150,4,29,13,43,267,8,6,2,0,0,4,20,0,0,1,2,2,0,1,0,1,593,0,25,618,853
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3064,1,1,41,131,2,9,5,17,153,2,6,3,0,1,1,8,0,0,1,1,2,1,2,0,0,386,0,19,405,624
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3065,2,2,45,163,2,30,20,39,491,13,16,4,0,0,3,29,0,3,0,6,16,0,8,0,1,889,0,25,914,1373
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3066,1,1,23,73,4,11,9,16,211,6,4,1,0,0,1,13,0,0,3,7,2,1,0,0,0,385,0,19,404,603
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3286,4,4,208,313,27,54,41,140,749,22,29,5,2,0,6,27,3,2,0,2,7,3,4,0,2,1646,0,29,1675,2979
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3287,4,4,151,290,14,70,41,139,742,17,17,2,0,2,5,33,0,1,0,1,17,1,0,0,1,1544,0,42,1586,2464
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3288,3,3,114,183,10,53,29,88,508,13,6,3,1,0,3,14,0,0,0,1,4,0,4,0,0,1034,0,13,1047,1616
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3289,3,3,111,180,24,51,21,63,661,22,19,4,0,1,7,19,0,2,1,2,3,2,9,1,3,1206,2,31,1239,2092
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3290,2,2,69,73,11,26,21,13,199,5,8,2,1,0,0,11,1,1,1,2,3,0,0,1,0,448,0,13,461,889
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3291,2,2,125,192,8,39,21,55,379,12,6,5,0,0,3,8,0,2,0,0,3,4,4,0,2,868,0,20,888,1470
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3292,3,3,125,197,18,70,19,69,464,9,13,7,1,1,5,2,1,0,1,7,16,2,1,2,1,1031,0,33,1064,1694
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3293,2,2,96,310,22,40,35,45,346,9,18,5,1,2,0,6,0,0,0,3,6,0,0,0,0,944,0,27,971,1374
3,30,VERACRUZ,9,PEROTE,157,TATATILA,3669,2,2,92,88,33,115,34,45,176,10,12,3,1,1,0,7,0,1,0,0,2,0,3,0,0,623,0,28,651,946
3,30,VERACRUZ,9,PEROTE,157,TATATILA,3670,3,3,177,158,7,111,18,38,226,6,13,6,0,0,2,2,0,0,0,3,2,0,1,0,0,770,0,26,796,1526
3,30,VERACRUZ,9,PEROTE,157,TATATILA,3671,2,2,64,59,7,64,58,69,274,11,4,1,0,0,0,10,0,0,0,4,3,1,2,2,2,635,0,25,660,1155
3,30,VERACRUZ,9,PEROTE,157,TATATILA,3672,2,2,31,38,3,55,14,19,174,4,2,0,0,0,2,7,1,0,0,4,0,1,0,1,0,356,0,5,361,615
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4501,3,3,111,255,39,18,12,86,401,5,25,10,1,0,1,8,6,0,1,1,4,4,1,2,1,992,0,15,1007,1619
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4502,4,4,131,283,14,23,12,84,644,18,33,9,0,0,2,25,2,0,0,2,12,2,0,0,0,1296,2,26,1324,2046
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4503,1,1,35,107,11,8,10,18,128,4,4,1,0,0,0,1,1,0,0,2,3,1,0,0,0,334,0,8,342,488
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4504,4,4,128,230,20,52,20,95,535,37,20,9,3,2,4,35,1,2,1,6,8,0,3,0,0,1211,0,52,1263,2620
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4505,4,4,154,208,24,30,23,69,866,17,23,4,2,2,4,20,2,0,0,2,13,1,5,0,1,1470,0,25,1495,2237
3,30,VERACRUZ,10,XALAPA,0,VOTO ANTICIPADO,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4
3,30,VERACRUZ,10,XALAPA,89,XALAPA,1906,6,6,573,345,29,44,29,210,931,16,63,8,3,1,15,73,1,1,0,3,9,0,10,0,3,2367,2,47,2416,4032
3,30,VERACRUZ,10,XALAPA,89,XALAPA,1907,7,7,613,409,41,59,39,264,1084,30,98,16,2,2,8,61,3,1,0,4,11,0,6,1,5,2757,0,63,2820,5001
3,30,VERACRUZ,10,XALAPA,89,XALAPA,1908,9,9,593,381,38,78,42,289,1265,21,80,11,5,2,8,82,2,4,1,4,30,0,13,1,4,2954,0,71,3025,6678
3,30,VERACRUZ,10,XALAPA,89,XALAPA,1909,3,3,186,118,7,18,11,76,385,12,29,7,0,0,1,31,0,1,0,1,8,0,3,0,2,896,0,27,923,1645
3,30,VERACRUZ,10,XALAPA,89,XALAPA,1910,4,4,310,181,21,46,21,153,729,8,32,10,3,2,7,44,0,1,2,2,16,0,3,0,2,1593,0,30,1623,2695
