CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,838,4,4,9,87,407,52,280,9,584,,,1428,0,98,1526,2411
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,839,3,3,7,30,420,43,219,2,629,,,1350,0,92,1442,2109
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,840,3,3,7,35,349,48,218,3,698,,,1358,0,69,1427,2084
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,841,4,4,14,35,376,64,261,16,884,,,1650,0,124,1774,2584
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,842,4,4,11,55,399,54,175,19,791,,,1504,0,123,1627,2690
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,843,2,2,5,22,274,32,108,6,440,,,887,0,39,926,1418
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,844,3,3,9,22,289,20,71,7,527,,,945,0,82,1027,1693
3,27,TABASCO,17,JALPA DE MENDEZ,10,JALPA DE MENDEZ,845,3,3,6,16,373,46,177,5,489,,,1112,0,55,1167,1797
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,960,4,4,15,32,21,30,748,8,668,,,1522,0,88,1610,2329
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,961,1,1,3,3,10,11,204,13,158,,,402,0,5,407,622
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,962,4,4,16,41,29,45,861,20,625,,,1637,0,113,1750,2640
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,963,3,3,26,80,25,38,579,13,546,,,1307,0,89,1396,2206
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,964,4,4,19,54,21,46,602,21,604,,,1367,0,157,1524,2492
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,965,5,5,31,44,32,48,900,18,788,,,1861,0,185,2046,3037
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,966,2,2,3,5,15,19,379,5,269,,,695,0,33,728,970
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,967,3,3,11,29,39,29,545,22,646,,,1321,0,104,1425,2019
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,968,3,3,14,29,16,30,504,10,553,,,1156,1,92,1249,1865
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,969,4,4,6,20,28,51,628,22,587,,,1342,0,127,1469,2466
3,27,TABASCO,17,JALPA DE MENDEZ,13,NACAJUCA,970,3,3,1,14,14,23,375,11,438,,,876,1,26,903,2013
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,0,0,1,0,0,0,1,0,0,3,,1,5,0,0,5,5
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,954,2,2,17,36,13,39,394,7,216,,0,722,0,21,743,1028
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,955,3,3,21,23,29,70,649,14,376,,0,1182,0,45,1227,1661
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,956,3,3,38,22,14,82,642,27,423,,6,1254,0,54,1308,2060
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,957,3,3,27,47,22,34,435,17,282,,0,864,1,43,908,1224
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,958,3,3,12,40,47,82,611,19,378,,8,1197,0,77,1274,1841
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,959,3,3,41,32,15,75,510,28,458,,12,1171,2,64,1237,1874
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,971,5,5,15,20,28,95,1019,31,748,,3,1959,1,97,2057,3034
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,972,4,4,6,16,19,66,876,28,741,,24,1776,0,96,1872,2806
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,973,2,2,2,4,13,44,247,9,314,,0,633,0,30,663,1079
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,975,2,2,10,8,10,31,273,9,331,,5,677,0,26,703,1022
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,976,3,3,20,20,18,87,399,26,550,,15,1135,0,40,1175,1717
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,977,2,2,12,21,15,27,354,29,436,,0,894,0,58,952,1400
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,978,2,2,6,19,12,48,308,11,408,,3,815,0,43,858,1239
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,979,3,3,23,17,25,86,474,56,594,,0,1275,0,77,1352,2093
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,980,4,4,41,73,28,92,375,42,734,,8,1393,1,89,1483,2358
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,981,2,2,11,20,18,45,185,15,405,,5,704,0,48,752,1090
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,982,6,6,32,59,48,132,699,84,1290,,11,2355,5,146,2506,4122
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,984,4,4,19,52,28,70,257,59,798,,0,1283,2,86,1371,2502
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,985,7,7,122,195,67,160,501,189,1466,,5,2705,2,175,2882,5020
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,987,4,4,41,56,20,61,352,61,602,,2,1195,0,85,1280,2459
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,988,2,2,22,21,8,50,117,49,422,,5,694,1,48,743,1424
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,989,3,3,20,40,17,57,168,38,445,,8,793,0,64,857,1521
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,990,4,4,86,69,36,89,408,73,707,,7,1475,0,110,1585,2652
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1134,2,2,66,50,22,44,166,71,387,,0,806,0,63,869,1375
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1135,2,2,51,52,25,42,259,59,352,,0,840,2,47,889,1426
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1136,2,2,19,19,12,42,109,31,469,,4,705,1,51,757,1355
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1137,3,3,11,21,11,41,121,42,500,,0,747,0,44,791,1518
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1138,2,2,11,27,10,43,129,33,407,,12,672,4,36,712,1217
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1139,3,3,22,29,20,57,188,58,728,,7,1109,0,51,1160,2250
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1140,3,3,49,57,39,59,171,91,799,,20,1285,4,60,1349,2218
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1141,3,3,20,19,17,57,158,51,657,,10,989,0,48,1037,2057
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1142,4,4,49,43,33,94,212,91,817,,2,1341,0,77,1418,2460
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1143,4,4,21,42,25,63,226,81,850,,0,1308,1,78,1387,2382
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1144,5,5,26,34,36,98,275,91,1159,,0,1719,0,105,1824,3569
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1150,4,4,11,34,24,66,674,21,542,,1,1373,0,63,1436,2607
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1151,2,2,6,18,18,43,336,22,334,,2,779,2,48,829,1286
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1187,1,1,112,37,29,19,12,41,93,,0,343,0,8,351,480
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1188,4,4,30,50,120,49,388,48,543,,203,1431,0,122,1553,2791
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1189,5,5,17,25,26,79,623,36,578,,25,1409,0,106,1515,3015
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1190,4,4,16,44,19,85,477,47,672,,0,1360,0,95,1455,2894
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1191,2,2,19,17,12,33,188,43,341,,9,662,1,43,706,1381
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1192,2,2,35,30,15,58,197,53,394,,0,782,3,38,823,1362
3,27,TABASCO,19,PARAISO,14,PARAISO,0,0,2,0,0,1,0,0,2,3,,,6,0,0,6,6
3,27,TABASCO,19,PARAISO,5,COMALCALCO,538,4,4,6,21,472,23,21,35,785,,,1363,1,123,1487,2295
3,27,TABASCO,19,PARAISO,5,COMALCALCO,539,2,2,4,11,223,4,10,7,430,,,689,2,29,720,991
3,27,TABASCO,19,PARAISO,5,COMALCALCO,540,2,2,4,10,230,13,8,14,302,,,581,1,36,618,881
3,27,TABASCO,19,PARAISO,5,COMALCALCO,541,2,2,2,9,250,21,16,31,376,,,705,0,39,744,1054
3,27,TABASCO,19,PARAISO,5,COMALCALCO,542,3,3,10,28,331,17,15,25,531,,,957,0,64,1021,1522
3,27,TABASCO,19,PARAISO,5,COMALCALCO,543,2,2,4,8,209,14,15,12,491,,,753,0,59,812,1353
3,27,TABASCO,19,PARAISO,5,COMALCALCO,544,2,2,0,15,151,15,12,5,452,,,650,0,42,692,921
3,27,TABASCO,19,PARAISO,5,COMALCALCO,545,3,3,2,15,340,17,14,24,611,,,1023,0,71,1094,1702
3,27,TABASCO,19,PARAISO,5,COMALCALCO,546,2,2,5,14,282,13,12,16,438,,,780,0,63,843,1197
3,27,TABASCO,19,PARAISO,5,COMALCALCO,547,2,2,4,16,208,10,16,44,332,,,630,0,34,664,1004
3,27,TABASCO,19,PARAISO,14,PARAISO,991,3,3,7,15,81,37,20,346,827,,,1333,0,65,1398,2165
3,27,TABASCO,19,PARAISO,14,PARAISO,992,2,2,10,10,46,14,10,155,284,,,529,0,12,541,762
3,27,TABASCO,19,PARAISO,14,PARAISO,993,2,2,21,11,30,22,10,208,330,,,632,0,25,657,964
3,27,TABASCO,19,PARAISO,14,PARAISO,994,2,2,7,12,55,33,16,346,438,,,907,1,19,927,1436
3,27,TABASCO,19,PARAISO,14,PARAISO,995,2,2,6,12,43,24,17,236,436,,,774,1,48,823,1335
3,27,TABASCO,19,PARAISO,14,PARAISO,996,3,3,4,12,95,27,21,323,545,,,1027,0,42,1069,1728
3,27,TABASCO,19,PARAISO,14,PARAISO,997,2,2,12,8,56,21,15,238,376,,,726,0,32,758,1127
3,27,TABASCO,19,PARAISO,14,PARAISO,998,5,5,17,9,67,37,28,408,860,,,1426,0,62,1488,2295
3,27,TABASCO,19,PARAISO,14,PARAISO,999,2,2,7,20,70,12,13,224,338,,,684,0,36,720,1064
3,27,TABASCO,19,PARAISO,14,PARAISO,1000,2,2,9,21,36,9,12,202,321,,,610,0,11,621,894
3,27,TABASCO,19,PARAISO,14,PARAISO,1001,2,2,7,12,49,14,19,278,395,,,774,0,25,799,1120
3,27,TABASCO,19,PARAISO,14,PARAISO,1002,3,3,9,14,36,10,9,159,250,,,487,0,37,524,661
3,27,TABASCO,19,PARAISO,14,PARAISO,1003,3,3,9,9,54,15,18,265,496,,,866,0,31,897,1325
3,27,TABASCO,19,PARAISO,14,PARAISO,1004,3,3,10,19,61,20,35,364,567,,,1076,1,41,1118,1706
3,27,TABASCO,19,PARAISO,14,PARAISO,1005,3,3,2,19,153,21,22,370,657,,,1244,0,54,1298,1974
3,27,TABASCO,19,PARAISO,14,PARAISO,1006,2,2,3,3,36,7,15,186,415,,,665,0,38,703,971
3,27,TABASCO,19,PARAISO,14,PARAISO,1007,3,3,3,3,86,23,17,249,685,,,1066,3,63,1132,1717
3,27,TABASCO,19,PARAISO,14,PARAISO,1008,2,2,4,7,51,20,6,335,440,,,863,0,57,920,1434
3,27,TABASCO,19,PARAISO,14,PARAISO,1009,2,2,7,9,52,20,21,213,393,,,715,0,49,764,1229
3,27,TABASCO,19,PARAISO,14,PARAISO,1010,2,2,1,5,54,18,14,226,438,,,756,0,35,791,1107
3,27,TABASCO,19,PARAISO,14,PARAISO,1011,3,3,5,8,63,32,13,263,695,,,1079,0,58,1137,1667
3,27,TABASCO,19,PARAISO,14,PARAISO,1012,5,5,7,29,77,34,36,342,947,,,1472,1,100,1573,2370
3,27,TABASCO,19,PARAISO,14,PARAISO,1013,3,3,4,5,63,36,19,310,664,,,1101,0,67,1168,1790
3,27,TABASCO,19,PARAISO,14,PARAISO,1014,4,4,22,15,124,41,20,462,662,,,1346,0,83,1429,2430
3,27,TABASCO,19,PARAISO,14,PARAISO,1015,1,1,3,8,77,11,6,167,240,,,512,0,16,528,715
3,27,TABASCO,19,PARAISO,14,PARAISO,1016,3,3,5,2,79,25,16,334,510,,,971,0,46,1017,1612
3,27,TABASCO,19,PARAISO,14,PARAISO,1017,2,2,4,17,38,9,14,127,671,,,880,0,29,909,1295
3,27,TABASCO,19,PARAISO,14,PARAISO,1018,3,3,15,12,32,22,16,151,704,,,952,16,30,998,1136
3,27,TABASCO,19,PARAISO,14,PARAISO,1019,3,3,5,8,113,25,20,365,639,,,1175,0,51,1226,1759
3,27,TABASCO,19,PARAISO,14,PARAISO,1020,4,4,14,14,103,21,33,304,779,,,1268,0,42,1310,2806
3,27,TABASCO,19,PARAISO,14,PARAISO,1021,4,4,6,3,137,32,25,406,872,,,1481,0,70,1551,2358
3,27,TABASCO,19,PARAISO,14,PARAISO,1022,6,6,21,27,264,56,48,770,1490,,,2676,1,100,2777,4270
3,27,TABASCO,19,PARAISO,14,PARAISO,1023,4,4,10,9,121,37,31,589,698,,,1495,0,76,1571,2370
3,27,TABASCO,19,PARAISO,14,PARAISO,1024,3,3,2,8,93,24,25,356,651,,,1159,0,48,1207,1786
3,27,TABASCO,19,PARAISO,14,PARAISO,1025,4,4,18,23,185,32,50,615,860,,,1783,1,75,1859,2793
3,27,TABASCO,19,PARAISO,14,PARAISO,1026,2,2,6,5,101,19,16,314,480,,,941,0,44,985,1473
3,27,TABASCO,19,PARAISO,14,PARAISO,1027,4,4,6,25,188,39,68,414,847,,,1587,0,56,1643,2370
3,27,TABASCO,19,PARAISO,14,PARAISO,1028,3,3,13,8,133,25,24,432,636,,,1271,0,75,1346,1987
3,27,TABASCO,19,PARAISO,14,PARAISO,1029,3,3,5,24,80,18,5,345,424,,,901,0,56,957,2158
3,27,TABASCO,19,PARAISO,14,PARAISO,1030,2,2,7,8,53,21,16,223,567,,,895,0,34,929,1353
3,27,TABASCO,19,PARAISO,14,PARAISO,1031,2,2,4,10,68,10,4,105,419,,,620,0,50,670,923
3,27,TABASCO,19,PARAISO,14,PARAISO,1032,4,4,3,16,125,24,25,332,725,,,1250,0,59,1309,1858
3,27,TABASCO,19,PARAISO,14,PARAISO,1033,3,3,5,4,69,23,27,324,577,,,1029,0,53,1082,1610
3,27,TABASCO,19,PARAISO,14,PARAISO,1034,3,3,3,15,109,18,27,209,638,,,1019,0,53,1072,1480
3,27,TABASCO,19,PARAISO,14,PARAISO,1035,3,3,2,4,104,30,20,243,600,,,1003,0,71,1074,1450
3,27,TABASCO,20,TEAPA,15,TACOTALPA,0,0,1,0,0,0,1,0,0,1,,0,2,0,0,2,2
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1036,3,3,12,15,22,30,485,334,378,,4,1280,0,70,1350,2078
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1037,2,2,1,7,0,8,322,128,179,,3,648,0,38,686,936
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1038,3,3,24,24,22,25,452,295,492,,3,1337,0,66,1403,2172
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1039,3,3,11,12,11,26,410,167,273,,4,914,0,33,947,1152
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1040,3,3,17,13,30,38,321,253,269,,3,944,0,64,1008,1537
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1041,2,2,4,13,2,76,15,140,264,,4,518,2,28,548,794
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1042,2,2,3,5,51,60,60,113,369,,6,667,0,50,717,1294
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1043,1,1,0,2,3,5,9,30,51,,1,101,0,8,109,192
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1044,3,3,12,16,36,66,51,217,450,,5,853,0,49,902,1575
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1045,1,1,2,2,24,20,30,52,212,,5,347,0,22,369,643
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1046,2,2,4,14,114,50,83,163,319,,5,752,0,57,809,1299
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1047,1,1,1,3,22,8,45,49,126,,1,255,0,13,268,388
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1048,1,1,4,2,4,9,16,50,76,,1,162,0,21,183,371
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1049,4,4,7,36,32,87,137,245,493,,2,1039,0,83,1122,1803
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1050,3,3,14,45,14,135,224,123,490,,4,1049,0,74,1123,1763
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1051,5,5,21,34,25,129,115,199,827,,7,1357,0,81,1438,2175
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1052,3,3,14,23,7,65,143,153,577,,5,987,0,90,1077,1766
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1053,3,3,11,27,28,56,178,210,563,,10,1083,0,98,1181,1925
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1054,3,3,7,18,12,51,63,174,402,,17,744,0,70,814,1180
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1055,3,3,20,39,39,99,151,188,432,,3,971,0,80,1051,1713
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1056,4,4,6,12,29,73,75,138,648,,8,989,1,102,1092,1760
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1057,2,2,0,9,13,23,11,135,277,,0,468,0,50,518,789
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1058,2,2,2,47,4,68,50,145,294,,6,616,0,50,666,1107
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1059,2,2,2,14,10,14,28,187,320,,0,575,0,37,612,888
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1060,3,3,12,19,13,53,168,366,432,,18,1081,0,77,1158,1605
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1061,4,4,5,15,19,58,162,320,579,,2,1160,1,72,1233,1768
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1062,2,2,4,8,2,51,26,116,339,,4,550,0,39,589,815
3,27,TABASCO,20,TEAPA,16,TEAPA,1063,4,4,22,66,27,65,203,201,664,,10,1258,1,91,1350,2448
3,27,TABASCO,20,TEAPA,16,TEAPA,1064,3,3,20,44,25,48,181,137,656,,4,1115,1,57,1173,2126
3,27,TABASCO,20,TEAPA,16,TEAPA,1065,2,2,14,13,17,32,108,72,444,,4,704,1,42,747,1384
3,27,TABASCO,20,TEAPA,16,TEAPA,1066,3,3,22,27,11,37,90,88,559,,6,840,0,47,887,1569
3,27,TABASCO,20,TEAPA,16,TEAPA,1067,4,4,24,41,19,57,176,148,769,,11,1245,0,58,1303,2835
3,27,TABASCO,20,TEAPA,16,TEAPA,1069,2,2,46,39,18,29,84,88,428,,5,737,0,36,773,1229
3,27,TABASCO,20,TEAPA,16,TEAPA,1070,2,2,36,43,16,46,102,101,507,,3,854,0,40,894,1419
3,27,TABASCO,20,TEAPA,16,TEAPA,1071,2,2,29,51,15,27,80,76,416,,1,695,0,34,729,1143
3,27,TABASCO,20,TEAPA,16,TEAPA,1072,3,3,37,64,14,53,123,110,537,,5,943,0,69,1012,1623
3,27,TABASCO,20,TEAPA,16,TEAPA,1073,3,3,28,59,24,41,114,111,548,,0,925,0,62,987,1525
3,27,TABASCO,20,TEAPA,16,TEAPA,1074,2,2,33,42,20,34,105,90,362,,3,689,0,41,730,1162
3,27,TABASCO,20,TEAPA,16,TEAPA,1075,1,1,0,8,4,12,55,32,183,,7,301,0,32,333,579
3,27,TABASCO,20,TEAPA,16,TEAPA,1076,2,2,3,8,5,24,108,69,353,,0,570,0,27,597,957
3,27,TABASCO,20,TEAPA,16,TEAPA,1077,3,3,7,17,15,30,127,38,529,,11,774,0,44,818,1252
3,27,TABASCO,20,TEAPA,16,TEAPA,1078,2,2,10,23,5,25,123,55,459,,2,702,0,49,751,1292
3,27,TABASCO,20,TEAPA,16,TEAPA,1079,2,2,13,19,13,26,164,68,327,,4,634,0,44,678,1283
3,27,TABASCO,20,TEAPA,16,TEAPA,1080,2,2,7,16,22,18,191,58,290,,4,606,0,66,672,1248
3,27,TABASCO,20,TEAPA,16,TEAPA,1081,3,3,7,16,20,38,257,117,358,,5,818,0,65,883,1659
3,27,TABASCO,20,TEAPA,16,TEAPA,1082,6,6,24,39,29,66,470,221,1482,,1,2332,0,145,2477,3963
3,27,TABASCO,20,TEAPA,16,TEAPA,1083,4,4,13,28,21,52,223,120,585,,8,1050,0,73,1123,2463
3,27,TABASCO,20,TEAPA,16,TEAPA,1084,2,2,5,8,13,16,69,67,279,,6,463,0,20,483,885
3,27,TABASCO,20,TEAPA,16,TEAPA,1085,1,1,1,11,2,12,52,23,88,,0,189,0,10,199,323
3,27,TABASCO,20,TEAPA,16,TEAPA,1086,2,2,4,14,8,21,93,41,234,,2,417,0,34,451,858
3,27,TABASCO,20,TEAPA,16,TEAPA,1087,1,1,12,6,4,11,48,23,167,,3,274,0,25,299,524
3,27,TABASCO,20,TEAPA,16,TEAPA,1088,4,4,17,29,20,44,310,111,983,,7,1521,1,100,1622,2871
3,27,TABASCO,20,TEAPA,16,TEAPA,1180,4,4,41,61,37,49,113,164,824,,9,1298,0,58,1356,1954
3,27,TABASCO,20,TEAPA,16,TEAPA,1181,3,3,46,68,20,47,118,121,519,,5,944,0,39,983,1842
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,0,0,1,0,0,0,2,1,0,6,,,9,0,0,9,10
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,1,4,4,21,27,185,63,259,108,831,,,1494,0,118,1612,2997
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,2,3,3,29,26,132,46,242,61,676,,,1212,0,72,1284,2140
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,3,2,2,9,20,95,28,142,51,351,,,696,0,27,723,1133
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,4,2,2,13,18,86,21,143,37,359,,,677,1,26,704,1121
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,5,3,3,15,12,117,40,249,58,546,,,1037,0,62,1099,1760
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,6,2,2,19,19,58,23,104,36,350,,,609,0,45,654,745
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,7,2,2,18,9,76,28,141,46,477,,,795,0,55,850,1240
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,8,2,2,8,4,29,35,42,124,487,,,729,0,79,808,1329
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,9,2,2,4,7,36,47,51,48,611,,,804,0,86,890,1437
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,10,1,1,0,1,6,14,15,13,117,,,166,0,6,172,242
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,11,1,1,6,2,11,25,8,12,292,,,356,0,21,377,570
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,12,1,1,2,5,9,10,130,10,237,,,403,0,23,426,653
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,13,2,2,6,11,59,34,32,26,421,,,589,0,69,658,1130
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,14,2,2,8,4,28,25,32,28,331,,,456,0,29,485,755
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,15,2,2,13,12,33,18,19,32,338,,,465,2,32,499,764
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,16,2,2,6,8,48,29,20,15,315,,,441,0,22,463,775
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,17,2,2,16,5,46,45,34,27,359,,,532,1,36,569,886
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,18,2,2,9,7,15,39,45,44,512,,,671,1,79,751,1155
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,19,1,1,4,1,8,7,27,6,116,,,169,0,7,176,304
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,20,1,1,3,5,48,26,34,40,299,,,455,0,31,486,706
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,21,1,1,9,4,14,8,19,10,132,,,196,0,16,212,318
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,22,2,2,9,7,32,27,97,29,308,,,509,0,47,556,852
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,23,2,2,3,0,12,26,113,35,474,,,663,0,55,718,964
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,24,3,3,3,6,32,51,70,72,984,,,1218,0,87,1305,1998
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,25,2,2,13,9,34,29,75,25,342,,,527,3,49,579,892
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,27,1,1,5,14,10,10,15,26,180,,,260,0,21,281,467
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,28,2,2,6,12,38,22,29,28,328,,,463,0,51,514,865
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,29,1,1,2,2,1,7,44,55,341,,,452,2,15,469,687
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,30,3,3,7,8,54,36,40,44,512,,,701,0,73,774,1204
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,31,1,1,1,2,13,10,8,12,78,,,124,0,10,134,204
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,32,1,1,4,11,19,13,28,11,95,,,181,0,32,213,314
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,33,1,1,1,0,7,3,26,5,192,,,234,0,23,257,358
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,34,1,1,2,3,17,12,10,1,175,,,220,0,6,226,397
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,35,2,2,6,6,26,28,57,56,584,,,763,0,55,818,1131
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,36,1,1,4,1,24,29,18,127,295,,,498,0,27,525,718
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,37,2,2,13,10,49,31,19,60,710,,,892,0,58,950,1320
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,38,2,2,3,2,38,27,23,277,269,,,639,0,15,654,896
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,39,2,2,8,6,6,44,30,40,352,,,486,0,48,534,847
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,40,2,2,8,6,23,30,20,36,472,,,595,2,28,625,892
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,41,2,2,10,10,10,39,33,68,505,,,675,0,65,740,1066
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,42,4,4,7,9,56,25,78,178,890,,,1243,0,96,1339,2008
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,43,2,2,6,3,45,83,36,54,356,,,583,0,59,642,1062
