CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,UDC,MC,MORENA,CAND_IND1,CAND_IND2,PRI_PRD_UDC,PRI_PRD,PRI_UDC,PRD_UDC,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,601,C,2,0,C02,0,7,187,4,3,37,2,25,119,0,0,13,4,20,0,22,443,0,7,450,648,Grupo de recuento,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,601,C,1,0,C01,0,9,210,4,4,29,1,14,132,0,0,5,2,2,0,21,433,0,0,433,648,Grupo de recuento,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,602,B,1,0,B,0,1,75,8,4,19,1,7,71,0,0,2,2,0,0,7,197,0,8,205,384,Grupo de recuento,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,602,C,1,0,C01,0,4,85,2,5,19,0,10,76,0,0,3,1,0,0,8,213,0,5,218,383,Acta casilla,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,603,B,1,0,B,0,5,138,6,5,23,1,21,76,0,0,3,2,1,0,7,288,0,8,296,536,Acta casilla,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,604,B,1,0,B,0,0,46,1,0,8,0,5,49,0,0,2,0,0,1,6,118,0,2,120,237,Grupo de recuento,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,605,B,1,0,B,0,9,94,8,6,26,0,6,85,0,0,3,2,0,0,10,249,0,19,268,445,Grupo de recuento,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,606,B,1,0,B,0,10,192,12,7,42,1,14,97,0,0,4,3,1,0,13,396,0,3,399,624,Grupo de recuento,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,606,C,1,0,C01,0,9,188,6,4,28,2,14,116,0,0,9,4,0,0,14,394,0,6,400,623,Acta casilla,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,607,B,1,0,B,0,2,138,3,4,32,3,14,107,0,0,2,0,2,0,17,324,0,6,330,550,Acta casilla,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,608,B,1,0,B,0,5,157,2,6,39,2,9,102,0,0,5,2,2,0,24,355,0,15,370,573,Grupo de recuento,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,609,B,1,0,B,0,2,83,1,3,21,1,12,98,0,0,2,1,0,0,16,240,0,8,248,424,Grupo de recuento,,,
2,5,COAHUILA,2,PIEDRAS NEGRAS,25,PIEDRAS NEGRAS,609,C,1,0,C01,0,4,93,5,1,20,1,6,91,0,0,0,0,0,0,0,221,0,20,241,424,Grupo de recuento,,,
