CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PUP,NAO,FXMO,MUJER,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PAN_PRI_1,C_PAN_PRD_1,C_PAN_PRD_PUP,C_PAN_PRD_2,C_PAN_PUP,C_PRD_PUP,C_PAN_PRD_NAO,C_PAN_PRD_3,C_PAN_NAO,C_PRD_NAO,C_PRI_PRD_1,C_PRD_PUP_1,C_PRD_NAO_1,C_PVEM_MORENA_NAO_FXMO,C_PVEM_MORENA_NAO,C_PVEM_MORENA_FXMO,C_PVEM_NAO_FXMO,C_MORENA_NAO_FXMO,C_PVEM_MORENA,C_PVEM_NAO,C_PVEM_FXMO,C_MORENA_NAO,C_MORENA_FXMO,C_NAO_FXMO,C_PVEM_MORENA_NAO_1,C_PVEM_MORENA_1,C_PVEM_NAO_1,C_MORENA_NAO_1,C_PVEM_MORENA_2,C_PVEM_MORENA_FXMO_1,C_PVEM_MORENA_3,C_PVEM_FXMO_1,C_MORENA_FXMO_1,C_PVEM_NAO_2,C_PVEM_FXMO_2,C_PT_PUP_NAO,C_PT_PUP,C_PT_NAO,C_PUP_NAO,C_PT_PUP_1,C_PT_NAO_1,C_MORENA_NAO_FXMO_1,C_MORENA_NAO_2,C_MORENA_FXMO_2,C_NAO_FXMO_1,C_MORENA_NAO_3,C_MORENA_FXMO_3,C_PUP_NAO_FXMO,C_PUP_NAO_1,C_PUP_FXMO,C_NAO_FXMO_2,C_PUP_NAO_2,C_PUP_FXMO_1,C_NAO_FXMO_3,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,21,OCOTLAN DE MORELOS,100,SAN ANTONINO CASTILLO VELASCO,767,B,1,0,B,0,0,12,0,43,94,23,11,88,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,14,287,440,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,100,SAN ANTONINO CASTILLO VELASCO,767,C,1,0,C01,0,0,5,0,57,76,17,13,90,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2,9,277,440,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,100,SAN ANTONINO CASTILLO VELASCO,767,E,1,0,E01,0,0,2,0,4,13,0,10,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,39,129,ACTA CASILLA,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,100,SAN ANTONINO CASTILLO VELASCO,768,B,1,0,B,0,0,4,0,55,97,8,35,92,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,6,300,442,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,100,SAN ANTONINO CASTILLO VELASCO,768,C,1,0,C01,0,0,8,0,44,92,11,16,92,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,11,279,441,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,100,SAN ANTONINO CASTILLO VELASCO,769,B,1,0,B,0,0,10,0,64,131,12,11,131,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,1,18,386,588,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,100,SAN ANTONINO CASTILLO VELASCO,769,C,1,0,C01,0,0,14,0,48,123,26,11,138,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,1,12,386,587,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,360,SANTA ANA ZEGACHE,1650,B,1,0,B,0,0,0,4,5,200,4,109,0,35,69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,31,460,737,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,360,SANTA ANA ZEGACHE,1650,C,1,0,C01,0,7,0,8,6,170,3,118,0,43,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,37,479,737,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,360,SANTA ANA ZEGACHE,1650,E,1,0,E01,0,3,0,1,2,49,1,77,0,22,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,19,215,345,ACTA CASILLA,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,360,SANTA ANA ZEGACHE,1651,B,1,0,B,0,5,0,2,3,221,4,90,0,40,65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,2,15,453,660,ACTA CASILLA,,,
3,20,OAXACA,21,OCOTLAN DE MORELOS,360,SANTA ANA ZEGACHE,1651,C,1,0,C01,0,8,0,1,7,210,4,108,0,33,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,24,459,660,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,56,MARTIRES DE TACUBAYA,396,B,1,0,B,0,0,34,0,0,214,1,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,6,556,747,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,56,MARTIRES DE TACUBAYA,396,E,1,0,E01,0,0,14,0,0,47,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,4,230,365,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,633,B,1,0,B,0,0,38,0,152,158,1,62,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,2,416,595,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,633,C,1,0,C01,0,0,25,0,189,158,1,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,2,433,595,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,634,B,1,0,B,0,0,19,0,133,130,1,72,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,7,365,498,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,634,C,1,0,C01,0,0,18,0,130,134,2,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,6,373,498,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,635,B,1,0,B,0,0,32,0,128,152,2,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,12,447,634,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,636,B,1,0,B,0,0,6,0,96,145,1,83,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,10,345,462,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,636,C,1,0,C01,0,0,11,0,106,137,0,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,1,10,328,462,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,637,B,1,0,B,0,0,18,0,91,115,1,55,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,9,294,399,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,637,C,1,0,C01,0,0,21,0,99,129,1,44,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,2,299,399,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,637,E,1,0,E01,0,0,5,0,82,91,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,4,194,248,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,744,B,1,0,B,0,0,0,10,153,34,57,88,22,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,6,392,557,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,744,C,1,0,C01,0,1,0,16,133,32,62,88,24,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,16,395,556,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,744,E,1,0,E01,0,0,0,40,72,26,38,104,13,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,12,319,462,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,745,B,1,0,B,0,0,0,19,92,33,36,48,47,32,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,8,320,429,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,745,C,1,0,C01,0,0,0,9,83,42,45,42,37,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,11,297,429,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,745,E,1,0,E01,0,0,0,10,129,28,147,82,22,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,15,445,718,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,746,B,1,0,B,0,0,0,21,205,56,67,65,50,24,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,13,509,749,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,746,C,1,0,C01,0,5,0,15,260,28,58,66,38,45,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,12,536,749,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,166,SAN JOSE ESTANCIA GRANDE,951,B,1,0,B,0,0,0,0,0,0,155,8,0,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,6,293,386,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,166,SAN JOSE ESTANCIA GRANDE,951,C,1,0,C01,0,0,0,0,0,0,121,2,0,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,12,260,385,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1003,B,1,0,B,0,78,0,15,221,0,0,93,0,84,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,18,512,720,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1004,B,1,0,B,0,82,0,12,67,2,0,69,0,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,6,278,411,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1004,C,1,0,C01,0,71,0,5,57,1,0,86,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,17,276,411,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1004,E,1,0,E01,0,74,0,0,10,1,0,149,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,8,254,342,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1112,B,1,0,B,0,0,0,107,4,71,2,243,0,148,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,11,595,749,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1112,C,1,0,C01,0,0,0,101,1,75,4,270,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,11,617,748,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1112,E,1,0,E01,0,0,0,8,0,28,0,181,0,149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,5,372,465,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1113,B,1,0,B,0,0,0,79,1,35,0,227,0,152,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,21,518,612,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1113,C,1,0,C01,0,0,0,68,5,30,3,238,0,161,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,10,517,611,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1114,B,1,0,B,0,0,0,96,4,37,1,272,0,146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,9,566,687,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1114,C,1,0,C01,0,0,0,69,3,42,1,277,0,155,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,8,557,687,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,B,1,0,B,0,0,0,9,0,25,2,171,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,7,292,398,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,C,1,0,C01,0,0,0,10,1,26,0,163,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,6,314,397,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,E,1,0,E01,0,0,0,18,0,145,0,135,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,10,389,614,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,E,2,0,E02,0,0,0,4,2,9,0,103,0,72,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,6,198,300,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1116,B,1,0,B,0,0,0,3,0,11,3,120,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,6,253,333,ACTA LEVANTADA EN CONSEJO,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1116,E,1,0,E01,0,0,0,65,2,6,0,103,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,3,275,281,ACTA CASILLA,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1238,B,1,0,B,0,155,0,0,104,1,0,10,1,19,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,25,382,517,ACTA CASILLA,,,
