CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,658,4,4,282,137,20,98,442,436,83,34,0,0,0,0,0,0,10,0,1542,0,86,1628,2305
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,659,6,6,477,182,32,168,659,957,111,46,0,0,0,0,0,0,14,0,2646,2,127,2775,4021
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,660,4,4,222,134,30,186,421,411,52,27,0,0,0,0,0,0,11,0,1494,0,110,1604,2331
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,661,3,3,265,75,21,62,270,378,47,10,0,0,0,0,0,0,10,0,1138,0,89,1227,1890
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,662,2,2,193,84,14,49,233,211,37,11,0,0,0,0,0,0,8,0,840,0,46,886,1302
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,663,2,2,135,46,11,62,269,153,34,7,0,0,0,0,0,0,2,0,719,0,55,774,1104
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,664,2,2,293,147,6,40,93,113,19,8,0,0,0,0,0,0,3,0,722,0,24,746,885
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,665,4,4,618,114,26,95,450,412,75,21,0,0,0,0,0,0,18,0,1829,0,84,1913,2667
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,666,5,5,277,92,28,150,215,846,95,8,0,0,0,0,0,0,16,0,1727,1,140,1868,3012
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,667,4,4,296,164,35,127,251,670,77,18,0,0,0,0,0,0,13,0,1651,1,99,1751,2866
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,668,4,4,421,90,29,137,564,400,83,28,0,0,0,0,0,0,18,0,1770,0,79,1849,2793
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,669,3,3,238,85,13,55,404,297,70,14,0,0,0,0,0,0,9,0,1185,0,67,1252,1747
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,670,3,3,289,76,24,82,244,353,56,17,0,0,0,0,0,0,7,0,1148,0,64,1212,1697
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,671,4,4,291,46,26,51,619,481,54,20,0,0,0,0,0,0,13,0,1601,0,108,1709,2588
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,672,4,4,400,101,39,117,250,652,73,34,0,0,0,0,0,0,21,0,1687,2,94,1783,2712
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,673,5,5,394,90,25,116,249,867,89,31,0,0,0,0,0,0,20,0,1881,0,117,1998,3092
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,674,3,3,247,12,6,552,158,249,9,5,0,0,0,0,11,4,0,0,1253,0,44,1297,1688
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,675,3,3,374,17,3,382,232,332,18,6,0,0,0,0,11,2,0,1,1378,0,49,1427,1888
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,676,2,2,49,3,4,49,35,35,2,1,0,0,0,0,1,0,1,0,180,0,14,194,255
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,677,4,4,234,16,6,240,472,320,24,7,0,0,0,0,5,2,1,0,1327,0,110,1437,1931
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,678,2,2,191,7,2,202,113,144,8,1,0,0,0,0,2,1,0,0,671,0,40,711,912
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,679,4,4,340,24,10,344,805,481,41,12,0,0,0,0,4,2,2,0,2065,0,125,2190,2855
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,680,2,2,240,12,3,313,156,132,8,4,0,0,0,0,5,2,2,0,877,0,37,914,1191
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,681,2,2,220,7,4,254,103,202,11,2,0,0,0,0,7,3,1,0,814,0,30,844,1067
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,682,4,4,339,45,12,500,294,473,23,6,0,0,0,0,6,2,0,0,1700,0,71,1771,2476
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,683,3,3,244,24,6,248,203,557,26,10,0,0,0,0,9,0,1,0,1328,0,63,1391,1841
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,684,5,5,397,23,11,315,303,904,29,24,0,0,0,0,13,4,0,0,2023,1,117,2141,3172
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,686,2,2,106,20,6,149,103,226,12,2,0,0,0,0,0,0,0,0,624,1,45,670,988
5,22,QUERETARO,14,EZEQUIEL MONTES,18,TOLIMAN,687,4,4,395,39,15,451,270,665,22,10,0,0,0,0,8,3,0,0,1878,0,53,1931,2462
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,688,6,6,2264,138,33,155,48,481,32,57,35,4,0,9,0,0,47,0,3303,2,60,3365,4455
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,689,1,1,72,15,1,21,10,122,13,4,12,7,1,2,0,0,3,0,283,0,10,293,524
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,690,2,2,184,17,4,32,8,212,17,11,16,0,1,1,0,0,3,0,506,0,18,524,1016
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,691,2,2,148,27,6,22,16,142,13,7,14,5,1,0,0,0,8,0,409,0,20,429,799
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,692,2,2,159,21,4,37,23,179,14,11,18,3,2,1,0,0,5,0,477,0,29,506,905
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,693,2,2,179,34,20,48,18,216,9,16,10,4,0,1,0,0,0,0,555,7,26,588,1011
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,694,3,3,234,34,10,51,42,357,14,15,11,8,0,1,0,0,9,0,786,0,32,818,1505
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,695,4,4,399,43,19,91,65,522,57,45,55,6,3,7,0,0,13,0,1325,0,54,1379,2722
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,696,2,2,127,42,7,46,27,375,16,17,37,7,3,5,0,0,6,0,715,0,30,745,1410
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,697,2,2,144,47,5,38,35,302,15,16,33,6,0,2,0,0,0,0,643,0,40,683,1205
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,698,2,2,340,49,6,37,37,304,15,15,18,5,3,4,0,0,5,0,838,1,32,871,1376
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,699,3,3,252,35,6,47,49,415,15,24,36,6,3,3,11,4,0,0,906,0,36,942,1621
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,700,2,2,293,38,9,48,20,299,11,27,21,6,1,3,23,8,0,0,807,1,24,832,1317
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,701,2,2,173,26,10,52,49,366,14,16,40,3,1,5,3,0,0,0,758,0,29,787,1305
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,702,2,2,372,28,8,47,31,329,15,27,28,1,0,2,25,0,1,0,914,0,14,928,1468
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,703,2,2,288,32,10,64,26,323,9,30,13,7,1,5,29,3,1,2,843,1,15,859,1376
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,704,2,2,251,55,10,39,36,270,17,15,15,2,0,3,0,0,1,0,714,1,29,744,1169
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,705,2,2,246,62,6,41,24,304,23,11,19,8,3,7,0,0,5,0,759,0,15,774,1261
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,706,2,2,181,56,3,39,39,269,18,13,23,5,0,1,0,0,3,0,650,0,28,678,1117
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,707,2,2,114,37,4,24,33,288,20,12,22,2,4,8,0,0,1,0,569,0,28,597,1159
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,708,2,2,93,28,6,16,40,274,19,15,22,7,4,5,0,0,1,0,530,0,24,554,1004
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,709,2,2,113,47,2,20,28,261,16,7,24,6,2,2,0,0,4,0,532,2,21,555,1002
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,710,2,2,119,41,6,29,41,346,15,14,21,9,5,2,0,0,3,0,651,1,29,681,1310
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,711,2,2,188,56,4,41,33,328,16,11,30,2,2,2,0,0,3,0,716,1,28,745,1170
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,712,2,2,293,42,8,38,23,343,21,12,28,10,0,3,0,0,6,0,827,0,29,856,1300
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,713,2,2,345,62,11,42,26,259,13,22,19,5,0,0,0,0,7,0,811,1,32,844,1287
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,714,2,2,306,48,4,25,15,324,25,21,19,3,0,6,0,0,4,0,800,1,36,837,1244
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,715,3,3,501,104,7,75,43,497,25,26,47,7,0,0,0,0,2,0,1334,0,38,1372,2076
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,716,2,2,342,72,8,49,19,304,22,15,27,4,1,3,0,0,5,0,871,0,28,899,1391
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,717,2,2,226,52,8,50,29,312,21,21,29,7,1,4,0,0,1,0,761,1,26,788,1224
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,718,3,3,197,59,11,49,51,425,24,20,24,6,2,4,0,0,5,0,877,1,40,918,1728
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,719,2,2,287,68,9,45,41,386,23,15,31,5,2,2,0,0,5,0,919,1,33,953,1434
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,720,2,2,160,47,2,21,36,270,15,11,24,4,2,1,0,0,3,0,596,0,21,617,959
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,721,2,2,141,44,4,27,26,233,8,9,20,4,0,5,0,0,6,0,527,0,14,541,854
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,722,3,3,423,77,8,57,60,445,29,28,36,3,2,6,0,0,9,0,1183,0,46,1229,1933
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,723,3,3,460,92,9,62,46,530,26,25,43,2,3,3,0,0,10,0,1311,1,34,1346,2151
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,724,2,2,203,61,2,32,26,282,20,12,20,6,0,0,0,0,3,0,667,0,22,689,1173
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,725,4,4,653,130,14,205,35,598,46,43,28,7,1,4,0,0,11,0,1775,1,46,1822,2886
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,726,2,2,87,41,6,47,23,276,22,15,19,6,3,4,0,0,5,0,554,0,23,577,1125
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,727,7,7,731,150,17,206,39,611,29,52,55,12,2,8,0,0,32,0,1944,0,77,2021,3443
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,728,2,2,260,62,5,40,23,229,10,8,14,4,0,6,0,0,9,0,670,0,22,692,1127
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,729,2,2,243,71,11,27,27,299,12,13,28,4,0,2,0,0,6,0,743,1,29,773,1153
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,730,1,1,122,16,8,14,14,159,5,9,9,3,0,0,12,5,1,0,377,0,14,391,599
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,731,2,2,265,26,7,39,20,247,18,17,18,1,2,1,16,1,0,0,678,0,19,697,1030
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,732,3,3,373,51,13,73,35,352,31,24,37,2,2,1,21,3,0,0,1018,0,25,1043,1638
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,733,3,3,292,43,12,38,50,447,26,20,43,12,1,8,27,8,2,0,1029,0,39,1068,2022
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,734,1,1,109,15,3,27,12,142,7,10,16,3,0,1,11,2,0,0,358,2,6,366,557
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,735,1,1,118,12,4,30,11,168,7,7,9,4,1,1,4,2,0,0,378,1,11,390,583
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,736,2,2,148,19,2,40,29,287,20,20,25,4,2,2,13,0,1,0,612,0,9,621,1055
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,737,2,2,157,21,2,33,23,254,17,13,25,4,1,2,15,6,0,0,573,1,22,596,975
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,738,2,2,175,25,8,36,25,244,15,18,15,6,0,4,15,2,0,0,588,1,11,600,1042
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,739,2,2,162,20,5,44,29,283,12,18,36,3,0,3,14,2,1,0,632,0,19,651,1194
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,740,2,2,177,29,1,43,42,321,22,21,19,7,3,3,9,7,0,0,704,2,29,735,1275
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,741,2,2,181,34,4,37,35,338,16,19,21,7,1,3,11,3,0,0,710,0,21,731,1236
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,742,2,2,176,30,6,48,36,350,20,18,24,6,0,1,20,2,0,1,738,1,26,765,1250
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,743,2,2,253,24,5,43,217,174,11,25,19,2,1,10,6,1,1,0,792,3,15,810,1441
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,744,2,2,95,13,2,51,13,200,11,9,211,0,0,3,151,0,0,0,759,0,20,779,1210
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,745,2,2,226,13,9,28,31,365,17,20,34,4,1,1,12,0,1,0,762,1,23,786,1199
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,746,1,1,45,5,1,15,18,111,7,9,10,4,0,2,7,1,1,0,236,0,3,239,389
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,747,2,2,204,31,3,49,39,373,18,20,31,11,4,2,19,5,0,0,809,1,14,824,1330
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,748,1,1,78,4,1,14,18,124,14,7,15,1,0,2,3,0,0,0,281,1,6,288,483
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,749,1,1,95,11,2,21,23,239,12,7,15,2,1,4,5,4,0,0,441,0,13,454,732
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,750,2,2,241,20,2,40,41,284,18,19,22,1,1,4,13,3,0,0,709,1,20,730,1211
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,751,4,4,479,55,12,128,75,573,33,40,58,7,3,2,18,4,0,0,1487,3,26,1516,2427
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,752,3,3,281,38,4,61,46,385,18,25,29,6,3,3,20,3,0,0,922,0,27,949,1557
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,10,10,1222,108,23,209,203,1641,114,120,105,22,3,14,66,16,2,0,3868,4,88,3960,6860
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,26,26,3458,284,69,555,436,3753,205,287,308,47,5,24,226,53,6,0,9716,7,193,9916,18813
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,755,2,2,268,22,8,64,37,352,16,17,36,6,0,0,17,3,0,0,846,2,31,879,1410
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,756,2,2,240,32,2,66,39,296,16,11,10,1,0,0,11,1,0,0,725,8,14,747,1212
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,757,1,1,90,11,3,17,27,140,7,9,20,4,1,2,9,4,0,0,344,0,10,354,665
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,758,3,3,161,22,3,56,45,489,31,13,52,12,5,7,14,4,0,0,914,0,35,949,1985
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,759,5,5,674,64,7,123,101,850,53,57,94,10,1,1,45,4,1,0,2085,1,44,2130,3672
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,760,2,2,323,98,3,29,20,338,15,10,0,0,0,0,0,0,2,0,838,0,17,855,1223
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,14,14,4756,240,63,333,62,1329,62,103,0,0,0,0,0,0,62,0,7010,7,203,7220,10217
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,762,3,3,412,62,16,46,74,471,30,17,35,7,6,7,0,6,0,0,1189,0,31,1220,2068
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,763,4,4,724,96,19,74,82,500,44,23,35,9,2,2,0,19,0,0,1629,1,47,1677,2690
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,764,2,2,298,24,8,60,34,250,12,29,13,1,0,0,0,0,5,0,734,0,26,760,1226
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,765,2,2,428,28,3,52,24,165,14,16,24,0,0,1,0,0,12,0,767,0,29,796,1112
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,766,2,2,473,46,9,39,21,165,17,20,16,3,0,1,0,0,5,0,815,0,16,831,1150
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,767,2,2,445,37,8,62,37,222,12,34,15,1,0,0,0,0,11,0,884,0,26,910,1206
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,768,1,1,306,27,4,32,13,97,7,10,5,2,0,2,0,0,6,0,511,3,16,530,684
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,769,2,2,219,27,6,52,19,203,15,22,13,1,0,1,0,0,7,0,585,0,18,603,981
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,770,3,3,561,47,12,50,24,259,16,34,25,3,0,3,0,0,19,0,1053,4,30,1087,1728
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,771,1,1,336,21,9,25,9,85,5,6,3,2,0,1,0,0,5,0,507,0,14,521,690
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,772,2,2,523,30,6,63,21,197,5,20,14,1,0,0,0,0,11,0,891,0,21,912,1271
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,773,2,2,231,19,5,27,27,141,6,8,5,4,1,3,0,0,7,0,484,0,13,497,873
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,774,1,1,347,57,3,16,12,83,10,10,0,0,0,0,0,0,0,0,538,0,17,555,745
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,775,2,2,469,95,8,30,8,159,15,13,0,0,0,2,0,0,0,0,799,0,16,815,1081
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,776,2,2,432,45,4,36,17,138,13,23,11,1,0,0,0,0,10,0,730,0,19,749,1040
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,777,2,2,396,25,3,39,9,147,15,12,14,1,0,2,0,0,9,0,672,3,15,690,960
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,778,2,2,495,29,3,47,22,162,11,10,8,1,0,5,0,0,4,0,797,0,26,823,1172
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,779,2,2,448,23,10,46,11,165,7,20,18,2,0,2,0,0,9,0,761,0,26,787,1103
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,780,1,1,200,21,2,22,2,89,4,2,2,0,0,1,0,0,5,0,350,0,13,363,499
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,781,1,1,202,19,3,12,4,57,3,3,4,0,0,0,0,0,2,0,309,0,4,313,439
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,782,2,2,491,41,7,34,12,145,5,20,15,2,0,0,0,0,11,0,783,0,18,801,1042
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,783,2,2,340,25,6,35,19,91,3,14,10,1,0,0,0,0,5,0,549,0,12,561,766
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,784,3,3,556,51,9,53,27,252,17,33,16,3,0,2,0,0,11,0,1030,4,27,1061,1544
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,785,3,3,592,51,9,63,20,264,18,26,21,0,1,2,0,0,7,0,1074,1,28,1103,1525
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,786,2,2,480,29,2,38,14,110,11,20,9,2,1,0,0,0,10,0,726,3,10,739,1021
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,787,1,1,236,12,3,16,3,37,1,6,3,0,0,0,0,0,1,0,318,1,5,324,443
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,788,4,4,542,45,15,80,60,464,29,40,29,4,3,2,0,0,11,0,1324,14,44,1382,2537
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,789,2,2,603,31,6,58,24,183,12,31,19,2,0,4,0,0,10,0,983,0,34,1017,1429
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,790,2,2,394,27,2,38,8,131,10,19,10,2,1,0,0,0,4,0,646,0,17,663,903
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,791,2,2,421,106,14,51,18,263,16,16,0,0,0,0,0,0,0,0,905,1,35,941,1325
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,792,2,2,516,31,3,55,13,160,3,24,9,2,1,0,0,0,8,0,825,0,19,844,1187
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,793,2,2,565,101,8,46,10,243,17,32,0,0,0,11,0,0,0,0,1033,2,20,1055,1452
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,794,1,1,268,41,4,30,13,112,10,12,0,0,0,4,0,0,0,0,494,0,9,503,729
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,795,2,2,500,74,13,32,19,236,15,15,0,0,0,4,0,0,0,0,908,1,39,948,1358
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,796,1,1,243,55,12,16,6,78,5,10,0,0,0,2,0,0,0,0,427,0,9,436,578
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,797,2,2,193,16,2,44,31,202,32,26,0,0,0,0,9,1,0,0,556,0,21,577,862
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,798,2,2,248,35,9,72,43,296,28,31,17,6,0,2,13,4,0,0,804,0,18,822,1241
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,799,2,2,253,26,3,70,66,290,33,45,0,0,0,0,11,5,1,0,803,0,44,847,1410
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,800,1,1,126,8,7,26,15,164,10,15,7,2,0,2,7,0,0,0,389,0,14,403,644
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,801,2,2,196,19,4,64,32,280,18,26,14,2,0,5,7,4,0,0,671,0,17,688,1153
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,802,3,3,261,28,8,95,43,432,32,37,37,9,1,3,12,0,0,0,998,1,23,1022,1603
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,803,2,2,139,16,5,45,21,227,17,27,20,3,1,5,4,2,0,0,532,0,12,544,906
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,804,3,3,389,40,13,121,49,493,20,59,27,7,1,5,12,1,1,0,1238,2,19,1259,1947
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,805,2,2,149,34,2,41,25,293,13,27,23,4,1,1,6,1,0,0,620,0,10,630,1005
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,806,2,2,210,13,3,66,20,227,18,18,10,4,1,4,5,4,0,0,603,0,13,616,919
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,807,2,2,205,34,4,51,33,297,25,24,22,6,1,1,6,6,0,0,715,0,15,730,1121
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,808,3,3,353,32,5,115,36,314,19,45,36,0,1,1,12,4,0,0,973,3,28,1004,1515
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,809,5,5,397,45,9,105,42,408,27,53,34,6,1,4,9,3,0,0,1143,1,36,1180,1509
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,810,2,2,271,23,3,82,41,360,12,32,29,6,0,2,15,1,1,1,879,2,15,896,1346
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,811,2,2,161,13,7,40,16,198,26,26,13,2,0,1,13,0,0,0,516,0,12,528,764
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,812,1,1,160,13,7,23,15,139,6,11,17,2,1,3,8,1,0,0,406,1,4,411,610
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,813,2,2,196,25,3,51,16,174,10,27,23,0,1,1,16,2,3,0,548,1,15,564,789
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,814,2,2,199,26,7,82,22,258,20,32,18,1,3,3,14,1,1,0,687,0,29,716,1150
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,815,2,2,153,12,9,32,18,174,19,32,26,6,0,1,6,1,0,4,493,0,7,500,775
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,816,2,2,247,17,2,55,15,224,13,29,14,3,0,2,14,0,0,0,635,0,19,654,908
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,817,2,2,176,11,2,41,29,219,7,28,18,0,2,2,12,2,0,0,549,0,12,561,779
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,818,2,2,202,15,8,74,26,293,21,39,0,2,0,1,6,0,0,0,687,0,20,707,1051
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,819,2,2,190,34,1,33,30,238,7,18,22,3,1,2,16,2,1,0,598,3,13,614,960
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,820,2,2,206,24,5,56,24,287,14,26,19,4,0,1,7,2,0,0,675,1,12,688,1130
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,821,1,1,146,14,1,26,19,175,13,11,15,0,0,0,12,0,0,0,432,0,14,446,750
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,822,2,2,332,33,6,72,28,307,12,30,13,2,10,4,13,5,1,0,868,0,15,883,1233
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,823,1,1,145,18,2,27,18,149,11,9,18,1,2,2,9,2,2,0,415,0,12,427,639
