CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,C,1,0,C01,0,114,13,4,21,21,162,7,12,10,3,1,2,8,2,1,0,381,0,11,392,686,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,C,2,0,C02,0,139,7,3,21,20,172,24,9,13,4,0,1,4,2,0,0,419,1,7,427,686,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,C,3,0,C03,0,135,12,2,20,19,152,8,6,14,1,0,0,6,2,0,0,377,0,7,384,686,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,C,4,0,C04,0,115,15,2,22,10,161,7,17,0,0,0,0,0,0,0,0,349,0,10,359,686,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,C,5,0,C05,0,106,8,0,22,22,159,14,18,8,3,1,0,11,1,1,0,374,1,6,381,686,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,C,6,0,C06,0,129,14,1,17,20,179,11,11,18,0,1,0,7,4,0,0,412,0,5,417,686,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,C,7,0,C07,0,126,9,6,16,21,162,11,13,7,3,0,2,8,2,0,0,386,0,8,394,686,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,C,8,0,C08,0,126,5,1,18,21,158,14,11,11,7,0,2,16,2,0,0,392,1,11,404,686,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,C,9,0,C09,0,119,15,3,21,24,167,5,10,12,0,0,7,1,0,0,0,384,1,11,396,686,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,B,1,0,B,0,130,12,4,22,17,141,14,5,8,0,0,1,8,2,0,0,364,0,11,375,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,1,0,C01,0,143,13,4,12,19,127,10,12,16,0,0,2,10,2,1,0,371,1,8,380,724,GRUPO DE RECUENTO,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,10,0,C10,0,121,12,6,23,15,154,9,8,11,3,0,0,6,1,0,0,369,0,9,378,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,11,0,C11,0,125,15,2,24,12,146,7,15,13,3,0,1,6,3,0,0,372,0,11,383,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,12,0,C12,0,141,9,2,21,13,158,7,7,10,2,0,1,10,1,2,0,384,1,5,390,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,13,0,C13,0,137,10,3,29,15,148,4,11,7,3,0,2,4,1,0,0,374,0,6,380,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,14,0,C14,0,124,11,1,21,23,150,9,8,11,0,0,1,3,1,0,0,363,0,5,368,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,15,0,C15,0,125,13,4,31,13,154,6,10,12,1,1,2,5,4,0,0,381,0,7,388,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,16,0,C16,0,138,9,3,32,13,132,5,13,15,1,0,2,7,4,0,0,374,0,8,382,723,GRUPO DE RECUENTO,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,17,0,C17,0,142,15,3,15,16,140,12,13,12,0,0,2,8,0,1,0,379,0,8,387,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,18,0,C18,0,147,9,2,18,15,131,8,16,11,4,0,0,11,20,0,0,392,0,9,401,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,19,0,C19,0,125,15,1,18,12,152,12,20,8,0,1,0,4,1,1,0,370,1,8,379,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,2,0,C02,0,144,9,2,14,14,146,5,15,11,0,0,0,13,1,0,0,374,0,4,378,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,20,0,C20,0,139,11,2,16,34,136,10,9,11,1,1,0,8,0,0,0,378,0,6,384,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,21,0,C21,0,122,7,3,17,20,137,12,7,10,3,0,3,17,1,0,0,359,2,6,367,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,22,0,C22,0,129,14,2,22,15,145,8,5,14,4,0,2,6,1,0,0,367,1,7,375,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,23,0,C23,0,148,6,3,22,22,144,7,12,17,4,0,0,13,0,0,0,398,0,5,403,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,24,0,C24,0,131,7,1,28,18,149,12,17,14,2,0,0,9,1,0,0,389,0,13,402,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,25,0,C25,0,136,12,2,22,16,154,2,12,15,0,0,0,10,2,0,0,383,1,13,397,723,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,3,0,C03,0,141,7,2,13,15,139,7,13,10,0,0,1,12,0,0,0,360,0,7,367,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,4,0,C04,0,120,10,0,21,16,172,8,15,10,0,0,0,11,0,0,0,383,0,7,390,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,5,0,C05,0,108,15,5,24,15,158,7,10,18,5,1,0,10,0,0,0,376,0,4,380,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,6,0,C06,0,120,10,3,17,21,142,4,9,11,4,1,0,10,1,0,0,353,0,9,362,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,7,0,C07,0,133,8,6,28,15,134,8,7,9,3,0,2,6,2,0,0,361,0,5,366,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,8,0,C08,0,151,10,1,21,14,128,4,6,14,1,0,2,12,3,1,0,368,0,7,375,724,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,754,C,9,0,C09,0,138,15,2,24,18,136,8,12,10,3,0,0,7,1,0,0,374,0,5,379,724,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,755,B,1,0,B,0,136,11,3,22,14,192,10,6,18,4,0,0,12,1,0,0,429,2,10,441,705,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,755,C,1,0,C01,0,132,11,5,42,23,160,6,11,18,2,0,0,5,2,0,0,417,0,21,438,705,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,756,B,1,0,B,0,129,15,1,30,16,151,9,0,0,0,0,0,0,0,0,0,351,8,5,364,606,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,756,C,1,0,C01,0,111,17,1,36,23,145,7,11,10,1,0,0,11,1,0,0,374,0,9,383,606,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,757,B,1,0,B,0,90,11,3,17,27,140,7,9,20,4,1,2,9,4,0,0,344,0,10,354,665,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,758,B,1,0,B,0,52,5,2,27,16,169,11,1,22,3,3,1,6,1,0,0,319,0,7,326,662,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,758,C,1,0,C01,0,52,7,0,19,16,156,5,6,12,6,1,1,4,1,0,0,286,0,10,296,662,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,758,C,2,0,C02,0,57,10,1,10,13,164,15,6,18,3,1,5,4,2,0,0,309,0,18,327,661,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,759,B,1,0,B,0,140,12,0,27,8,168,5,11,30,0,0,0,5,0,0,0,406,0,17,423,735,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,759,C,1,0,C01,0,138,14,2,21,21,162,17,12,20,0,0,0,14,0,0,0,421,0,4,425,735,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,759,C,2,0,C02,0,140,19,3,22,25,163,7,10,18,5,1,0,9,2,0,0,424,0,9,433,734,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,759,C,3,0,C03,0,124,10,1,26,24,170,13,16,15,1,0,0,5,1,0,0,406,0,0,406,734,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,759,C,4,0,C04,0,132,9,1,27,23,187,11,8,11,4,0,1,12,1,1,0,428,1,14,443,734,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,760,B,1,0,B,0,163,47,3,15,8,181,4,3,0,0,0,0,0,0,2,0,426,0,17,443,612,GRUPO DE RECUENTO,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,760,C,1,0,C01,0,160,51,0,14,12,157,11,7,0,0,0,0,0,0,0,0,412,0,0,412,611,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,B,1,0,B,0,347,17,1,22,4,100,5,11,0,0,0,0,0,0,6,0,513,2,15,530,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,1,0,C01,0,325,14,0,23,6,88,5,5,0,0,0,0,0,0,0,0,466,0,20,486,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,2,0,C02,0,338,18,7,19,0,86,8,8,0,0,0,0,0,0,0,0,484,1,19,504,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,3,0,C03,0,326,10,3,26,4,106,5,7,0,0,0,0,0,0,4,0,491,0,11,502,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,4,0,C04,0,358,22,5,22,3,83,3,3,0,0,0,0,0,0,4,0,503,1,13,517,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,5,0,C05,0,342,13,5,18,6,98,6,6,0,0,0,0,0,0,5,0,499,0,15,514,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,6,0,C06,0,350,20,2,27,2,74,3,11,0,0,0,0,0,0,7,0,496,0,18,514,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,7,0,C07,0,322,24,3,24,8,87,5,9,0,0,0,0,0,0,5,0,487,0,11,498,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,8,0,C08,0,350,16,6,38,4,100,2,3,0,0,0,0,0,0,5,0,524,0,20,544,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,9,0,C09,0,362,21,4,28,4,103,2,8,0,0,0,0,0,0,2,0,534,2,10,546,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,10,0,C10,0,328,17,12,26,8,96,6,10,0,0,0,0,0,0,6,0,509,0,14,523,730,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,11,0,C11,0,316,13,2,21,7,114,5,9,0,0,0,0,0,0,7,0,494,1,12,507,729,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,12,0,C12,0,365,15,7,15,5,93,3,8,0,0,0,0,0,0,3,0,514,0,13,527,729,ACTA CASILLA,,,
5,22,QUERETARO,13,EL MARQUES,10,EL MARQUES,761,C,13,0,C13,0,327,20,6,24,1,101,4,5,0,0,0,0,0,0,8,0,496,0,12,508,729,ACTA CASILLA,,,
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,762,B,1,0,B,0,124,22,5,13,19,165,0,0,16,1,3,6,0,2,0,0,376,0,9,385,690,GRUPO DE RECUENTO,,,
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,762,C,1,0,C01,0,140,25,5,13,26,154,11,5,12,3,2,0,0,2,0,0,398,0,8,406,689,GRUPO DE RECUENTO,,,
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,762,C,2,0,C02,0,148,15,6,20,29,152,19,12,7,3,1,1,0,2,0,0,415,0,14,429,689,GRUPO DE RECUENTO,,,
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,763,B,1,0,B,0,199,27,3,25,24,125,8,8,8,4,1,1,0,7,0,0,440,0,12,452,673,GRUPO DE RECUENTO,,,
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,763,C,1,0,C01,0,174,22,7,22,18,115,16,7,11,0,0,0,0,3,0,0,395,1,13,409,673,GRUPO DE RECUENTO,,,
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,763,C,2,0,C02,0,157,24,2,15,23,118,13,1,11,2,1,0,0,4,0,0,371,0,13,384,672,GRUPO DE RECUENTO,,,
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,763,C,3,0,C03,0,194,23,7,12,17,142,7,7,5,3,0,1,0,5,0,0,423,0,9,432,672,GRUPO DE RECUENTO,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,764,B,1,0,B,0,137,11,4,32,21,124,7,17,7,1,0,0,0,0,3,0,364,0,15,379,613,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,764,C,1,0,C01,0,161,13,4,28,13,126,5,12,6,0,0,0,0,0,2,0,370,0,11,381,613,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,765,B,1,0,B,0,213,15,3,29,12,78,5,2,13,0,0,1,0,0,3,0,374,0,17,391,556,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,765,C,1,0,C01,0,215,13,0,23,12,87,9,14,11,0,0,0,0,0,9,0,393,0,12,405,556,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,766,B,1,0,B,0,248,25,6,22,11,79,7,7,5,2,0,1,0,0,5,0,418,0,8,426,575,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,766,C,1,0,C01,0,225,21,3,17,10,86,10,13,11,1,0,0,0,0,0,0,397,0,8,405,575,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,767,B,1,0,B,0,216,16,6,29,19,112,8,15,6,0,0,0,0,0,8,0,435,0,13,448,603,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,767,C,1,0,C01,0,229,21,2,33,18,110,4,19,9,1,0,0,0,0,3,0,449,0,13,462,603,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,768,B,1,0,B,0,306,27,4,32,13,97,7,10,5,2,0,2,0,0,6,0,511,3,16,530,684,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,769,B,1,0,B,0,118,6,4,32,11,93,8,10,8,1,0,1,0,0,3,0,295,0,12,307,491,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,769,C,1,0,C01,0,101,21,2,20,8,110,7,12,5,0,0,0,0,0,4,0,290,0,6,296,490,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,770,B,1,0,B,0,183,14,5,11,11,97,4,11,6,1,0,1,0,0,8,0,352,1,8,361,576,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,770,C,1,0,C01,0,203,16,3,20,7,75,4,13,8,0,0,0,0,0,7,0,356,1,7,364,576,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,770,C,2,0,C02,0,175,17,4,19,6,87,8,10,11,2,0,2,0,0,4,0,345,2,15,362,576,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,771,B,1,0,B,0,336,21,9,25,9,85,5,6,3,2,0,1,0,0,5,0,507,0,14,521,690,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,772,B,1,0,B,0,255,16,3,34,12,108,4,12,6,0,0,0,0,0,3,0,453,0,11,464,636,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,772,C,1,0,C01,0,268,14,3,29,9,89,1,8,8,1,0,0,0,0,8,0,438,0,10,448,635,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,773,B,1,0,B,0,106,11,1,13,11,72,3,3,2,2,0,1,0,0,4,0,229,0,7,236,437,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,773,C,1,0,C01,0,125,8,4,14,16,69,3,5,3,2,1,2,0,0,3,0,255,0,6,261,436,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,774,B,1,0,B,0,347,57,3,16,12,83,10,10,0,0,0,0,0,0,0,0,538,0,17,555,745,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,775,B,1,0,B,0,234,43,4,19,3,76,7,8,0,0,0,0,0,0,0,0,394,0,9,403,541,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,775,C,1,0,C01,0,235,52,4,11,5,83,8,5,0,0,0,2,0,0,0,0,405,0,7,412,540,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,776,B,1,0,B,0,216,26,2,20,9,58,7,18,5,1,0,0,0,0,4,0,366,0,7,373,520,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,776,C,1,0,C01,0,216,19,2,16,8,80,6,5,6,0,0,0,0,0,6,0,364,0,12,376,520,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,777,B,1,0,B,0,202,10,1,20,4,81,9,8,5,0,0,2,0,0,3,0,345,1,5,351,480,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,777,C,1,0,C01,0,194,15,2,19,5,66,6,4,9,1,0,0,0,0,6,0,327,2,10,339,480,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,778,B,1,0,B,0,242,19,0,19,11,84,4,7,4,1,0,3,0,0,2,0,396,0,13,409,586,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,778,C,1,0,C01,0,253,10,3,28,11,78,7,3,4,0,0,2,0,0,2,0,401,0,13,414,586,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,779,B,1,0,B,0,232,9,5,22,3,80,2,13,7,2,0,1,0,0,3,0,379,0,18,397,552,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,779,C,1,0,C01,0,216,14,5,24,8,85,5,7,11,0,0,1,0,0,6,0,382,0,8,390,551,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,780,B,1,0,B,0,200,21,2,22,2,89,4,2,2,0,0,1,0,0,5,0,350,0,13,363,499,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,781,B,1,0,B,0,202,19,3,12,4,57,3,3,4,0,0,0,0,0,2,0,309,0,4,313,439,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,782,B,1,0,B,0,248,25,4,14,8,63,1,12,5,0,0,0,0,0,5,0,385,0,9,394,521,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,782,C,1,0,C01,0,243,16,3,20,4,82,4,8,10,2,0,0,0,0,6,0,398,0,9,407,521,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,783,B,1,0,B,0,173,9,3,20,13,39,3,7,6,1,0,0,0,0,3,0,277,0,5,282,383,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,783,C,1,0,C01,0,167,16,3,15,6,52,0,7,4,0,0,0,0,0,2,0,272,0,7,279,383,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,784,B,1,0,B,0,180,15,2,23,5,75,3,16,5,0,0,1,0,0,3,0,328,1,6,335,515,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,784,C,1,0,C01,0,167,15,2,18,14,88,7,7,7,0,0,0,0,0,6,0,331,1,9,341,515,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,784,C,2,0,C02,0,209,21,5,12,8,89,7,10,4,3,0,1,0,0,2,0,371,2,12,385,514,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,785,B,1,0,B,0,201,19,3,24,7,83,7,9,8,0,1,1,0,0,4,0,367,0,6,373,509,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,785,C,1,0,C01,0,183,13,3,27,8,97,7,7,5,0,0,1,0,0,1,0,352,0,13,365,508,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,785,C,2,0,C02,0,208,19,3,12,5,84,4,10,8,0,0,0,0,0,2,0,355,1,9,365,508,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,786,B,1,0,B,0,238,12,0,17,8,55,6,11,4,0,1,0,0,0,6,0,358,2,9,369,511,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,786,C,1,0,C01,0,242,17,2,21,6,55,5,9,5,2,0,0,0,0,4,0,368,1,1,370,510,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,787,B,1,0,B,0,236,12,3,16,3,37,1,6,3,0,0,0,0,0,1,0,318,1,5,324,443,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,788,B,1,0,B,0,150,12,6,18,18,132,6,12,5,2,0,1,0,0,2,0,364,12,7,383,635,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,788,C,1,0,C01,0,120,8,5,19,13,119,5,9,10,0,0,0,0,0,5,0,313,2,11,326,634,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,788,C,2,0,C02,0,124,10,3,24,17,101,10,10,7,2,0,1,0,0,3,0,312,0,13,325,634,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,788,C,3,0,C03,0,148,15,1,19,12,112,8,9,7,0,3,0,0,0,1,0,335,0,13,348,634,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,789,B,1,0,B,0,300,12,3,31,12,101,5,17,9,1,0,1,0,0,4,0,496,0,11,507,715,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,789,C,1,0,C01,0,303,19,3,27,12,82,7,14,10,1,0,3,0,0,6,0,487,0,23,510,714,GRUPO DE RECUENTO,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,790,B,1,0,B,0,212,12,1,21,7,58,5,9,3,2,1,0,0,0,1,0,332,0,10,342,452,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,790,C,1,0,C01,0,182,15,1,17,1,73,5,10,7,0,0,0,0,0,3,0,314,0,7,321,451,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,791,B,1,0,B,0,223,54,7,32,10,123,6,7,0,0,0,0,0,0,0,0,462,1,16,479,663,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,791,C,1,0,C01,0,198,52,7,19,8,140,10,9,0,0,0,0,0,0,0,0,443,0,19,462,662,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,792,B,1,0,B,0,291,15,0,31,7,75,0,9,6,1,0,0,0,0,2,0,437,0,8,445,594,ACTA CASILLA,,,
5,22,QUERETARO,6,QUERETARO,5,CORREGIDORA,792,C,1,0,C01,0,225,16,3,24,6,85,3,15,3,1,1,0,0,0,6,0,388,0,11,399,593,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,793,B,1,0,B,0,288,52,4,25,8,107,7,17,0,0,0,3,0,0,0,0,511,1,10,522,726,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,793,C,1,0,C01,0,277,49,4,21,2,136,10,15,0,0,0,8,0,0,0,0,522,1,10,533,726,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,794,B,1,0,B,0,268,41,4,30,13,112,10,12,0,0,0,4,0,0,0,0,494,0,9,503,729,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,795,B,1,0,B,0,247,35,7,14,11,123,9,5,0,0,0,0,0,0,0,0,451,0,20,471,679,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,795,C,1,0,C01,0,253,39,6,18,8,113,6,10,0,0,0,4,0,0,0,0,457,1,19,477,679,ACTA CASILLA,,,
5,22,QUERETARO,8,CORREGIDORA,5,CORREGIDORA,796,B,1,0,B,0,243,55,12,16,6,78,5,10,0,0,0,2,0,0,0,0,427,0,9,436,578,ACTA CASILLA,,,
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,797,B,1,0,B,0,98,7,2,22,16,105,17,14,0,0,0,0,4,0,0,0,285,0,11,296,431,GRUPO DE RECUENTO,,,
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,797,C,1,0,C01,0,95,9,0,22,15,97,15,12,0,0,0,0,5,1,0,0,271,0,10,281,431,GRUPO DE RECUENTO,,,
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,798,B,1,0,B,0,133,21,3,37,23,125,12,13,6,2,0,1,7,3,0,0,386,0,11,397,621,ACTA CASILLA,,,
