CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1708,1,1,29,10,2,19,18,27,217,16,3,4,3,0,2,0,350,1,10,361,694
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1709,1,1,11,5,2,14,9,18,141,5,1,2,5,0,0,0,213,1,3,217,421
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1710,1,1,18,2,2,14,10,12,173,4,2,6,3,0,2,0,248,0,10,258,501
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1711,2,2,8,3,2,24,20,31,319,3,1,7,5,3,1,0,427,0,10,437,846
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1712,2,2,19,2,0,29,16,40,265,8,3,7,5,0,1,0,395,6,9,410,830
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1713,2,2,15,11,2,24,24,30,317,4,11,5,6,0,2,0,451,0,28,479,881
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1714,1,1,19,5,3,20,18,22,203,9,11,6,1,0,2,0,319,0,9,328,700
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1715,1,1,35,7,5,12,14,10,121,7,3,4,1,0,0,0,219,0,21,240,387
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1716,2,2,10,4,7,20,18,22,269,13,7,11,6,0,3,0,390,0,19,409,813
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1717,1,1,21,4,2,23,15,25,248,6,7,6,9,0,3,0,369,0,11,380,704
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1718,1,1,15,1,3,27,14,32,185,11,5,3,6,0,1,0,303,0,16,319,627
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1719,2,2,15,0,3,27,20,40,252,10,2,8,6,0,3,0,386,0,14,400,754
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1720,2,2,16,5,5,21,16,31,285,23,1,6,3,0,0,0,412,1,13,426,806
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1721,2,2,72,4,8,21,14,32,217,38,7,3,0,2,1,0,419,0,15,434,764
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1722,1,1,20,6,1,32,13,23,253,11,4,7,1,0,6,0,377,7,8,392,733
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1723,2,2,14,5,3,17,29,32,260,10,6,5,6,1,0,0,388,0,10,398,751
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1724,1,1,32,6,4,18,16,24,187,16,4,2,2,0,4,0,315,0,13,328,616
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1725,2,2,36,7,3,31,25,28,353,4,6,13,6,0,5,0,517,1,5,523,987
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1726,1,1,28,5,5,22,10,31,222,14,7,3,1,0,3,0,351,3,8,362,695
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1727,1,1,11,3,3,25,19,29,234,8,2,4,1,0,1,0,340,0,9,349,686
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1728,1,1,23,3,3,13,22,32,180,12,5,5,5,0,3,0,306,2,10,318,617
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1729,1,1,18,3,7,12,3,16,194,6,6,2,4,0,4,0,275,0,15,290,560
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1730,1,1,15,3,2,23,22,27,254,11,6,6,0,0,0,0,369,1,9,379,723
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1731,1,1,25,5,4,28,21,32,210,6,5,6,4,0,3,0,349,0,16,365,743
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1732,1,1,15,1,1,14,16,31,209,10,7,11,0,0,2,0,317,1,8,326,653
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1733,2,2,37,7,7,24,29,53,319,20,11,12,6,0,5,0,530,0,12,542,1015
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1734,2,2,33,4,5,25,30,52,378,11,9,20,3,0,8,0,578,1,27,606,1151
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1735,1,1,58,12,5,20,21,42,200,18,5,4,7,0,0,0,392,0,11,403,746
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1736,1,1,40,6,1,24,14,32,226,10,7,4,0,0,0,0,364,1,16,381,670
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1737,2,2,42,5,8,25,10,34,310,13,5,6,3,1,2,0,464,0,15,479,846
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1738,4,4,54,17,6,42,44,91,804,35,14,23,13,1,10,0,1154,1,30,1185,2835
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1739,2,2,26,8,3,25,20,35,324,13,6,4,4,0,3,0,471,0,11,482,1138
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1740,1,1,21,1,3,11,17,32,195,32,3,6,0,0,6,0,327,0,0,327,668
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1741,1,1,9,3,1,13,13,15,159,8,7,3,2,0,0,0,233,2,10,245,473
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1742,1,1,11,5,4,12,22,24,208,4,4,8,2,1,5,0,310,2,5,317,575
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1743,1,1,9,3,4,11,14,15,219,6,2,4,10,0,6,0,303,0,13,316,620
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1744,2,2,28,9,4,29,19,35,267,12,5,6,1,0,1,0,416,3,13,432,797
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1745,1,1,5,8,0,16,15,16,164,7,7,2,3,1,0,0,244,0,1,245,529
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1746,2,2,12,4,4,12,25,20,318,8,3,9,8,0,3,0,426,0,15,441,821
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1747,1,1,27,2,3,15,7,23,156,10,3,4,2,0,1,0,253,0,12,265,486
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1748,2,2,23,4,1,28,29,49,395,11,6,10,4,0,2,0,562,1,28,591,1165
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1749,2,2,18,9,2,16,13,39,366,7,5,11,2,0,0,0,488,3,17,508,974
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1750,3,3,25,23,5,42,17,51,541,26,18,15,10,0,3,0,776,4,35,815,950
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1751,1,1,13,2,3,15,5,29,113,11,4,4,5,0,3,0,207,0,10,217,459
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1752,1,1,8,3,1,17,9,15,166,6,3,10,3,0,3,0,244,0,9,253,452
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1753,1,1,4,0,1,14,7,19,165,8,2,5,0,0,7,0,232,0,5,237,421
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1754,1,1,18,3,0,24,24,26,228,7,2,6,0,0,6,0,344,0,34,378,660
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1755,1,1,15,4,2,8,11,17,197,4,3,8,8,0,5,0,282,0,28,310,563
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1756,1,1,29,5,1,12,14,10,100,4,3,4,1,0,2,0,185,0,18,203,410
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1757,1,1,24,5,2,12,19,25,171,6,7,4,1,0,3,0,279,0,28,307,523
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1758,1,1,5,0,2,11,6,12,94,4,0,2,2,0,0,0,138,0,13,151,288
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1759,1,1,33,3,1,21,11,30,245,14,4,1,2,0,3,0,368,0,12,380,675
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1760,2,2,19,6,3,23,24,37,174,12,3,3,6,0,2,0,312,0,11,323,287
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1761,2,2,31,12,7,37,19,47,323,22,8,13,4,0,5,0,528,0,36,564,1001
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1762,1,1,32,9,3,22,16,40,210,11,7,5,0,0,4,0,359,1,35,395,642
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1763,1,1,14,4,0,14,15,33,226,9,9,3,3,0,1,0,331,0,33,364,662
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1764,2,2,27,7,1,25,14,33,284,8,8,5,2,2,8,0,424,0,42,466,871
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1765,1,1,14,3,2,7,13,16,211,7,1,2,13,0,1,0,290,0,29,319,684
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1766,1,1,5,2,3,9,6,27,141,4,6,4,0,0,1,0,208,0,8,216,404
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1767,2,2,52,8,5,23,21,36,217,19,5,5,5,0,4,0,400,2,26,428,774
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1768,1,1,28,4,3,13,10,25,123,9,5,3,2,0,2,0,227,0,0,227,448
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1769,1,1,46,9,5,21,9,38,199,16,5,4,4,0,2,0,358,0,13,371,619
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1770,1,1,28,3,1,10,7,25,171,14,2,4,4,0,3,0,272,2,4,278,510
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1771,1,1,19,4,3,12,2,10,97,7,4,0,3,0,5,0,166,0,3,169,371
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1772,2,2,61,20,4,30,25,51,346,11,10,4,2,2,0,0,566,1,14,581,1078
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1773,1,1,25,3,1,17,13,48,178,14,3,6,2,0,1,0,311,2,12,325,565
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1774,2,2,31,9,7,25,8,31,374,15,12,5,4,0,6,0,527,3,19,549,1248
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1776,1,1,33,3,1,7,17,22,120,7,5,4,3,0,1,0,223,0,9,232,461
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1777,2,2,72,14,10,40,28,63,382,22,9,9,7,3,4,0,663,3,16,682,1247
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1778,2,2,36,5,5,24,18,31,314,14,8,6,0,0,1,0,462,0,18,480,917
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1779,1,1,40,5,7,17,33,33,199,18,5,5,5,0,7,0,374,0,13,387,712
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1780,3,3,66,12,5,41,30,63,664,19,11,17,8,0,7,0,943,3,22,968,2022
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1781,1,1,24,3,1,16,10,29,102,10,5,6,3,0,1,0,210,1,9,220,434
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1782,1,1,23,0,0,17,11,22,171,10,6,5,8,0,0,0,273,1,9,283,613
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1783,3,3,45,4,4,34,41,60,491,18,9,13,7,1,5,0,732,0,18,750,1637
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1784,2,2,22,4,4,22,20,36,302,21,6,9,7,0,3,0,456,0,7,463,1015
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1785,2,2,34,10,4,30,18,63,419,21,13,12,9,0,7,0,640,2,24,666,1322
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1787,2,2,27,4,1,15,19,25,270,9,8,4,14,3,2,0,401,1,28,430,1176
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1788,1,1,13,3,0,15,9,8,109,11,2,6,2,0,0,0,178,1,8,187,360
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1789,1,1,12,3,2,18,18,17,159,2,1,5,5,0,2,0,244,3,15,262,639
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1790,4,4,53,10,6,56,36,85,846,32,14,16,6,2,11,0,1173,1,33,1207,2793
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1791,2,2,17,1,0,19,20,33,287,7,2,4,3,0,8,0,401,0,20,421,924
1,2,BAJA CALIFORNIA,13,TIJUANA,4,TIJUANA,1792,4,4,78,19,8,47,32,75,763,24,14,28,10,0,6,0,1104,1,29,1134,2253
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1793,1,1,8,1,0,10,13,8,108,4,3,5,5,0,1,0,166,0,4,170,390
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1794,1,1,28,3,2,21,16,17,186,11,4,6,9,0,3,0,306,0,14,320,680
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1795,1,1,10,3,1,20,11,20,250,6,4,3,1,0,2,0,331,0,13,344,720
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1796,3,3,21,10,3,45,21,50,513,10,12,15,11,1,4,0,716,0,27,743,1922
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1797,1,1,14,1,1,15,18,16,195,3,3,5,6,0,2,0,279,1,11,291,591
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1798,2,2,21,3,4,33,24,28,336,6,6,5,6,0,2,0,474,0,22,496,1176
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1799,2,2,20,7,2,14,31,25,302,6,4,8,3,0,5,0,427,0,6,433,969
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1800,8,8,81,17,11,101,92,139,1463,33,25,33,35,0,14,0,2044,4,57,2105,5709
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1801,1,1,11,4,3,7,13,15,157,1,1,5,1,0,1,0,219,3,7,229,493
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1802,1,1,17,0,2,12,18,9,217,6,5,3,1,0,5,0,295,1,11,307,651
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1803,1,1,9,6,5,15,12,9,200,4,0,4,8,0,2,0,274,0,5,279,619
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1804,6,6,50,19,8,85,70,92,1113,28,20,34,21,3,19,0,1562,2,68,1632,4407
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1805,1,1,1,0,0,7,4,9,131,4,0,2,1,0,0,0,159,0,13,172,396
1,2,BAJA CALIFORNIA,14,TIJUANA,4,TIJUANA,1806,2,2,20,8,1,37,29,17,284,5,5,7,2,1,6,0,422,2,24,448,980
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,20,20,503,69,28,249,108,225,2130,53,95,0,0,0,0,0,3460,4,135,3599,13776
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1808,1,1,21,3,3,12,5,6,147,1,6,0,0,0,0,0,204,0,9,213,504
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1809,2,2,56,4,5,27,14,25,252,7,7,0,0,0,0,0,397,0,14,411,1027
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1810,2,2,61,6,11,24,13,23,253,4,9,0,0,0,0,0,404,0,17,421,1070
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1811,1,1,36,1,2,19,7,14,197,1,7,0,0,0,0,0,284,0,17,301,695
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1812,1,1,34,4,3,13,9,13,189,4,12,0,0,0,0,0,281,0,19,300,687
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1813,2,2,10,3,3,8,7,13,105,0,3,0,0,0,0,0,152,0,16,168,899
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1814,1,1,17,5,3,18,4,8,163,5,11,0,0,0,0,0,234,0,10,244,609
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1815,1,1,29,6,4,8,8,15,178,4,4,0,0,0,0,0,256,0,3,259,693
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1816,1,1,24,5,2,9,3,7,90,2,9,0,0,0,0,0,151,0,4,155,362
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1818,1,1,11,3,1,9,5,10,155,2,7,0,0,0,0,0,203,0,9,212,584
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1819,2,2,35,6,3,15,6,17,214,6,6,0,0,0,0,0,308,0,17,325,782
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1820,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1821,1,1,13,5,1,14,11,14,169,2,9,0,0,0,0,0,238,0,7,245,484
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1822,1,1,29,3,2,15,6,17,160,4,8,0,0,0,0,0,244,0,17,261,603
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1823,1,1,43,11,3,13,12,18,179,4,5,0,0,0,0,0,288,0,15,303,694
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1824,1,1,35,1,3,17,12,18,136,1,1,0,0,0,0,0,224,0,10,234,594
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1825,2,2,42,6,4,14,10,17,218,10,13,0,0,0,0,0,334,0,11,345,845
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1826,1,1,18,5,2,8,4,18,162,3,2,0,0,0,0,0,222,0,10,232,624
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1827,1,1,14,1,2,20,5,4,181,7,4,0,0,0,0,0,238,0,14,252,678
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1828,1,1,11,1,2,6,2,9,91,1,3,0,0,0,0,0,126,0,5,131,385
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1829,1,1,28,6,2,23,9,20,199,3,9,0,0,0,0,0,299,0,9,308,733
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1830,1,1,35,8,2,13,6,20,101,4,3,0,0,0,0,0,192,0,14,206,493
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1831,2,2,34,4,5,15,10,18,260,8,6,0,0,0,0,0,360,1,18,379,959
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1832,1,1,27,3,2,14,7,14,202,3,4,0,0,0,0,0,276,0,16,292,682
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1833,2,2,45,8,2,13,8,13,190,2,9,0,0,0,0,0,290,1,5,296,756
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1834,2,2,25,5,6,16,8,19,222,4,7,0,0,0,0,0,312,0,13,325,892
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1835,1,1,27,4,3,16,8,14,194,4,7,0,0,0,0,0,277,1,3,281,676
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1836,1,1,24,5,0,8,6,16,168,6,9,0,0,0,0,0,242,0,0,242,725
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1837,1,1,33,1,1,21,9,15,141,5,5,0,0,0,0,0,231,0,11,242,574
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1838,1,1,21,6,5,16,8,13,165,4,7,0,0,0,0,0,245,0,10,255,676
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1839,1,1,22,5,6,18,10,16,185,2,1,0,0,0,0,0,265,2,19,286,716
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1840,2,2,11,1,2,6,7,4,95,4,2,0,0,0,0,0,132,0,7,139,819
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1841,1,1,17,3,1,14,4,6,158,3,6,0,0,0,0,0,212,0,14,226,733
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1842,2,2,36,3,3,21,12,8,208,3,7,0,0,0,0,0,301,0,17,318,905
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1843,1,1,21,6,2,10,6,11,155,1,3,0,0,0,0,0,215,0,11,226,653
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1844,2,2,26,5,0,21,12,17,213,7,3,0,0,0,0,0,304,1,10,315,841
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1845,1,1,21,2,1,10,9,14,119,1,2,0,0,0,0,0,179,0,8,187,661
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1846,4,4,47,8,13,50,25,27,483,7,30,0,0,0,0,0,690,1,57,748,2645
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1847,2,2,76,27,7,12,29,34,226,88,46,0,0,0,0,0,545,5,21,571,1032
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1848,2,2,46,17,9,27,37,26,264,70,33,0,0,0,0,0,529,7,25,561,1170
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1849,2,2,63,24,10,8,21,51,196,72,30,0,0,0,0,0,475,6,22,503,880
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1850,2,2,64,34,14,22,23,38,216,62,24,0,0,0,0,0,497,3,39,539,1199
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1851,3,3,62,42,6,27,43,49,434,116,50,0,0,0,0,0,829,10,51,890,1824
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1852,2,2,77,33,19,25,38,61,301,99,27,0,0,0,0,0,680,6,32,718,1475
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1853,2,2,72,20,6,19,22,24,187,75,19,0,0,0,0,0,444,6,15,465,879
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1854,2,2,54,30,5,18,30,43,239,66,37,0,0,0,0,0,522,4,28,554,1050
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1855,2,2,173,57,15,17,11,52,200,96,42,0,0,0,0,0,663,16,36,715,1144
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1856,2,2,59,26,10,19,24,32,333,69,25,0,0,0,0,0,597,2,26,625,1201
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1857,2,2,76,24,14,20,47,31,292,88,26,0,0,0,0,0,618,5,20,643,1278
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1858,2,2,69,22,10,21,22,51,235,80,23,0,0,0,0,0,533,0,18,551,998
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1859,2,2,62,28,9,17,19,31,219,68,18,0,0,0,0,0,471,0,30,501,975
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1860,2,2,123,41,18,18,29,53,238,95,63,0,0,0,0,0,678,4,25,707,1246
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1861,2,2,77,35,8,15,18,23,249,71,29,0,0,0,0,0,525,10,10,545,1072
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1862,2,2,34,32,16,31,41,25,363,77,45,0,0,0,0,0,664,6,28,698,1413
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1863,1,1,16,12,2,7,17,9,158,43,24,0,0,0,0,0,288,5,12,305,603
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1864,2,2,28,22,8,22,15,27,239,63,23,0,0,0,0,0,447,6,16,469,983
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1865,1,1,21,11,5,9,11,8,99,30,4,0,0,0,0,0,198,1,7,206,458
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1866,1,1,33,16,2,16,15,22,162,49,16,0,0,0,0,0,331,4,25,360,628
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1867,1,1,22,8,9,12,4,20,197,45,25,0,0,0,0,0,342,0,7,349,728
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1868,1,1,23,3,2,19,17,19,147,9,5,2,5,0,0,0,251,0,7,258,583
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1869,5,5,90,21,7,73,50,84,750,238,30,26,21,3,12,0,1405,5,40,1450,3065
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1870,2,2,98,16,7,41,24,71,194,39,0,7,2,1,0,0,500,0,13,513,935
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1871,1,1,19,4,0,15,10,27,210,11,4,4,2,0,1,0,307,2,13,322,669
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1872,2,2,19,1,1,28,9,28,255,8,2,6,2,0,3,0,362,0,15,377,823
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1873,2,2,129,17,15,37,31,107,351,55,12,8,7,0,2,0,771,5,26,802,1349
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1874,1,1,14,4,1,17,12,16,197,10,10,0,0,0,0,0,281,0,0,281,578
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1875,3,3,28,10,7,36,14,22,389,15,11,14,10,0,5,0,561,1,34,596,1656
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1876,2,2,96,21,5,37,19,43,250,33,9,9,8,0,3,0,533,0,16,549,1219
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1877,1,1,7,2,1,11,5,13,141,6,3,6,4,0,2,0,201,0,13,214,525
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1878,1,1,12,4,1,26,15,21,208,8,4,10,5,0,2,0,316,1,14,331,721
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1879,1,1,13,4,1,20,18,16,162,8,7,4,2,0,1,0,256,2,8,266,580
